"est","lower","upper","pvalue","measure","study"
1.16666666666667,0.525380244186201,2.6508636311721,0.704738083311205,"sobs","burns"
1.16666666666667,0.525380244186201,2.6508636311721,0.704738083311205,"shannon","burns"
1.16666666666667,0.525380244186201,2.6508636311721,0.704738083311205,"shannoneven","burns"
2,0.773714815869467,5.91216223892647,0.157299207050285,"sobs","chen"
3.5,1.20731189031605,12.6936128918713,0.018422125454099,"shannon","chen"
3.5,1.20731189031605,12.6936128918713,0.018422125454099,"shannoneven","chen"
1.47368421052632,1.07266994431852,2.0439425634679,0.016384864854283,"sobs","flemer"
1.18604651162791,0.867528187559989,1.62847824757245,0.286076621493702,"shannon","flemer"
1.13636363636364,0.831401027379978,1.55819929218345,0.423666774523717,"shannoneven","flemer"
0.810185185185185,0.48459073980634,1.33573417350161,0.409645180473122,"sobs","sana"
0.810185185185185,0.48459073980634,1.33573417350161,0.409645180473122,"shannon","sana"
0.716374269005848,0.423973560371904,1.18241463776987,0.19344349574549,"shannoneven","sana"
1.29861111111111,0.702195157385968,2.52176968503807,0.404238864114173,"sobs","dejea"
0.85,0.450114808187575,1.58084486265404,0.600472361611023,"shannon","dejea"
0.85,0.450114808187575,1.58084486265404,0.600472361611023,"shannoneven","dejea"
0.333333333333333,0.0915367659395381,0.980169046753217,0.0455002638963584,"sobs","geng"
0.6,0.200561213945577,1.61468199096453,0.317310507862914,"shannon","geng"
0.6,0.200561213945577,1.61468199096453,0.317310507862914,"shannoneven","geng"
