"sens","spec","type","roc_type","study"
1,0,"actual_mod","best","burns"
1,0.333333333333333,"actual_mod","best","burns"
1,0.666666666666667,"actual_mod","best","burns"
0.666666666666667,0.666666666666667,"actual_mod","best","burns"
0.333333333333333,0.666666666666667,"actual_mod","best","burns"
0.333333333333333,1,"actual_mod","best","burns"
0,1,"actual_mod","best","burns"
1,0,"actual_mod","worst","burns"
0.666666666666667,0,"actual_mod","worst","burns"
0.666666666666667,0.333333333333333,"actual_mod","worst","burns"
0.333333333333333,0.666666666666667,"actual_mod","worst","burns"
0,0.666666666666667,"actual_mod","worst","burns"
0,1,"actual_mod","worst","burns"
1,0,"random_mod","best","burns"
0.666666666666667,0,"random_mod","best","burns"
0.666666666666667,0.333333333333333,"random_mod","best","burns"
0.666666666666667,0.666666666666667,"random_mod","best","burns"
0.666666666666667,1,"random_mod","best","burns"
0.333333333333333,1,"random_mod","best","burns"
0,1,"random_mod","best","burns"
1,0,"random_mod","worst","burns"
0.666666666666667,0,"random_mod","worst","burns"
0.666666666666667,0.333333333333333,"random_mod","worst","burns"
0.666666666666667,0.666666666666667,"random_mod","worst","burns"
0.333333333333333,0.666666666666667,"random_mod","worst","burns"
0,0.666666666666667,"random_mod","worst","burns"
0,1,"random_mod","worst","burns"
1,0,"actual_mod","best","dejea"
0.923076923076923,0,"actual_mod","best","dejea"
0.923076923076923,0.0769230769230769,"actual_mod","best","dejea"
0.923076923076923,0.153846153846154,"actual_mod","best","dejea"
0.846153846153846,0.153846153846154,"actual_mod","best","dejea"
0.846153846153846,0.230769230769231,"actual_mod","best","dejea"
0.846153846153846,0.307692307692308,"actual_mod","best","dejea"
0.846153846153846,0.384615384615385,"actual_mod","best","dejea"
0.769230769230769,0.384615384615385,"actual_mod","best","dejea"
0.769230769230769,0.461538461538462,"actual_mod","best","dejea"
0.769230769230769,0.538461538461538,"actual_mod","best","dejea"
0.769230769230769,0.615384615384615,"actual_mod","best","dejea"
0.692307692307692,0.615384615384615,"actual_mod","best","dejea"
0.692307692307692,0.692307692307692,"actual_mod","best","dejea"
0.538461538461538,0.692307692307692,"actual_mod","best","dejea"
0.461538461538462,0.692307692307692,"actual_mod","best","dejea"
0.461538461538462,0.769230769230769,"actual_mod","best","dejea"
0.384615384615385,0.769230769230769,"actual_mod","best","dejea"
0.307692307692308,0.769230769230769,"actual_mod","best","dejea"
0.230769230769231,0.769230769230769,"actual_mod","best","dejea"
0.153846153846154,0.769230769230769,"actual_mod","best","dejea"
0.153846153846154,0.846153846153846,"actual_mod","best","dejea"
0.153846153846154,0.923076923076923,"actual_mod","best","dejea"
0.0769230769230769,0.923076923076923,"actual_mod","best","dejea"
0,0.923076923076923,"actual_mod","best","dejea"
0,1,"actual_mod","best","dejea"
1,0,"actual_mod","worst","dejea"
1,0.0769230769230769,"actual_mod","worst","dejea"
1,0.153846153846154,"actual_mod","worst","dejea"
0.923076923076923,0.153846153846154,"actual_mod","worst","dejea"
0.846153846153846,0.153846153846154,"actual_mod","worst","dejea"
0.846153846153846,0.230769230769231,"actual_mod","worst","dejea"
0.846153846153846,0.307692307692308,"actual_mod","worst","dejea"
0.769230769230769,0.307692307692308,"actual_mod","worst","dejea"
0.769230769230769,0.384615384615385,"actual_mod","worst","dejea"
0.769230769230769,0.461538461538462,"actual_mod","worst","dejea"
0.769230769230769,0.538461538461538,"actual_mod","worst","dejea"
0.692307692307692,0.538461538461538,"actual_mod","worst","dejea"
0.615384615384615,0.538461538461538,"actual_mod","worst","dejea"
0.615384615384615,0.615384615384615,"actual_mod","worst","dejea"
0.615384615384615,0.692307692307692,"actual_mod","worst","dejea"
0.538461538461538,0.692307692307692,"actual_mod","worst","dejea"
0.538461538461538,0.846153846153846,"actual_mod","worst","dejea"
0.461538461538462,0.846153846153846,"actual_mod","worst","dejea"
0.384615384615385,0.846153846153846,"actual_mod","worst","dejea"
0.307692307692308,0.846153846153846,"actual_mod","worst","dejea"
0.230769230769231,0.846153846153846,"actual_mod","worst","dejea"
0.230769230769231,0.923076923076923,"actual_mod","worst","dejea"
0.230769230769231,1,"actual_mod","worst","dejea"
0.153846153846154,1,"actual_mod","worst","dejea"
0.0769230769230769,1,"actual_mod","worst","dejea"
0,1,"actual_mod","worst","dejea"
1,0,"random_mod","best","dejea"
1,0.0769230769230769,"random_mod","best","dejea"
1,0.153846153846154,"random_mod","best","dejea"
0.923076923076923,0.153846153846154,"random_mod","best","dejea"
0.846153846153846,0.153846153846154,"random_mod","best","dejea"
0.846153846153846,0.230769230769231,"random_mod","best","dejea"
0.769230769230769,0.230769230769231,"random_mod","best","dejea"
0.769230769230769,0.307692307692308,"random_mod","best","dejea"
0.692307692307692,0.307692307692308,"random_mod","best","dejea"
0.692307692307692,0.384615384615385,"random_mod","best","dejea"
0.615384615384615,0.461538461538462,"random_mod","best","dejea"
0.615384615384615,0.538461538461538,"random_mod","best","dejea"
0.538461538461538,0.538461538461538,"random_mod","best","dejea"
0.461538461538462,0.538461538461538,"random_mod","best","dejea"
0.461538461538462,0.615384615384615,"random_mod","best","dejea"
0.384615384615385,0.615384615384615,"random_mod","best","dejea"
0.384615384615385,0.692307692307692,"random_mod","best","dejea"
0.384615384615385,0.846153846153846,"random_mod","best","dejea"
0.384615384615385,0.923076923076923,"random_mod","best","dejea"
0.307692307692308,0.923076923076923,"random_mod","best","dejea"
0.230769230769231,0.923076923076923,"random_mod","best","dejea"
0.153846153846154,0.923076923076923,"random_mod","best","dejea"
0.153846153846154,1,"random_mod","best","dejea"
0.0769230769230769,1,"random_mod","best","dejea"
0,1,"random_mod","best","dejea"
1,0,"random_mod","worst","dejea"
0.923076923076923,0,"random_mod","worst","dejea"
0.846153846153846,0,"random_mod","worst","dejea"
0.769230769230769,0.0769230769230769,"random_mod","worst","dejea"
0.692307692307692,0.0769230769230769,"random_mod","worst","dejea"
0.692307692307692,0.153846153846154,"random_mod","worst","dejea"
0.692307692307692,0.230769230769231,"random_mod","worst","dejea"
0.692307692307692,0.307692307692308,"random_mod","worst","dejea"
0.692307692307692,0.384615384615385,"random_mod","worst","dejea"
0.692307692307692,0.461538461538462,"random_mod","worst","dejea"
