"sens","spec","auc","study"
1,0,0.554541925465838,"wang"
1,0.0178571428571429,0.554541925465838,"wang"
0.978260869565217,0.0178571428571429,0.554541925465838,"wang"
0.956521739130435,0.0178571428571429,0.554541925465838,"wang"
0.956521739130435,0.0357142857142857,0.554541925465838,"wang"
0.956521739130435,0.0535714285714286,0.554541925465838,"wang"
0.934782608695652,0.0892857142857143,0.554541925465838,"wang"
0.934782608695652,0.107142857142857,0.554541925465838,"wang"
0.91304347826087,0.107142857142857,0.554541925465838,"wang"
0.891304347826087,0.107142857142857,0.554541925465838,"wang"
0.891304347826087,0.125,0.554541925465838,"wang"
0.891304347826087,0.142857142857143,0.554541925465838,"wang"
0.891304347826087,0.160714285714286,0.554541925465838,"wang"
0.891304347826087,0.178571428571429,0.554541925465838,"wang"
0.891304347826087,0.196428571428571,0.554541925465838,"wang"
0.869565217391304,0.196428571428571,0.554541925465838,"wang"
0.869565217391304,0.214285714285714,0.554541925465838,"wang"
0.869565217391304,0.232142857142857,0.554541925465838,"wang"
0.847826086956522,0.232142857142857,0.554541925465838,"wang"
0.826086956521739,0.25,0.554541925465838,"wang"
0.804347826086957,0.25,0.554541925465838,"wang"
0.804347826086957,0.267857142857143,0.554541925465838,"wang"
0.804347826086957,0.303571428571429,0.554541925465838,"wang"
0.782608695652174,0.321428571428571,0.554541925465838,"wang"
0.760869565217391,0.321428571428571,0.554541925465838,"wang"
0.739130434782609,0.339285714285714,0.554541925465838,"wang"
0.739130434782609,0.357142857142857,0.554541925465838,"wang"
0.739130434782609,0.375,0.554541925465838,"wang"
0.717391304347826,0.392857142857143,0.554541925465838,"wang"
0.695652173913043,0.392857142857143,0.554541925465838,"wang"
0.673913043478261,0.392857142857143,0.554541925465838,"wang"
0.673913043478261,0.410714285714286,0.554541925465838,"wang"
0.652173913043478,0.410714285714286,0.554541925465838,"wang"
0.630434782608696,0.410714285714286,0.554541925465838,"wang"
0.608695652173913,0.428571428571429,0.554541925465838,"wang"
0.608695652173913,0.464285714285714,0.554541925465838,"wang"
0.565217391304348,0.482142857142857,0.554541925465838,"wang"
0.543478260869565,0.5,0.554541925465838,"wang"
0.543478260869565,0.517857142857143,0.554541925465838,"wang"
0.521739130434783,0.535714285714286,0.554541925465838,"wang"
0.5,0.553571428571429,0.554541925465838,"wang"
0.5,0.571428571428571,0.554541925465838,"wang"
0.478260869565217,0.571428571428571,0.554541925465838,"wang"
0.456521739130435,0.571428571428571,0.554541925465838,"wang"
0.434782608695652,0.589285714285714,0.554541925465838,"wang"
0.434782608695652,0.607142857142857,0.554541925465838,"wang"
0.434782608695652,0.642857142857143,0.554541925465838,"wang"
0.369565217391304,0.642857142857143,0.554541925465838,"wang"
0.369565217391304,0.660714285714286,0.554541925465838,"wang"
0.347826086956522,0.678571428571429,0.554541925465838,"wang"
0.347826086956522,0.714285714285714,0.554541925465838,"wang"
0.326086956521739,0.714285714285714,0.554541925465838,"wang"
0.326086956521739,0.732142857142857,0.554541925465838,"wang"
0.326086956521739,0.75,0.554541925465838,"wang"
0.326086956521739,0.767857142857143,0.554541925465838,"wang"
0.304347826086957,0.767857142857143,0.554541925465838,"wang"
0.304347826086957,0.785714285714286,0.554541925465838,"wang"
0.282608695652174,0.785714285714286,0.554541925465838,"wang"
0.282608695652174,0.803571428571429,0.554541925465838,"wang"
0.282608695652174,0.839285714285714,0.554541925465838,"wang"
0.239130434782609,0.839285714285714,0.554541925465838,"wang"
0.239130434782609,0.857142857142857,0.554541925465838,"wang"
0.217391304347826,0.857142857142857,0.554541925465838,"wang"
0.195652173913043,0.857142857142857,0.554541925465838,"wang"
0.173913043478261,0.857142857142857,0.554541925465838,"wang"
0.173913043478261,0.875,0.554541925465838,"wang"
0.130434782608696,0.875,0.554541925465838,"wang"
0.130434782608696,0.910714285714286,0.554541925465838,"wang"
0.108695652173913,0.910714285714286,0.554541925465838,"wang"
0.108695652173913,0.928571428571429,0.554541925465838,"wang"
0.108695652173913,0.946428571428571,0.554541925465838,"wang"
0.0869565217391304,0.946428571428571,0.554541925465838,"wang"
0.0869565217391304,0.964285714285714,0.554541925465838,"wang"
0.0652173913043478,0.964285714285714,0.554541925465838,"wang"
0.0652173913043478,0.982142857142857,0.554541925465838,"wang"
0.0434782608695652,0.982142857142857,0.554541925465838,"wang"
0.0217391304347826,1,0.554541925465838,"wang"
0,1,0.554541925465838,"wang"
1,0,0.566532258064516,"ahn"
1,0.00675675675675676,0.566532258064516,"ahn"
1,0.0135135135135135,0.566532258064516,"ahn"
1,0.0202702702702703,0.566532258064516,"ahn"
0.983870967741935,0.027027027027027,0.566532258064516,"ahn"
0.983870967741935,0.0337837837837838,0.566532258064516,"ahn"
0.983870967741935,0.0405405405405405,0.566532258064516,"ahn"
0.967741935483871,0.0608108108108108,0.566532258064516,"ahn"
0.967741935483871,0.0675675675675676,0.566532258064516,"ahn"
0.951612903225806,0.0810810810810811,0.566532258064516,"ahn"
0.951612903225806,0.0878378378378378,0.566532258064516,"ahn"
0.951612903225806,0.101351351351351,0.566532258064516,"ahn"
0.951612903225806,0.108108108108108,0.566532258064516,"ahn"
0.951612903225806,0.121621621621622,0.566532258064516,"ahn"
0.951612903225806,0.135135135135135,0.566532258064516,"ahn"
0.935483870967742,0.141891891891892,0.566532258064516,"ahn"
0.935483870967742,0.148648648648649,0.566532258064516,"ahn"
0.935483870967742,0.162162162162162,0.566532258064516,"ahn"
0.935483870967742,0.175675675675676,0.566532258064516,"ahn"
0.935483870967742,0.182432432432432,0.566532258064516,"ahn"
0.919354838709677,0.189189189189189,0.566532258064516,"ahn"
0.903225806451613,0.202702702702703,0.566532258064516,"ahn"
0.903225806451613,0.209459459459459,0.566532258064516,"ahn"
