"act_mean_auc","act_sd_auc","rand_mean_auc","rand_sd_auc","pvalue","study"
0.676064166666667,0.015179545790624,0.546333333333333,0.028078800751232,1.17796983413534e-83,"wang"
0.595498866213152,0.00554596267275705,0.510349206349206,0.00421865595292987,1.01755611589375e-178,"ahn"
0.76729375,0.0113227466513809,0.537997222222222,0.0125532441361487,1.13965273989805e-195,"zeller"
0.672614864864865,0.00447097643627031,0.47289527027027,0.00658593822872815,6.46553483714472e-225,"baxter"
0.499360080988917,0.000237534828364463,0.5,0,2.26897671473534e-47,"hale"
0.588629166666667,0.0197135326389702,0.533027083333333,0.0240581465518285,1.28610112536047e-42,"flemer"
