sens,spec,type,roc_type,study
0.666666666666667,0.555555555555556,random_mod,best,chen
0.666666666666667,0.666666666666667,random_mod,best,chen
0.555555555555556,0.666666666666667,random_mod,best,chen
0.555555555555556,0.888888888888889,random_mod,best,chen
0.444444444444444,0.888888888888889,random_mod,best,chen
0.333333333333333,0.888888888888889,random_mod,best,chen
0.222222222222222,0.888888888888889,random_mod,best,chen
0.222222222222222,1,random_mod,best,chen
0.111111111111111,1,random_mod,best,chen
0,1,random_mod,best,chen
1,0,random_mod,worst,chen
1,0.111111111111111,random_mod,worst,chen
0.888888888888889,0.222222222222222,random_mod,worst,chen
0.777777777777778,0.222222222222222,random_mod,worst,chen
0.777777777777778,0.333333333333333,random_mod,worst,chen
0.777777777777778,0.444444444444444,random_mod,worst,chen
0.777777777777778,0.555555555555556,random_mod,worst,chen
0.777777777777778,0.666666666666667,random_mod,worst,chen
0.666666666666667,0.666666666666667,random_mod,worst,chen
0.555555555555556,0.666666666666667,random_mod,worst,chen
0.444444444444444,0.666666666666667,random_mod,worst,chen
0.444444444444444,0.777777777777778,random_mod,worst,chen
0.333333333333333,0.777777777777778,random_mod,worst,chen
0.333333333333333,0.888888888888889,random_mod,worst,chen
0.222222222222222,0.888888888888889,random_mod,worst,chen
0.111111111111111,0.888888888888889,random_mod,worst,chen
0,0.888888888888889,random_mod,worst,chen
0,1,random_mod,worst,chen
1,0,actual_mod,best,flemer
0.606382978723404,0.271428571428571,actual_mod,best,flemer
0.606382978723404,0.285714285714286,actual_mod,best,flemer
0.606382978723404,0.292857142857143,actual_mod,best,flemer
0.276595744680851,0.664285714285714,actual_mod,best,flemer
0.25531914893617,0.7,actual_mod,best,flemer
0.234042553191489,0.728571428571429,actual_mod,best,flemer
0.223404255319149,0.728571428571429,actual_mod,best,flemer
0.223404255319149,0.75,actual_mod,best,flemer
0.212765957446809,0.757142857142857,actual_mod,best,flemer
0.202127659574468,0.764285714285714,actual_mod,best,flemer
0.202127659574468,0.771428571428571,actual_mod,best,flemer
0.170212765957447,0.778571428571429,actual_mod,best,flemer
0.159574468085106,0.778571428571429,actual_mod,best,flemer
0.148936170212766,0.778571428571429,actual_mod,best,flemer
0.138297872340426,0.778571428571429,actual_mod,best,flemer
0.0531914893617021,0.792857142857143,actual_mod,best,flemer
0.0531914893617021,0.8,actual_mod,best,flemer
0.0531914893617021,0.807142857142857,actual_mod,best,flemer
0.0531914893617021,0.814285714285714,actual_mod,best,flemer
0.0531914893617021,0.821428571428571,actual_mod,best,flemer
0.0425531914893617,0.828571428571429,actual_mod,best,flemer
0.0425531914893617,0.835714285714286,actual_mod,best,flemer
0.0319148936170213,0.835714285714286,actual_mod,best,flemer
0.0319148936170213,0.842857142857143,actual_mod,best,flemer
0.0319148936170213,0.85,actual_mod,best,flemer
0.0319148936170213,0.857142857142857,actual_mod,best,flemer
0.0319148936170213,0.864285714285714,actual_mod,best,flemer
0.0319148936170213,0.871428571428571,actual_mod,best,flemer
0.0319148936170213,0.878571428571429,actual_mod,best,flemer
0.0212765957446809,0.878571428571429,actual_mod,best,flemer
0.0212765957446809,0.885714285714286,actual_mod,best,flemer
0.0212765957446809,0.9,actual_mod,best,flemer
0.0106382978723404,0.9,actual_mod,best,flemer
0.0106382978723404,0.907142857142857,actual_mod,best,flemer
0.0106382978723404,0.914285714285714,actual_mod,best,flemer
0.0106382978723404,0.921428571428571,actual_mod,best,flemer
0.0106382978723404,0.928571428571429,actual_mod,best,flemer
0.0106382978723404,0.935714285714286,actual_mod,best,flemer
0.0106382978723404,0.95,actual_mod,best,flemer
0.0106382978723404,0.957142857142857,actual_mod,best,flemer
0.0106382978723404,0.971428571428571,actual_mod,best,flemer
0,0.971428571428571,actual_mod,best,flemer
0,0.985714285714286,actual_mod,best,flemer
0,1,actual_mod,best,flemer
1,0,actual_mod,worst,flemer
0.691489361702128,0.357142857142857,actual_mod,worst,flemer
0.638297872340426,0.364285714285714,actual_mod,worst,flemer
0.202127659574468,0.664285714285714,actual_mod,worst,flemer
0.191489361702128,0.664285714285714,actual_mod,worst,flemer
0.180851063829787,0.685714285714286,actual_mod,worst,flemer
0.180851063829787,0.692857142857143,actual_mod,worst,flemer
0.180851063829787,0.7,actual_mod,worst,flemer
0.159574468085106,0.714285714285714,actual_mod,worst,flemer
0.159574468085106,0.721428571428571,actual_mod,worst,flemer
0.159574468085106,0.728571428571429,actual_mod,worst,flemer
0.159574468085106,0.735714285714286,actual_mod,worst,flemer
0.159574468085106,0.742857142857143,actual_mod,worst,flemer
0.138297872340426,0.771428571428571,actual_mod,worst,flemer
0.138297872340426,0.778571428571429,actual_mod,worst,flemer
0.127659574468085,0.778571428571429,actual_mod,worst,flemer
0.117021276595745,0.778571428571429,actual_mod,worst,flemer
0.117021276595745,0.785714285714286,actual_mod,worst,flemer
0.106382978723404,0.792857142857143,actual_mod,worst,flemer
0.106382978723404,0.8,actual_mod,worst,flemer
0.106382978723404,0.807142857142857,actual_mod,worst,flemer
0.106382978723404,0.814285714285714,actual_mod,worst,flemer
0.106382978723404,0.821428571428571,actual_mod,worst,flemer
0.106382978723404,0.828571428571429,actual_mod,worst,flemer
0.106382978723404,0.835714285714286,actual_mod,worst,flemer
0.106382978723404,0.85,actual_mod,worst,flemer
0.106382978723404,0.857142857142857,actual_mod,worst,flemer
0.0957446808510638,0.907142857142857,actual_mod,worst,flemer
0.0957446808510638,0.914285714285714,actual_mod,worst,flemer
0.0957446808510638,0.921428571428571,actual_mod,worst,flemer
0.0851063829787234,0.921428571428571,actual_mod,worst,flemer
0.074468085106383,0.921428571428571,actual_mod,worst,flemer
0.074468085106383,0.928571428571429,actual_mod,worst,flemer
0.0531914893617021,0.935714285714286,actual_mod,worst,flemer
0.0425531914893617,0.935714285714286,actual_mod,worst,flemer
0.0319148936170213,0.935714285714286,actual_mod,worst,flemer
0.0319148936170213,0.942857142857143,actual_mod,worst,flemer
0.0319148936170213,0.957142857142857,actual_mod,worst,flemer
0.0319148936170213,0.964285714285714,actual_mod,worst,flemer
0.0319148936170213,0.971428571428571,actual_mod,worst,flemer
0.0319148936170213,0.978571428571429,actual_mod,worst,flemer
0.0106382978723404,0.985714285714286,actual_mod,worst,flemer
0,0.985714285714286,actual_mod,worst,flemer
0,1,actual_mod,worst,flemer
1,0,random_mod,best,flemer
0.98936170212766,0,random_mod,best,flemer
0.978723404255319,0,random_mod,best,flemer
0.968085106382979,0.00714285714285714,random_mod,best,flemer
0.595744680851064,0.328571428571429,random_mod,best,flemer
0.574468085106383,0.335714285714286,random_mod,best,flemer
0.574468085106383,0.342857142857143,random_mod,best,flemer
0.24468085106383,0.685714285714286,random_mod,best,flemer
0.24468085106383,0.692857142857143,random_mod,best,flemer
0.24468085106383,0.7,random_mod,best,flemer
0.234042553191489,0.7,random_mod,best,flemer
0.234042553191489,0.707142857142857,random_mod,best,flemer
0.234042553191489,0.714285714285714,random_mod,best,flemer
0.234042553191489,0.721428571428571,random_mod,best,flemer
0.234042553191489,0.728571428571429,random_mod,best,flemer
0.223404255319149,0.728571428571429,random_mod,best,flemer
0.202127659574468,0.742857142857143,random_mod,best,flemer
0.191489361702128,0.742857142857143,random_mod,best,flemer
0.170212765957447,0.778571428571429,random_mod,best,flemer
0.159574468085106,0.792857142857143,random_mod,best,flemer
0.148936170212766,0.792857142857143,random_mod,best,flemer
0.148936170212766,0.807142857142857,random_mod,best,flemer
0.148936170212766,0.814285714285714,random_mod,best,flemer
0.138297872340426,0.814285714285714,random_mod,best,flemer
0.138297872340426,0.821428571428571,random_mod,best,flemer
0.117021276595745,0.85,random_mod,best,flemer
0.106382978723404,0.85,random_mod,best,flemer
0.106382978723404,0.857142857142857,random_mod,best,flemer
0.074468085106383,0.857142857142857,random_mod,best,flemer
0.074468085106383,0.864285714285714,random_mod,best,flemer
0.074468085106383,0.871428571428571,random_mod,best,flemer
0.074468085106383,0.878571428571429,random_mod,best,flemer
0.074468085106383,0.885714285714286,random_mod,best,flemer
0.074468085106383,0.892857142857143,random_mod,best,flemer
0.074468085106383,0.9,random_mod,best,flemer
0.074468085106383,0.907142857142857,random_mod,best,flemer
0.0638297872340425,0.935714285714286,random_mod,best,flemer
0.0638297872340425,0.95,random_mod,best,flemer
0.0531914893617021,0.95,random_mod,best,flemer
0.0531914893617021,0.957142857142857,random_mod,best,flemer
0.0319148936170213,0.985714285714286,random_mod,best,flemer
0.0319148936170213,0.992857142857143,random_mod,best,flemer
0.0319148936170213,1,random_mod,best,flemer
0.0212765957446809,1,random_mod,best,flemer
0,1,random_mod,best,flemer
1,0,random_mod,worst,flemer
0.946808510638298,0.0142857142857143,random_mod,worst,flemer
0.574468085106383,0.314285714285714,random_mod,worst,flemer
0.574468085106383,0.321428571428571,random_mod,worst,flemer
0.563829787234043,0.321428571428571,random_mod,worst,flemer
0.563829787234043,0.328571428571429,random_mod,worst,flemer
0.553191489361702,0.328571428571429,random_mod,worst,flemer
0.553191489361702,0.335714285714286,random_mod,worst,flemer
0.553191489361702,0.342857142857143,random_mod,worst,flemer
0.542553191489362,0.371428571428571,random_mod,worst,flemer
0.531914893617021,0.371428571428571,random_mod,worst,flemer
0.531914893617021,0.378571428571429,random_mod,worst,flemer
0.531914893617021,0.385714285714286,random_mod,worst,flemer
0.531914893617021,0.392857142857143,random_mod,worst,flemer
0.521276595744681,0.392857142857143,random_mod,worst,flemer
0.521276595744681,0.428571428571429,random_mod,worst,flemer
0.521276595744681,0.435714285714286,random_mod,worst,flemer
0.521276595744681,0.442857142857143,random_mod,worst,flemer
0.521276595744681,0.45,random_mod,worst,flemer
0.51063829787234,0.45,random_mod,worst,flemer
0.223404255319149,0.835714285714286,random_mod,worst,flemer
0.212765957446809,0.842857142857143,random_mod,worst,flemer
0.202127659574468,0.842857142857143,random_mod,worst,flemer
0.191489361702128,0.842857142857143,random_mod,worst,flemer
0.180851063829787,0.85,random_mod,worst,flemer
0.180851063829787,0.857142857142857,random_mod,worst,flemer
0.170212765957447,0.857142857142857,random_mod,worst,flemer
0.170212765957447,0.864285714285714,random_mod,worst,flemer
0.170212765957447,0.871428571428571,random_mod,worst,flemer
0.159574468085106,0.871428571428571,random_mod,worst,flemer
0.148936170212766,0.871428571428571,random_mod,worst,flemer
0.127659574468085,0.871428571428571,random_mod,worst,flemer
0.127659574468085,0.878571428571429,random_mod,worst,flemer
0.117021276595745,0.878571428571429,random_mod,worst,flemer
0.117021276595745,0.885714285714286,random_mod,worst,flemer
0.106382978723404,0.885714285714286,random_mod,worst,flemer
0.106382978723404,0.892857142857143,random_mod,worst,flemer
0.106382978723404,0.9,random_mod,worst,flemer
0.0957446808510638,0.9,random_mod,worst,flemer
0.0957446808510638,0.907142857142857,random_mod,worst,flemer
0.0851063829787234,0.907142857142857,random_mod,worst,flemer
0.074468085106383,0.921428571428571,random_mod,worst,flemer
0.0638297872340425,0.921428571428571,random_mod,worst,flemer
0.0638297872340425,0.928571428571429,random_mod,worst,flemer
0.0531914893617021,0.928571428571429,random_mod,worst,flemer
0.0425531914893617,0.928571428571429,random_mod,worst,flemer
0.0212765957446809,0.95,random_mod,worst,flemer
0.0212765957446809,0.964285714285714,random_mod,worst,flemer
0.0106382978723404,0.964285714285714,random_mod,worst,flemer
0.0106382978723404,0.971428571428571,random_mod,worst,flemer
0,1,random_mod,worst,flemer
1,0,actual_mod,best,sana
0.666666666666667,0.421052631578947,actual_mod,best,sana
0.575757575757576,0.5,actual_mod,best,sana
0.575757575757576,0.526315789473684,actual_mod,best,sana
0.545454545454545,0.552631578947368,actual_mod,best,sana
0.424242424242424,0.736842105263158,actual_mod,best,sana
0.393939393939394,0.763157894736842,actual_mod,best,sana
0.393939393939394,0.789473684210526,actual_mod,best,sana
0.393939393939394,0.815789473684211,actual_mod,best,sana
0.333333333333333,0.842105263157895,actual_mod,best,sana
0.272727272727273,0.842105263157895,actual_mod,best,sana
0.181818181818182,0.868421052631579,actual_mod,best,sana
0.151515151515152,0.868421052631579,actual_mod,best,sana
0.151515151515152,0.894736842105263,actual_mod,best,sana
0.151515151515152,0.921052631578947,actual_mod,best,sana
0.151515151515152,0.947368421052632,actual_mod,best,sana
0,0.973684210526316,actual_mod,best,sana
0,1,actual_mod,best,sana
1,0,actual_mod,worst,sana
1,0.0263157894736842,actual_mod,worst,sana
0.939393939393939,0.0526315789473684,actual_mod,worst,sana
0.909090909090909,0.0526315789473684,actual_mod,worst,sana
0.909090909090909,0.0789473684210526,actual_mod,worst,sana
0.878787878787879,0.105263157894737,actual_mod,worst,sana
0.848484848484849,0.131578947368421,actual_mod,worst,sana
0.787878787878788,0.157894736842105,actual_mod,worst,sana
0.757575757575758,0.210526315789474,actual_mod,worst,sana
0.545454545454545,0.552631578947368,actual_mod,worst,sana
0.545454545454545,0.631578947368421,actual_mod,worst,sana
0.545454545454545,0.657894736842105,actual_mod,worst,sana
0.515151515151515,0.684210526315789,actual_mod,worst,sana
0.484848484848485,0.684210526315789,actual_mod,worst,sana
0.454545454545455,0.684210526315789,actual_mod,worst,sana
0.454545454545455,0.736842105263158,actual_mod,worst,sana
0.393939393939394,0.763157894736842,actual_mod,worst,sana
0.393939393939394,0.789473684210526,actual_mod,worst,sana
0.303030303030303,0.789473684210526,actual_mod,worst,sana
0,1,actual_mod,worst,sana
1,0,random_mod,best,sana
1,0.0263157894736842,random_mod,best,sana
1,0.0526315789473684,random_mod,best,sana
0.939393939393939,0.184210526315789,random_mod,best,sana
0.909090909090909,0.184210526315789,random_mod,best,sana
0.909090909090909,0.210526315789474,random_mod,best,sana
0.878787878787879,0.210526315789474,random_mod,best,sana
0.878787878787879,0.236842105263158,random_mod,best,sana
0.848484848484849,0.263157894736842,random_mod,best,sana
0.848484848484849,0.289473684210526,random_mod,best,sana
0.818181818181818,0.289473684210526,random_mod,best,sana
0.484848484848485,0.605263157894737,random_mod,best,sana
0.333333333333333,0.868421052631579,random_mod,best,sana
0.303030303030303,0.868421052631579,random_mod,best,sana
0.242424242424242,0.894736842105263,random_mod,best,sana
0.212121212121212,0.894736842105263,random_mod,best,sana
0.181818181818182,0.921052631578947,random_mod,best,sana
0.151515151515152,0.973684210526316,random_mod,best,sana
0.0606060606060606,0.973684210526316,random_mod,best,sana
0.0303030303030303,0.973684210526316,random_mod,best,sana
0,1,random_mod,best,sana
1,0,random_mod,worst,sana
1,0.0263157894736842,random_mod,worst,sana
0.96969696969697,0.0789473684210526,random_mod,worst,sana
0.939393939393939,0.131578947368421,random_mod,worst,sana
0.909090909090909,0.157894736842105,random_mod,worst,sana
0.878787878787879,0.157894736842105,random_mod,worst,sana
0.848484848484849,0.157894736842105,random_mod,worst,sana
0.848484848484849,0.184210526315789,random_mod,worst,sana
0.575757575757576,0.394736842105263,random_mod,worst,sana
0.515151515151515,0.394736842105263,random_mod,worst,sana
0.484848484848485,0.526315789473684,random_mod,worst,sana
0.454545454545455,0.526315789473684,random_mod,worst,sana
0.212121212121212,0.868421052631579,random_mod,worst,sana
0.151515151515152,0.894736842105263,random_mod,worst,sana
0.121212121212121,0.894736842105263,random_mod,worst,sana
0.0909090909090909,0.921052631578947,random_mod,worst,sana
0.0606060606060606,0.947368421052632,random_mod,worst,sana
0.0303030303030303,0.947368421052632,random_mod,worst,sana
0,1,random_mod,worst,sana
