otu,mda_median,iqr25,iqr75
Otu0000001,6.943178615168038,6.827862529006401,7.105849378405968
Otu0000002,5.367522958507634,5.205022812357472,5.493332286659749
Otu0000007,5.05242780565448,4.928534073327407,5.140899636509687
Otu0000054,4.2858879568984385,4.176761848097731,4.416589096991001
Otu0000005,4.243650145333882,4.13455060616131,4.35272252493795
Otu0000004,4.1728784720289624,4.0697214409170215,4.266939799056265
Otu0000012,3.9001201374566845,3.7767887764573183,4.0204123363997075
Otu0000006,3.8351618922343906,3.7293663372160637,3.9275056121603242
Otu0000011,3.780913136324748,3.6880484140980134,3.866861396147669
Otu0000015,3.7655832911448406,3.655620110283582,3.844428066833423
Otu0000016,3.6181461091998433,3.532800967960803,3.7092206397991276
Otu0000008,3.596731909173182,3.5059926682770923,3.6915957990397374
Otu0000018,3.5643774961554047,3.4937421090277834,3.685352552230654
Otu0000029,3.5492319980181444,3.4791711259326203,3.671399656583997
Otu0000030,3.4071659998213653,3.327106219330342,3.4894854182713284
Otu0000061,3.3685781690207053,3.249531153890539,3.464275229010055
Otu0000062,3.3016525565020123,3.1962232863996776,3.4011937911443924
Otu0000014,3.2781865931967977,3.191849458604292,3.3928670867757624
Otu0000114,3.272776913031603,3.186503954707195,3.420754480095556
Otu0000022,3.14229820025166,3.0702463867472813,3.223480162070882
Otu0000013,3.1353288166600177,3.035468280855546,3.2220359489802246
Otu0000025,3.114957199401021,3.056320098107389,3.2132166849013553
Otu0000039,3.1072496491338017,3.0072747905940176,3.230969563213
Otu0000020,3.094528919735203,2.983481634032657,3.192304272486603
Otu0000027,3.067419200838155,2.973225440204616,3.1358017934635516
Otu0000017,3.0562302312747027,2.973899777977535,3.184578434643531
Otu0000102,3.0300996788585133,2.928537076235238,3.1165362470154823
Otu0000026,2.9909616146026936,2.8997541791330366,3.087962724603758
Otu0000021,2.920470870738783,2.8190146428358753,3.0016107499778717
Otu0000037,2.919185212982679,2.8241045736623045,3.014310693022896
Otu0000041,2.8851564796892677,2.811994020558701,2.980474553113826
Otu0000036,2.8603253604165957,2.7718989947312345,2.954929401059356
Otu0000019,2.76421611689633,2.6972111364473204,2.8356053544078987
Otu0000050,2.717152235519304,2.61761122308672,2.7864274689287245
Otu0000033,2.648571223834736,2.5702807508886494,2.7120146032403216
Otu0000003,2.6004041571583283,2.4841082803377725,2.6748819406719235
Otu0000044,2.5578147439168073,2.4795351828674086,2.6499978316341655
Otu0000035,2.5530154905457954,2.469389664543429,2.6679440665400724
Otu0000043,2.488608930709824,2.377248135214674,2.5777807218364797
Otu0000040,2.4619581374250132,2.359369604556567,2.565912228325314
Otu0000070,2.3927965663691135,2.3062238091697855,2.5042208935405035
Otu0000098,2.364122646688198,2.255184003980596,2.436168898921973
Otu0000023,2.3321671592958246,2.2681233023398986,2.404750980915985
Otu0000104,2.322972550152997,2.250781468408813,2.3963879071253795
Otu0000049,2.276885223975529,2.163701470116574,2.325237332742375
Otu0000047,2.2749503422146806,2.1770639817510435,2.3594130640579767
Otu0000126,2.232738780200205,2.147457062218655,2.2881641666580945
Otu0000046,2.202841117670503,2.1283304555740354,2.2845217988569164
Otu0000045,2.1980577152999787,2.121506178330775,2.263606753582124
Otu0000100,2.1705745950754824,2.071751881292343,2.241403973718785
Otu0000065,2.1118688547588267,2.0461729529883916,2.193888071894939
Otu0000056,2.0682942994691027,1.9957049596112155,2.1431820663873733
Otu0000078,2.0553854350259995,1.966996139106096,2.1436124573451143
Otu0000063,1.997563563773335,1.9218078212937355,2.0449361338144865
Otu0000051,1.933518460889025,1.8546403708709542,2.0012669681165387
Otu0000075,1.8842500689787234,1.833559525185097,1.9507334253775983
Otu0000091,1.8750007049379154,1.7922925655416146,1.9500011883203592
Otu0000059,1.8576111603059604,1.8039338135926184,1.9117454943590269
Otu0000129,1.7824556001102962,1.7217986642928969,1.8508121103098285
Otu0000071,1.7377959369505511,1.6580942138983097,1.8041213571839911
Otu0000064,1.711807378990773,1.6507655732883408,1.782137147648954
Otu0000095,1.6993969784485374,1.6490464017826298,1.766985613738033
Otu0000055,1.6947080089812203,1.6447340321817672,1.7990238690395497
Otu0000099,1.6756483069419734,1.6123967972803601,1.7398291492622677
Otu0000057,1.6726554845203891,1.6204470860620621,1.7302448524179816
Otu0000107,1.6679937988128648,1.587243155927973,1.7521642309808414
Otu0000074,1.6159201106522296,1.540763934535232,1.6647881468032562
Otu0000076,1.6117095246276116,1.568908933688646,1.6884123543149625
Otu0000038,1.6049830358253652,1.5514591852846955,1.6540640708224852
Otu0000096,1.6033308427468957,1.5493443402658913,1.682265363760413
Otu0000106,1.6019187790908878,1.5428961279909341,1.6684346889389792
Otu0000119,1.590625540837752,1.5247303864034703,1.6619047610175195
Otu0000058,1.56781712249169,1.530989720156334,1.6382712019169718
Otu0000216,1.5636605899443636,1.5150296656789188,1.6421085233162918
Otu0000101,1.534768485234805,1.4757430263478226,1.598278274823304
Otu0000082,1.5151166808540024,1.4373846594778876,1.5785612726502518
Otu0000151,1.514768639193816,1.4507447000781841,1.5745192390365048
Otu0000073,1.5078043185257335,1.436871111111695,1.5641311319374456
Otu0000083,1.4990233970048132,1.4165456813803727,1.552649119034456
Otu0000132,1.488699157721579,1.436944327905363,1.5443198942931646
Otu0000122,1.4580094113190558,1.391683764202305,1.5260339336206927
Otu0000077,1.422158588341336,1.3586803583279612,1.490306811086354
Otu0000079,1.4067346074322309,1.35150508906532,1.4814959887098806
Otu0000131,1.3467608632166517,1.2826921952761143,1.4354326230660908
Otu0000081,1.340558811768496,1.288399648968364,1.3818231001009837
Otu0000086,1.337647161649888,1.2872154131004199,1.3876574282736884
Otu0000103,1.3324838380104795,1.283828120452532,1.3978893101136391
Otu0000072,1.3102589328972165,1.2360510899489703,1.363625383826399
Otu0000117,1.2761884843700297,1.210921520808051,1.3449362963871085
Otu0000067,1.2741098713860568,1.1887411207331189,1.3091655894076308
Otu0000087,1.2534730323243335,1.2072876779567197,1.3159852249451183
Otu0000249,1.2516063624247462,1.1830929896932074,1.3128093443684783
Otu0000136,1.2456762356001558,1.2026881620429732,1.3110565813318082
Otu0000084,1.2444996939833661,1.1858939295774154,1.3094390288279043
Otu0000163,1.2219163782640514,1.1665259686869356,1.2888878920410098
Otu0000080,1.2196576367368668,1.1575793362062021,1.2734113727202967
Otu0000196,1.2008330510148366,1.138489522906612,1.2380401868476134
Otu0000097,1.1939675031703425,1.13204246996176,1.2522814202819461
Otu0000094,1.1672846812132702,1.1220673956622034,1.2273157592468
Otu0000144,1.1490523183796437,1.1013893845079061,1.20801164374499
Otu0000142,1.13331196631989,1.0786631602390724,1.2060163529537176
Otu0000089,1.1310057440952328,1.0773985887991613,1.1677495689113055
Otu0000118,1.0948809271303959,1.038059918344607,1.1529287798073546
Otu0000171,1.0847893027844417,1.0368127814830082,1.1306634783923226
Otu0000232,1.0635728854123072,1.0022785792862376,1.1194724972555838
Otu0000182,1.0597713737772931,0.991158929994428,1.117168496055267
Otu0000215,1.0510204056718746,1.0098965909014268,1.1192916215344497
Otu0000207,1.045665210991178,0.9823085844821376,1.0923133041428734
Otu0000166,1.0455147019154396,0.9985270054856614,1.1098063963194396
Otu0000146,1.0453139738399226,0.9955973778722953,1.0905864302103343
Otu0000121,1.036777923436501,0.9769559153709494,1.0800038755615085
Otu0000173,1.0338777911750374,0.9824123619222139,1.080075236497099
Otu0000167,1.0237723861128338,0.9689630603616249,1.0677629316692556
Otu0000109,1.023448406758305,0.9755404455911871,1.077399993250189
Otu0000198,1.0191059554136177,0.9410798070474732,1.0632923250164705
Otu0000141,0.992760477205628,0.9373671039932178,1.041323816639109
Otu0000147,0.9754338527619909,0.9353428563871053,1.0234107302692357
Otu0000177,0.9695566742107686,0.9252902008796291,1.0161705781610304
Otu0000202,0.9367464734463149,0.9035569134141487,0.9757138980506319
Otu0000218,0.9366066622199435,0.8937394699797775,0.9999543763601912
Otu0000123,0.9337989389137484,0.8848477093509413,0.9890977100403526
Otu0000165,0.9253674951406219,0.880881579664106,0.9674352501109099
Otu0000148,0.9164637056618579,0.8674339219920442,0.9610211418231798
Otu0000153,0.9143222882223974,0.8735794958783749,0.9651131818038593
Otu0000221,0.8886671475711247,0.8184215522452111,0.934678604454394
Otu0000327,0.8808178995172994,0.8349409101618471,0.9245863585736765
Otu0000152,0.8740028208363677,0.8285442725793281,0.9306371118063228
Otu0000191,0.8684648052817476,0.8146199582846563,0.9196731622448595
Otu0000164,0.8563331770623592,0.8233392486180802,0.9050567967235776
