"otu","mda_median","iqr25","iqr75","study","rank"
"Proteobacteria_unclassified",0.232201065199473,0.232201065199473,0.232201065199473,"zeller","73"
"Coriobacteriaceae_unclassified",0.231262724820524,0.231262724820524,0.231262724820524,"zeller","74"
"Clostridium_IV",0.229791972371938,0.229791972371938,0.229791972371938,"zeller","75"
"Actinomyces",0.229524790644371,0.229524790644371,0.229524790644371,"zeller","76"
"Geodermatophilus",0.228130263496527,0.228130263496527,0.228130263496527,"zeller","77"
"Succinivibrio",0.222740365664293,0.222740365664293,0.222740365664293,"zeller","78"
"Kocuria",0.218597912296832,0.218597912296832,0.218597912296832,"zeller","79"
"Firmicutes_unclassified",0.215775370570964,0.215775370570964,0.215775370570964,"zeller","80"
"Gemella",0.213918896546403,0.213918896546403,0.213918896546403,"zeller","81"
"Phascolarctobacterium",0.211791795348237,0.211791795348237,0.211791795348237,"zeller","82"
"Acidaminococcaceae_unclassified",0.206466355120229,0.206466355120229,0.206466355120229,"zeller","83"
"Prevotella",0.199300730810088,0.199300730810088,0.199300730810088,"zeller","84"
"Streptococcaceae_unclassified",0.19853396129424,0.19853396129424,0.19853396129424,"zeller","85"
"Mogibacterium",0.197603250894666,0.197603250894666,0.197603250894666,"zeller","86"
"Enterococcus",0.19632435113397,0.19632435113397,0.19632435113397,"zeller","87"
"Ruminococcaceae_unclassified",0.189511452588259,0.189511452588259,0.189511452588259,"zeller","88"
"Lactobacillales_unclassified",0.185908997664777,0.185908997664777,0.185908997664777,"zeller","89"
"Eggerthella",0.18270609994511,0.18270609994511,0.18270609994511,"zeller","90"
"Porphyromonadaceae_unclassified",0.182575261149326,0.182575261149326,0.182575261149326,"zeller","91"
"Corynebacterium",0.178370914876218,0.178370914876218,0.178370914876218,"zeller","92"
"Paraprevotella",0.177854656999924,0.177854656999924,0.177854656999924,"zeller","93"
"Pseudomonas",0.176831836648596,0.176831836648596,0.176831836648596,"zeller","94"
"Solobacterium",0.171779386599751,0.171779386599751,0.171779386599751,"zeller","95"
"Clostridia_unclassified",0.170651026415807,0.170651026415807,0.170651026415807,"zeller","96"
"Lactococcus",0.165503190696258,0.165503190696258,0.165503190696258,"zeller","97"
"Victivallis",0.16203406920245,0.16203406920245,0.16203406920245,"zeller","98"
"Lachnospiraceae_unclassified",0.158613747662527,0.158613747662527,0.158613747662527,"zeller","99"
"Faecalibacterium",0.155917116904026,0.155917116904026,0.155917116904026,"zeller","100"
"Alloscardovia",0.150364013675342,0.150364013675342,0.150364013675342,"zeller","101"
"Desulfovibrionaceae_unclassified",0.149571376219268,0.149571376219268,0.149571376219268,"zeller","102"
"Bacteria_unclassified",0.147038635728326,0.147038635728326,0.147038635728326,"zeller","103"
"Alloprevotella",0.139450381258971,0.139450381258971,0.139450381258971,"zeller","104"
"Staphylococcus",0.134644755985203,0.134644755985203,0.134644755985203,"zeller","105"
"Mitsuokella",0.129855470171792,0.129855470171792,0.129855470171792,"zeller","106"
"Anaerorhabdus",0.125964300754836,0.125964300754836,0.125964300754836,"zeller","107"
"Anaerofustis",0.125068822864103,0.125068822864103,0.125068822864103,"zeller","108"
"Morganella",0.122512223346198,0.122512223346198,0.122512223346198,"zeller","109"
"Pasteurellaceae_unclassified",0.119822912547003,0.119822912547003,0.119822912547003,"zeller","110"
"Betaproteobacteria_unclassified",0.118767343008221,0.118767343008221,0.118767343008221,"zeller","111"
"Bulleidia",0.116440177789621,0.116440177789621,0.116440177789621,"zeller","112"
"Atopobium",0.116315508094827,0.116315508094827,0.116315508094827,"zeller","113"
"Bradyrhizobium",0.116237565134228,0.116237565134228,0.116237565134228,"zeller","114"
"Lactonifactor",0.115232138331167,0.115232138331167,0.115232138331167,"zeller","115"
"Rothia",0.114387769194322,0.114387769194322,0.114387769194322,"zeller","116"
"Anaerococcus",0.113786447146158,0.113786447146158,0.113786447146158,"zeller","117"
"Olsenella",0.113653154613131,0.113653154613131,0.113653154613131,"zeller","118"
"Clostridiales_Incertae_Sedis_XIII_unclassified",0.11346641867994,0.11346641867994,0.11346641867994,"zeller","119"
"Papillibacter",0.106640277311663,0.106640277311663,0.106640277311663,"zeller","120"
"Bifidobacteriaceae_unclassified",0.105170371331938,0.105170371331938,0.105170371331938,"zeller","121"
"Turicibacter",0.103739492190497,0.103739492190497,0.103739492190497,"zeller","122"
"Peptoniphilus",0.103339369272255,0.103339369272255,0.103339369272255,"zeller","123"
"Treponema",0.102480486186365,0.102480486186365,0.102480486186365,"zeller","124"
"Pseudoflavonifractor",0.101042108913132,0.101042108913132,0.101042108913132,"zeller","125"
"Allisonella",0.0980700965040414,0.0980700965040414,0.0980700965040414,"zeller","126"
"Haemophilus",0.0970982837038564,0.0970982837038564,0.0970982837038564,"zeller","127"
"Peptostreptococcaceae_unclassified",0.0968253310230152,0.0968253310230152,0.0968253310230152,"zeller","128"
"Granulicatella",0.0894970111551633,0.0894970111551633,0.0894970111551633,"zeller","129"
"Leptotrichia",0.0869089976206201,0.0869089976206201,0.0869089976206201,"zeller","130"
"Actinomycetales_unclassified",0.0860827898824014,0.0860827898824014,0.0860827898824014,"zeller","131"
"Succiniclasticum",0.0860433747679691,0.0860433747679691,0.0860433747679691,"zeller","132"
"Oribacterium",0.0847163384120747,0.0847163384120747,0.0847163384120747,"zeller","133"
"Lactobacillaceae_unclassified",0.0842972251705496,0.0842972251705496,0.0842972251705496,"zeller","134"
"Bacillales_unclassified",0.0828339543571343,0.0828339543571343,0.0828339543571343,"zeller","135"
"Coprobacillus",0.082268816609099,0.082268816609099,0.082268816609099,"zeller","136"
"Candidatus_Saccharibacteria_unclassified",0.0797266361645221,0.0797266361645221,0.0797266361645221,"zeller","137"
"Gordonibacter",0.0781950152554264,0.0781950152554264,0.0781950152554264,"zeller","138"
"Clostridiaceae_1_unclassified",0.0759625401651871,0.0759625401651871,0.0759625401651871,"zeller","139"
"Burkholderiales_unclassified",0.0736977795519182,0.0736977795519182,0.0736977795519182,"zeller","140"
"Lachnoanaerobaculum",0.0721944717943801,0.0721944717943801,0.0721944717943801,"zeller","141"
"Abiotrophia",0.0716140412300095,0.0716140412300095,0.0716140412300095,"zeller","142"
"Sutterella",0.0687263292852647,0.0687263292852647,0.0687263292852647,"zeller","143"
"Actinobacteria_unclassified",0.0677914814360236,0.0677914814360236,0.0677914814360236,"zeller","144"
"Enhydrobacter",0.0662381803195895,0.0662381803195895,0.0662381803195895,"zeller","145"
"Methylobacillus",0.0634974710531986,0.0634974710531986,0.0634974710531986,"zeller","146"
"Deltaproteobacteria_unclassified",0.060847867595768,0.060847867595768,0.060847867595768,"zeller","147"
"Puniceicoccaceae_unclassified",0.060553108133135,0.060553108133135,0.060553108133135,"zeller","148"
"Catenibacterium",0.0579878817939399,0.0579878817939399,0.0579878817939399,"zeller","149"
"Neisseria",0.0549672159586453,0.0549672159586453,0.0549672159586453,"zeller","150"
"Megamonas",0.054781092506498,0.054781092506498,0.054781092506498,"zeller","151"
"Asaccharobacter",0.0535450655672887,0.0535450655672887,0.0535450655672887,"zeller","152"
"Cerasicoccus",0.0532647253001124,0.0532647253001124,0.0532647253001124,"zeller","153"
"Brevibacillus",0.0532394249158557,0.0532394249158557,0.0532394249158557,"zeller","154"
"Murdochiella",0.0521879610943813,0.0521879610943813,0.0521879610943813,"zeller","155"
"Microbacteriaceae_unclassified",0.0512665323386352,0.0512665323386352,0.0512665323386352,"zeller","156"
"Campylobacter",0.0512416073372913,0.0512416073372913,0.0512416073372913,"zeller","157"
"Finegoldia",0.0491224806846903,0.0491224806846903,0.0491224806846903,"zeller","158"
"Pediococcus",0.0479705698067582,0.0479705698067582,0.0479705698067582,"zeller","159"
"Alcaligenes",0.0457661011013914,0.0457661011013914,0.0457661011013914,"zeller","160"
"Propionibacterium",0.0434774082978257,0.0434774082978257,0.0434774082978257,"zeller","161"
"Selenomonas",0.0428846943905768,0.0428846943905768,0.0428846943905768,"zeller","162"
"Scardovia",0.0388034029076626,0.0388034029076626,0.0388034029076626,"zeller","163"
"Syntrophomonadaceae_unclassified",0.032863312530641,0.032863312530641,0.032863312530641,"zeller","164"
"Enterococcaceae_unclassified",0.0327157894201814,0.0327157894201814,0.0327157894201814,"zeller","165"
"Anaerosporobacter",0.0238303375017334,0.0238303375017334,0.0238303375017334,"zeller","166"
"Pyramidobacter",0.022805924754067,0.022805924754067,0.022805924754067,"zeller","167"
"Weissella",0.0176272796616044,0.0176272796616044,0.0176272796616044,"zeller","168"
"Fusobacteriaceae_unclassified",0.0168600861127175,0.0168600861127175,0.0168600861127175,"zeller","169"
"Comamonadaceae_unclassified",0.00719047619047619,0.00719047619047619,0.00719047619047619,"zeller","170"
