otu,mda_median,iqr25,iqr75
Otu000024,0.4693870951564371,0.4119425483218561,0.5085504591384505
Otu000081,0.4262426100294163,0.37318402290092445,0.48427472511977987
Otu000093,0.4098864169913784,0.3681216179317569,0.465000760073806
Otu000004,0.368513184891885,0.32111150189741977,0.425707687166901
Otu000339,0.3514358751652184,0.30135226482438554,0.39554296811650963
Otu000029,0.35098545618686683,0.3142067896974833,0.3974108984341749
Otu000022,0.30979485845177274,0.2698720661244791,0.33818883741577005
Otu000043,0.2874265337092179,0.24964265276325565,0.3324999048394426
Otu000002,0.27306297236007543,0.2304292519625881,0.3067598138894573
Otu000021,0.2628614229386829,0.2313332057736976,0.3077507833850903
Otu000042,0.2624020043510218,0.2332177707212562,0.29642455085473535
Otu000232,0.26235656583756495,0.21591776390385367,0.2941718070547887
Otu000006,0.2598222401062549,0.2295541621933239,0.29915869975797316
Otu000160,0.25708620067686855,0.22237252209103656,0.2931284239463333
Otu000005,0.25093164342339724,0.20737704294155881,0.2717806564708208
Otu000014,0.235737594589023,0.2026275199090757,0.2636786637474478
Otu000095,0.23550224389969687,0.19964523940003084,0.2673209945254392
Otu000114,0.23519794433514712,0.20551790798018332,0.2725235147139802
Otu000251,0.22577923250380189,0.1997298994918682,0.2589473156762797
Otu000113,0.224735672693047,0.1934717431193514,0.2668144127100345
Otu000677,0.22196751088155597,0.19007645253784936,0.24644659485676063
Otu000009,0.22141872703474852,0.18700471578318126,0.24388261499831773
Otu000003,0.22049697184754152,0.18668862908569528,0.24630873242591875
Otu000015,0.21981987536828512,0.1886582600055749,0.25309739948970666
Otu000432,0.21720546300565352,0.16932200759934513,0.25323492503044437
Otu000220,0.21099276582014564,0.1795075909814739,0.23769688346880358
Otu000338,0.20929065177622275,0.17816530956576293,0.24188687892276628
Otu000144,0.20545616091427782,0.18294157821999946,0.2246553874010328
Otu000028,0.19871802077021186,0.17876735161344218,0.2271384983706228
Otu000075,0.1986899871012459,0.17253651267974435,0.2328162113323601
Otu000058,0.19235156826070643,0.1638845153409423,0.2316648075150837
Otu000579,0.18786999570527813,0.15915524563463146,0.22866494292931916
Otu000166,0.18772728570610275,0.15528726477607574,0.21705874653675727
Otu000023,0.18630089777656797,0.15505927916554207,0.2192617239215992
Otu000240,0.18420906159540776,0.1553648816356128,0.22194426733729622
Otu000311,0.17293016319073,0.14871790137796675,0.20886640140015053
Otu000035,0.17286516575193145,0.14100866236926268,0.20664369293832477
Otu000008,0.17233600183816355,0.14996312818899762,0.20699580629696995
Otu000010,0.16568871035422528,0.14801421302363982,0.1924496045400597
Otu000056,0.164198033797417,0.14009441167569409,0.18983150108824817
Otu000194,0.16318701100413313,0.1367582708904303,0.19651314803274647
Otu000048,0.16004917713852695,0.1264480452223144,0.18612377997631688
Otu000262,0.15866431050897317,0.12956217820753535,0.17965194500419496
Otu000581,0.15671565898814488,0.13242068338822666,0.18998464687773725
Otu000228,0.15660989612625403,0.1317325997871897,0.1824947936877435
Otu000772,0.15571784538653957,0.12865834081796798,0.18977332541042563
Otu000116,0.1514332928119388,0.12218388881253253,0.17561980341528582
Otu000018,0.15009286433081437,0.1304599532711816,0.165703082541904
Otu000052,0.1500872885445544,0.12357849583595393,0.1957282649575437
Otu000016,0.14478097335613838,0.12433483371813464,0.17282425972977924
Otu000037,0.14477490447036612,0.11958362259234967,0.16400588768949492
Otu000119,0.14330555042999243,0.11838507174689682,0.16675417640469745
Otu000138,0.14233823730177148,0.12133368663967498,0.17199221247691812
Otu000140,0.14197882566205022,0.11771128101416681,0.1680233248550339
Otu000321,0.14141012156722138,0.11695601239859367,0.16225305270102058
Otu000031,0.14114059946690743,0.1197374352778368,0.16233112844323522
Otu000032,0.14091914213945778,0.1163431659488326,0.16885447353427388
Otu000450,0.13983195801434117,0.1189904950002561,0.1684301119899663
Otu000026,0.13666601923645288,0.10945284331662515,0.15754641561037128
Otu000098,0.13545078080255035,0.11757553773728151,0.16369842916887503
Otu000057,0.13459817022785553,0.10883792280636032,0.15645809706506897
Otu000039,0.13450024220606693,0.10406526020362383,0.15770216657522984
Otu000335,0.1339123976374686,0.10032682585086658,0.15823936149733892
Otu000440,0.13122030803764803,0.10613532332589141,0.15535261367634243
