"otu","mda_median","iqr25","iqr75"
"Lachnospiraceae_unclassified",9.73026321891926,9.73026321891926,9.73026321891926
"Ruminococcus2",9.60897911414193,9.60897911414193,9.60897911414193
"Clostridium_XlVa",8.83146138014497,8.83146138014497,8.83146138014497
"Oscillibacter",8.49172051688405,8.49172051688405,8.49172051688405
"Ruminococcaceae_unclassified",8.12484492401199,8.12484492401199,8.12484492401199
"Anaerostipes",8.04152409144158,8.04152409144158,8.04152409144158
"Dorea",7.96781453825225,7.96781453825225,7.96781453825225
"Bacteroidales_unclassified",7.7746015281716,7.7746015281716,7.7746015281716
"Parabacteroides",7.75570896306673,7.75570896306673,7.75570896306673
"Flavonifractor",7.74858798958959,7.74858798958959,7.74858798958959
"Bacteroides",7.74747225707446,7.74747225707446,7.74747225707446
"Faecalibacterium",7.61957949715839,7.61957949715839,7.61957949715839
"Blautia",7.52339100469524,7.52339100469524,7.52339100469524
"Roseburia",6.95609790131118,6.95609790131118,6.95609790131118
"Alistipes",6.9497932346886,6.9497932346886,6.9497932346886
"Butyricicoccus",6.94304428452082,6.94304428452082,6.94304428452082
"Clostridium_IV",6.89150651909458,6.89150651909458,6.89150651909458
"Firmicutes_unclassified",6.74285084183096,6.74285084183096,6.74285084183096
"Clostridiales_unclassified",6.70570097451933,6.70570097451933,6.70570097451933
"Ruminococcus",6.68436181076389,6.68436181076389,6.68436181076389
"Gemmiger",6.41852067845256,6.41852067845256,6.41852067845256
"Coprococcus",6.37712347255261,6.37712347255261,6.37712347255261
"Clostridium_XlVb",6.20762393198838,6.20762393198838,6.20762393198838
"Bacteria_unclassified",6.17891557139338,6.17891557139338,6.17891557139338
"Odoribacter",5.94778371368179,5.94778371368179,5.94778371368179
"Lachnospira",5.77478705529346,5.77478705529346,5.77478705529346
"Erysipelotrichaceae_unclassified",5.27572852735456,5.27572852735456,5.27572852735456
"Porphyromonadaceae_unclassified",5.26441950166689,5.26441950166689,5.26441950166689
"Barnesiella",4.8428028417016,4.8428028417016,4.8428028417016
"Collinsella",4.70276479651823,4.70276479651823,4.70276479651823
"Bacteroidetes_unclassified",4.54729849793535,4.54729849793535,4.54729849793535
"Clostridia_unclassified",4.25200950986122,4.25200950986122,4.25200950986122
"Holdemania",4.2394677067319,4.2394677067319,4.2394677067319
"Anaerovorax",4.13957195385223,4.13957195385223,4.13957195385223
"Clostridium_XVIII",4.11590572876469,4.11590572876469,4.11590572876469
"Clostridium_XI",4.08573192940614,4.08573192940614,4.08573192940614
"Peptostreptococcaceae_unclassified",4.01598711436862,4.01598711436862,4.01598711436862
"Butyricimonas",3.96647285010867,3.96647285010867,3.96647285010867
"Coriobacteriaceae_unclassified",3.74601595959228,3.74601595959228,3.74601595959228
"Clostridiaceae_1_unclassified",3.37803312280329,3.37803312280329,3.37803312280329
"Proteobacteria_unclassified",3.37331797792719,3.37331797792719,3.37331797792719
"Clostridium_sensu_stricto",3.22972076068683,3.22972076068683,3.22972076068683
"Alphaproteobacteria_unclassified",3.16820921332989,3.16820921332989,3.16820921332989
"Paraprevotella",3.09783594223154,3.09783594223154,3.09783594223154
"Prevotella",3.02428846728327,3.02428846728327,3.02428846728327
"Prevotellaceae_unclassified",2.98180352418928,2.98180352418928,2.98180352418928
"Acetivibrio",2.92428071142916,2.92428071142916,2.92428071142916
"Anaerotruncus",2.92246541236331,2.92246541236331,2.92246541236331
"Acetanaerobacterium",2.80469483320265,2.80469483320265,2.80469483320265
"Rikenellaceae_unclassified",2.50555471999895,2.50555471999895,2.50555471999895
"Deltaproteobacteria_unclassified",2.2847715716144,2.2847715716144,2.2847715716144
"Hallella",2.12847743793652,2.12847743793652,2.12847743793652
"Parasutterella",2.0660195378845,2.0660195378845,2.0660195378845
"Eggerthella",1.77360175571189,1.77360175571189,1.77360175571189
"Howardella",1.74998837346544,1.74998837346544,1.74998837346544
"Coprobacillus",1.66222035709119,1.66222035709119,1.66222035709119
