"sens","spec","auc","study"
1,0,0.769021739130435,"wang"
0.934782608695652,0.285714285714286,0.769021739130435,"wang"
0.91304347826087,0.339285714285714,0.769021739130435,"wang"
0.91304347826087,0.375,0.769021739130435,"wang"
0.891304347826087,0.375,0.769021739130435,"wang"
0.891304347826087,0.392857142857143,0.769021739130435,"wang"
0.891304347826087,0.410714285714286,0.769021739130435,"wang"
0.869565217391304,0.410714285714286,0.769021739130435,"wang"
0.847826086956522,0.428571428571429,0.769021739130435,"wang"
0.782608695652174,0.446428571428571,0.769021739130435,"wang"
0.782608695652174,0.5,0.769021739130435,"wang"
0.760869565217391,0.517857142857143,0.769021739130435,"wang"
0.739130434782609,0.517857142857143,0.769021739130435,"wang"
0.739130434782609,0.535714285714286,0.769021739130435,"wang"
0.717391304347826,0.535714285714286,0.769021739130435,"wang"
0.717391304347826,0.553571428571429,0.769021739130435,"wang"
0.717391304347826,0.571428571428571,0.769021739130435,"wang"
0.717391304347826,0.589285714285714,0.769021739130435,"wang"
0.695652173913043,0.607142857142857,0.769021739130435,"wang"
0.673913043478261,0.607142857142857,0.769021739130435,"wang"
0.673913043478261,0.625,0.769021739130435,"wang"
0.652173913043478,0.625,0.769021739130435,"wang"
0.652173913043478,0.642857142857143,0.769021739130435,"wang"
0.652173913043478,0.660714285714286,0.769021739130435,"wang"
0.652173913043478,0.678571428571429,0.769021739130435,"wang"
0.652173913043478,0.714285714285714,0.769021739130435,"wang"
0.630434782608696,0.714285714285714,0.769021739130435,"wang"
0.630434782608696,0.732142857142857,0.769021739130435,"wang"
0.630434782608696,0.75,0.769021739130435,"wang"
0.630434782608696,0.767857142857143,0.769021739130435,"wang"
0.630434782608696,0.785714285714286,0.769021739130435,"wang"
0.630434782608696,0.803571428571429,0.769021739130435,"wang"
0.630434782608696,0.821428571428571,0.769021739130435,"wang"
0.608695652173913,0.839285714285714,0.769021739130435,"wang"
0.58695652173913,0.839285714285714,0.769021739130435,"wang"
0.58695652173913,0.857142857142857,0.769021739130435,"wang"
0.565217391304348,0.875,0.769021739130435,"wang"
0.565217391304348,0.892857142857143,0.769021739130435,"wang"
0.565217391304348,0.910714285714286,0.769021739130435,"wang"
0.565217391304348,0.928571428571429,0.769021739130435,"wang"
0.543478260869565,0.928571428571429,0.769021739130435,"wang"
0.543478260869565,0.946428571428571,0.769021739130435,"wang"
0.521739130434783,0.946428571428571,0.769021739130435,"wang"
0.5,0.946428571428571,0.769021739130435,"wang"
0.478260869565217,0.964285714285714,0.769021739130435,"wang"
0.456521739130435,0.964285714285714,0.769021739130435,"wang"
0.456521739130435,0.982142857142857,0.769021739130435,"wang"
0.41304347826087,0.982142857142857,0.769021739130435,"wang"
0.391304347826087,0.982142857142857,0.769021739130435,"wang"
0.369565217391304,0.982142857142857,0.769021739130435,"wang"
0.347826086956522,0.982142857142857,0.769021739130435,"wang"
0.326086956521739,0.982142857142857,0.769021739130435,"wang"
0.304347826086957,0.982142857142857,0.769021739130435,"wang"
0.282608695652174,0.982142857142857,0.769021739130435,"wang"
0.260869565217391,0.982142857142857,0.769021739130435,"wang"
0.239130434782609,0.982142857142857,0.769021739130435,"wang"
0.217391304347826,0.982142857142857,0.769021739130435,"wang"
0.195652173913043,0.982142857142857,0.769021739130435,"wang"
