"sens","spec","auc","study"
1,0,0.441666666666667,"burns"
0.9,0,0.441666666666667,"burns"
0.9,0.0833333333333333,0.441666666666667,"burns"
0.8,0.0833333333333333,0.441666666666667,"burns"
0.8,0.166666666666667,0.441666666666667,"burns"
0.7,0.166666666666667,0.441666666666667,"burns"
0.6,0.166666666666667,0.441666666666667,"burns"
0.6,0.25,0.441666666666667,"burns"
0.6,0.333333333333333,0.441666666666667,"burns"
0.6,0.416666666666667,0.441666666666667,"burns"
0.5,0.416666666666667,0.441666666666667,"burns"
0.5,0.5,0.441666666666667,"burns"
0.5,0.583333333333333,0.441666666666667,"burns"
0.4,0.583333333333333,0.441666666666667,"burns"
0,0.916666666666667,0.441666666666667,"burns"
0,1,0.441666666666667,"burns"
1,0,0.643844984802432,"flemer"
0.98936170212766,0.0214285714285714,0.643844984802432,"flemer"
0.957446808510638,0.128571428571429,0.643844984802432,"flemer"
0.925531914893617,0.142857142857143,0.643844984802432,"flemer"
0.925531914893617,0.15,0.643844984802432,"flemer"
0.51063829787234,0.735714285714286,0.643844984802432,"flemer"
0.5,0.75,0.643844984802432,"flemer"
0.5,0.757142857142857,0.643844984802432,"flemer"
0.5,0.764285714285714,0.643844984802432,"flemer"
0.48936170212766,0.764285714285714,0.643844984802432,"flemer"
0.478723404255319,0.764285714285714,0.643844984802432,"flemer"
0.468085106382979,0.764285714285714,0.643844984802432,"flemer"
0.446808510638298,0.764285714285714,0.643844984802432,"flemer"
0.425531914893617,0.764285714285714,0.643844984802432,"flemer"
0.414893617021277,0.764285714285714,0.643844984802432,"flemer"
0.404255319148936,0.764285714285714,0.643844984802432,"flemer"
0.393617021276596,0.764285714285714,0.643844984802432,"flemer"
0.393617021276596,0.8,0.643844984802432,"flemer"
0.382978723404255,0.8,0.643844984802432,"flemer"
0.372340425531915,0.8,0.643844984802432,"flemer"
0.372340425531915,0.807142857142857,0.643844984802432,"flemer"
0.361702127659574,0.807142857142857,0.643844984802432,"flemer"
0.361702127659574,0.814285714285714,0.643844984802432,"flemer"
0.340425531914894,0.892857142857143,0.643844984802432,"flemer"
0.329787234042553,0.892857142857143,0.643844984802432,"flemer"
0.329787234042553,0.914285714285714,0.643844984802432,"flemer"
0.319148936170213,0.914285714285714,0.643844984802432,"flemer"
0.308510638297872,0.914285714285714,0.643844984802432,"flemer"
0.276595744680851,0.914285714285714,0.643844984802432,"flemer"
0.265957446808511,0.914285714285714,0.643844984802432,"flemer"
0.25531914893617,0.914285714285714,0.643844984802432,"flemer"
0.223404255319149,0.914285714285714,0.643844984802432,"flemer"
0.202127659574468,0.914285714285714,0.643844984802432,"flemer"
0.191489361702128,0.914285714285714,0.643844984802432,"flemer"
0.191489361702128,0.921428571428571,0.643844984802432,"flemer"
0.191489361702128,0.935714285714286,0.643844984802432,"flemer"
0.180851063829787,0.935714285714286,0.643844984802432,"flemer"
0.170212765957447,0.935714285714286,0.643844984802432,"flemer"
0.159574468085106,0.935714285714286,0.643844984802432,"flemer"
0.148936170212766,0.935714285714286,0.643844984802432,"flemer"
0.148936170212766,0.942857142857143,0.643844984802432,"flemer"
0.138297872340426,0.942857142857143,0.643844984802432,"flemer"
0.127659574468085,0.942857142857143,0.643844984802432,"flemer"
0.117021276595745,0.942857142857143,0.643844984802432,"flemer"
0.117021276595745,0.95,0.643844984802432,"flemer"
0.106382978723404,0.95,0.643844984802432,"flemer"
0.106382978723404,0.957142857142857,0.643844984802432,"flemer"
0.0957446808510638,0.957142857142857,0.643844984802432,"flemer"
0.0851063829787234,0.957142857142857,0.643844984802432,"flemer"
0.074468085106383,0.957142857142857,0.643844984802432,"flemer"
0.0638297872340425,0.957142857142857,0.643844984802432,"flemer"
0.0638297872340425,0.964285714285714,0.643844984802432,"flemer"
0.0638297872340425,0.971428571428571,0.643844984802432,"flemer"
0.0638297872340425,0.978571428571429,0.643844984802432,"flemer"
0.0531914893617021,0.978571428571429,0.643844984802432,"flemer"
0.0531914893617021,0.992857142857143,0.643844984802432,"flemer"
0.0531914893617021,1,0.643844984802432,"flemer"
0.0425531914893617,1,0.643844984802432,"flemer"
0.0319148936170213,1,0.643844984802432,"flemer"
0.0212765957446809,1,0.643844984802432,"flemer"
0.0106382978723404,1,0.643844984802432,"flemer"
0,1,0.643844984802432,"flemer"
1,0,0.472488038277512,"sana"
1,0.0263157894736842,0.472488038277512,"sana"
0.96969696969697,0.0263157894736842,0.472488038277512,"sana"
0.96969696969697,0.0526315789473684,0.472488038277512,"sana"
0.96969696969697,0.0789473684210526,0.472488038277512,"sana"
0.96969696969697,0.105263157894737,0.472488038277512,"sana"
0.909090909090909,0.105263157894737,0.472488038277512,"sana"
0.818181818181818,0.131578947368421,0.472488038277512,"sana"
0.818181818181818,0.157894736842105,0.472488038277512,"sana"
0.818181818181818,0.184210526315789,0.472488038277512,"sana"
0.787878787878788,0.236842105263158,0.472488038277512,"sana"
0.757575757575758,0.236842105263158,0.472488038277512,"sana"
0.727272727272727,0.236842105263158,0.472488038277512,"sana"
0.696969696969697,0.236842105263158,0.472488038277512,"sana"
0.666666666666667,0.236842105263158,0.472488038277512,"sana"
0.636363636363636,0.236842105263158,0.472488038277512,"sana"
0.575757575757576,0.289473684210526,0.472488038277512,"sana"
0.0909090909090909,0.973684210526316,0.472488038277512,"sana"
0.0606060606060606,0.973684210526316,0.472488038277512,"sana"
0.0606060606060606,1,0.472488038277512,"sana"
0,1,0.472488038277512,"sana"
1,0,0.518518518518518,"chen"
1,0.111111111111111,0.518518518518518,"chen"
0.888888888888889,0.111111111111111,0.518518518518518,"chen"
0.777777777777778,0.111111111111111,0.518518518518518,"chen"
0.777777777777778,0.222222222222222,0.518518518518518,"chen"
0.666666666666667,0.222222222222222,0.518518518518518,"chen"
0.666666666666667,0.333333333333333,0.518518518518518,"chen"
0.666666666666667,0.444444444444444,0.518518518518518,"chen"
0.555555555555556,0.444444444444444,0.518518518518518,"chen"
0.555555555555556,0.555555555555556,0.518518518518518,"chen"
0.444444444444444,0.555555555555556,0.518518518518518,"chen"
0.333333333333333,0.555555555555556,0.518518518518518,"chen"
0.333333333333333,0.666666666666667,0.518518518518518,"chen"
0.222222222222222,0.666666666666667,0.518518518518518,"chen"
0.222222222222222,0.777777777777778,0.518518518518518,"chen"
0.222222222222222,0.888888888888889,0.518518518518518,"chen"
0.222222222222222,1,0.518518518518518,"chen"
0.111111111111111,1,0.518518518518518,"chen"
0,1,0.518518518518518,"chen"
