"est","lower","upper","pvalue","measure","study"
1.5,0.802436757494597,2.95052063273354,0.205903210732068,"sobs","lu"
3,1.46976469862485,6.90683250982962,0.0015654022580025,"shannon","lu"
3,1.46976469862485,6.90683250982962,0.0015654022580025,"shannoneven","lu"
1.46666666666667,0.841983689344485,2.58557659953829,0.179706150473059,"sobs","flemer"
1.3125,0.756960473470132,2.29537277341677,0.337896976879308,"shannon","flemer"
1.46666666666667,0.841983689344485,2.58557659953829,0.179706150473059,"shannoneven","flemer"
