"diff","lwr","upr","p adj","comparison","measure"
0.175837366050381,0.0277191377565973,0.323955594344165,0.0149614848032961,"control-cancer","sobs"
0.13854948027533,-0.0293687034352308,0.306467663985891,0.129083534300787,"polyp-cancer","sobs"
-0.0372878857750509,-0.170472019287678,0.095896247737576,0.788565211987592,"polyp-control","sobs"
0.216085549952905,0.0681496781958397,0.36402142170997,0.00181104101582019,"control-cancer","shannon"
0.127349624083343,-0.0403618262711264,0.295061074437813,0.176191887428896,"polyp-cancer","shannon"
-0.0887359258695619,-0.2217560890349,0.0442842372957756,0.261278853153262,"polyp-control","shannon"
0.230671224022593,0.0828456920680589,0.378496755977126,0.000758031475305398,"control-cancer","shannoneven"
0.108255808718345,-0.0593305519733229,0.275842169410012,0.28394223629563,"polyp-cancer","shannoneven"
-0.122415415304248,-0.255336363733078,0.0105055331245821,0.0784351992596873,"polyp-control","shannoneven"
