otu,mda_median,iqr25,iqr75
Otu02541,0.015000000000000001,0.008666666666666668,0.02
Otu00117,0.0145,0.009766666666666667,0.019899999999999998
Otu01281,0.014499999999999999,0.008916666666666666,0.020816666666666667
Otu00616,0.014066666666666667,0.008583333333333333,0.019416666666666665
Otu00003,0.014,0.008583333333333333,0.019316666666666666
Otu00020,0.014,0.008666666666666668,0.01933333333333333
Otu00047,0.014,0.008583333333333332,0.020383333333333333
Otu00132,0.014,0.008,0.020233333333333332
Otu05439,0.013566666666666666,0.008816666666666667,0.01918333333333333
Otu00390,0.012666666666666668,0.008333333333333331,0.01925
Otu00216,0.011333333333333332,0.005966666666666667,0.017683333333333336
Otu00511,0.010666666666666666,0.006,0.016666666666666666
Otu00138,0.005933333333333334,0.002666666666666667,0.010666666666666668
Otu00209,0.005866666666666667,0.003,0.009
Otu00120,0.005666666666666666,0,0.009
Otu00055,0.005333333333333334,0.002666666666666667,0.009
Otu00007,0.005333333333333333,0.0016000000000000003,0.008
Otu00012,0.005333333333333333,0.002666666666666667,0.008
Otu00065,0.005333333333333333,0.0025333333333333336,0.008333333333333331
Otu00072,0.005333333333333333,0.0026666666666666666,0.008383333333333333
Otu01274,0.003166666666666667,0,0.006
Otu00570,0.0031000000000000003,0,0.007466666666666667
Otu00238,0.0024000000000000002,0,0.003333333333333334
Otu05917,0.002133333333333334,0,0.0032
Otu52197,0.002133333333333334,0,0.003333333333333334
Otu06442,0.001666666666666667,0,0.003
Otu52212,0.001666666666666667,0,0.003333333333333334
Otu15657,0.001066666666666667,0,0.0032
Otu48629,0.001066666666666667,0,0.0032333333333333337
Otu00001,0,0,0.00275
Otu00002,0,0,0.003
Otu00004,0,0,0.003
Otu00005,0,0,0.003
Otu00006,0,0,0.003333333333333334
Otu00008,0,0,0.003
Otu00009,0,0,0.003
Otu00010,0,0,0.003
Otu00011,0,0,0.003
Otu00013,0,0,0.002266666666666667
Otu00014,0,0,0.0032
Otu00015,0,0,0.003
Otu00017,0,0,0.00275
Otu00019,0,0,0.003
Otu00023,0,0,0
Otu00024,0,0,0.003
Otu00025,0,0,0.003
Otu00028,0,0,0.0026666666666666666
Otu00030,0,0,0.00275
Otu00031,0,0,0
Otu00036,0,0,0.0026666666666666666
Otu00037,0,0,0.003
Otu00040,0,0,0.003
Otu00041,0,0,0.003
Otu00044,0,0,0.00305
Otu00046,0,0,0.002266666666666667
Otu00050,0,0,0.002133333333333334
Otu00053,0,0,0.003
Otu00056,0,0,0.003
Otu00062,0,0,0.003
Otu00063,0,0,0.0032333333333333337
Otu00064,0,0,0
Otu00067,0,0,0.003
Otu00074,0,0,0.003
Otu00076,0,0,0.003
Otu00084,0,0,0
Otu00086,0,0,0.0018833333333333332
Otu00089,0,0,0.003
Otu00094,0,0,0.002666666666666667
Otu00100,0,0,0.0032
Otu00101,0,0,0.003
Otu00103,0,0,0.003
Otu00106,0,0,0.003
Otu00108,0,0,0.00275
Otu00109,0,0,0.0032333333333333337
Otu00112,0,0,0.003
Otu00116,0,0,0.0026666666666666666
Otu00118,0,0,0.002266666666666667
Otu00119,0,0,0
Otu00139,0,0,5.333333333333335e-4
Otu00144,0,0,0.0026666666666666666
Otu00146,0,0,0.003
Otu00148,0,0,0.003
Otu00149,0,0,0.002266666666666667
Otu00150,0,0,0.003
Otu00155,0,0,0.003
Otu00173,0,0,0.002133333333333334
Otu00185,0,0,0.002666666666666667
Otu00191,0,0,0.003
Otu00196,0,0,0.003
Otu00198,0,0,0.0032
Otu00199,0,0,0.003
Otu00200,0,0,0.003
Otu00206,0,0,0.003
Otu00218,0,0,0.00275
Otu00229,0,0,0.002666666666666667
Otu00230,0,0,0.0032
Otu00234,0,0,0.003
Otu00250,0,0,0.002133333333333334
Otu00251,0,0,0.0014333333333333336
Otu00265,0,0,0.002666666666666667
Otu00272,0,0,0.0026666666666666666
Otu00277,0,0,0.002666666666666667
Otu00303,0,0,0.003
Otu00313,0,0,0.002133333333333334
Otu00317,0,0,0.003
Otu00318,0,0,0.003
Otu00337,0,0,0.003
Otu00338,0,0,0.003
Otu00341,0,0,0.0018833333333333332
Otu00342,0,0,0.002133333333333334
Otu00343,0,0,0.00275
Otu00347,0,0,0.002666666666666667
Otu00350,0,0,0.002133333333333334
Otu00355,0,0,0.003
Otu00356,0,0,0.00275
Otu00358,0,0,0.003
Otu00360,0,0,0.003
Otu00362,0,0,0.002666666666666667
Otu00363,0,0,0.003
Otu00373,0,0,0.002266666666666667
Otu00389,0,0,0.0026666666666666666
Otu00403,0,0,0.003
Otu00414,0,0,0.003
Otu00427,0,0,0.002266666666666667
Otu00457,0,0,0.003
Otu00460,0,0,0.0032
Otu00465,0,0,0.003
Otu00469,0,0,0.002266666666666667
Otu00473,0,0,0.0032
Otu00480,0,0,0.002266666666666667
Otu00490,0,0,0.00305
Otu00495,0,0,0.00275
Otu00512,0,0,0.003
Otu00537,0,0,0.002133333333333334
Otu00555,0,0,0.002666666666666667
Otu00560,0,0,0.003
