"rr","ci_lb","ci_ub","pvalue","measure"
1.20020038902648,0.783357104489283,1.83885607925704,0.401854415283675,"sobs"
1.61295101815983,1.14016694685546,2.28178074637049,0.00691078822381377,"shannon"
1.66447391957578,1.20255050101325,2.30383125416655,0.00212582185544735,"shannoneven"
