"sens","spec","type","roc_type","study"
0.5,0.833333333333333,"random_mod","worst","burns"
0.4,0.916666666666667,"random_mod","worst","burns"
0.3,0.916666666666667,"random_mod","worst","burns"
0.2,0.916666666666667,"random_mod","worst","burns"
0.1,0.916666666666667,"random_mod","worst","burns"
0.1,1,"random_mod","worst","burns"
0,1,"random_mod","worst","burns"
1,0,"actual_mod","best","chen"
1,0.111111111111111,"actual_mod","best","chen"
1,0.222222222222222,"actual_mod","best","chen"
1,0.333333333333333,"actual_mod","best","chen"
1,0.444444444444444,"actual_mod","best","chen"
0.888888888888889,0.444444444444444,"actual_mod","best","chen"
0.888888888888889,0.555555555555556,"actual_mod","best","chen"
0.888888888888889,0.666666666666667,"actual_mod","best","chen"
0.888888888888889,0.777777777777778,"actual_mod","best","chen"
0.888888888888889,0.888888888888889,"actual_mod","best","chen"
0.777777777777778,0.888888888888889,"actual_mod","best","chen"
0.666666666666667,0.888888888888889,"actual_mod","best","chen"
0.666666666666667,1,"actual_mod","best","chen"
0.555555555555556,1,"actual_mod","best","chen"
0.444444444444444,1,"actual_mod","best","chen"
0.333333333333333,1,"actual_mod","best","chen"
0.222222222222222,1,"actual_mod","best","chen"
0.111111111111111,1,"actual_mod","best","chen"
0,1,"actual_mod","best","chen"
1,0,"actual_mod","worst","chen"
1,0.111111111111111,"actual_mod","worst","chen"
1,0.222222222222222,"actual_mod","worst","chen"
1,0.333333333333333,"actual_mod","worst","chen"
1,0.555555555555556,"actual_mod","worst","chen"
1,0.666666666666667,"actual_mod","worst","chen"
1,0.777777777777778,"actual_mod","worst","chen"
0.888888888888889,0.777777777777778,"actual_mod","worst","chen"
0.888888888888889,0.888888888888889,"actual_mod","worst","chen"
0.777777777777778,0.888888888888889,"actual_mod","worst","chen"
0.666666666666667,0.888888888888889,"actual_mod","worst","chen"
0.555555555555556,0.888888888888889,"actual_mod","worst","chen"
0.222222222222222,0.888888888888889,"actual_mod","worst","chen"
0.222222222222222,1,"actual_mod","worst","chen"
0.111111111111111,1,"actual_mod","worst","chen"
0,1,"actual_mod","worst","chen"
1,0,"random_mod","best","chen"
1,0.111111111111111,"random_mod","best","chen"
1,0.222222222222222,"random_mod","best","chen"
1,0.333333333333333,"random_mod","best","chen"
1,0.444444444444444,"random_mod","best","chen"
1,0.555555555555556,"random_mod","best","chen"
0.777777777777778,0.555555555555556,"random_mod","best","chen"
0.555555555555556,0.555555555555556,"random_mod","best","chen"
0.555555555555556,0.666666666666667,"random_mod","best","chen"
0.555555555555556,0.777777777777778,"random_mod","best","chen"
0.555555555555556,0.888888888888889,"random_mod","best","chen"
0.555555555555556,1,"random_mod","best","chen"
0.444444444444444,1,"random_mod","best","chen"
0.333333333333333,1,"random_mod","best","chen"
0.222222222222222,1,"random_mod","best","chen"
0.111111111111111,1,"random_mod","best","chen"
0,1,"random_mod","best","chen"
1,0,"random_mod","worst","chen"
0.888888888888889,0,"random_mod","worst","chen"
0.777777777777778,0,"random_mod","worst","chen"
0.777777777777778,0.111111111111111,"random_mod","worst","chen"
0.666666666666667,0.111111111111111,"random_mod","worst","chen"
0.666666666666667,0.222222222222222,"random_mod","worst","chen"
0.666666666666667,0.333333333333333,"random_mod","worst","chen"
0.666666666666667,0.444444444444444,"random_mod","worst","chen"
0.666666666666667,0.555555555555556,"random_mod","worst","chen"
0.666666666666667,0.666666666666667,"random_mod","worst","chen"
0.666666666666667,0.777777777777778,"random_mod","worst","chen"
0.555555555555556,0.777777777777778,"random_mod","worst","chen"
0.444444444444444,0.777777777777778,"random_mod","worst","chen"
0.444444444444444,0.888888888888889,"random_mod","worst","chen"
0.333333333333333,0.888888888888889,"random_mod","worst","chen"
0.222222222222222,0.888888888888889,"random_mod","worst","chen"
0.111111111111111,0.888888888888889,"random_mod","worst","chen"
0.111111111111111,1,"random_mod","worst","chen"
0,1,"random_mod","worst","chen"
1,0,"actual_mod","best","flemer"
1,0.00714285714285714,"actual_mod","best","flemer"
0.98936170212766,0.0142857142857143,"actual_mod","best","flemer"
0.98936170212766,0.0214285714285714,"actual_mod","best","flemer"
0.98936170212766,0.0285714285714286,"actual_mod","best","flemer"
0.98936170212766,0.0428571428571429,"actual_mod","best","flemer"
0.98936170212766,0.05,"actual_mod","best","flemer"
0.98936170212766,0.0571428571428571,"actual_mod","best","flemer"
0.98936170212766,0.0642857142857143,"actual_mod","best","flemer"
0.98936170212766,0.0714285714285714,"actual_mod","best","flemer"
0.98936170212766,0.0785714285714286,"actual_mod","best","flemer"
0.98936170212766,0.0857142857142857,"actual_mod","best","flemer"
0.98936170212766,0.0928571428571429,"actual_mod","best","flemer"
0.98936170212766,0.1,"actual_mod","best","flemer"
0.98936170212766,0.107142857142857,"actual_mod","best","flemer"
0.98936170212766,0.114285714285714,"actual_mod","best","flemer"
0.98936170212766,0.121428571428571,"actual_mod","best","flemer"
0.978723404255319,0.121428571428571,"actual_mod","best","flemer"
0.978723404255319,0.135714285714286,"actual_mod","best","flemer"
0.978723404255319,0.15,"actual_mod","best","flemer"
0.978723404255319,0.157142857142857,"actual_mod","best","flemer"
0.978723404255319,0.171428571428571,"actual_mod","best","flemer"
0.968085106382979,0.171428571428571,"actual_mod","best","flemer"
0.957446808510638,0.171428571428571,"actual_mod","best","flemer"
0.957446808510638,0.178571428571429,"actual_mod","best","flemer"
0.946808510638298,0.178571428571429,"actual_mod","best","flemer"
0.946808510638298,0.185714285714286,"actual_mod","best","flemer"
0.946808510638298,0.192857142857143,"actual_mod","best","flemer"
0.946808510638298,0.2,"actual_mod","best","flemer"
0.936170212765957,0.2,"actual_mod","best","flemer"
0.936170212765957,0.207142857142857,"actual_mod","best","flemer"
0.936170212765957,0.221428571428571,"actual_mod","best","flemer"
0.925531914893617,0.228571428571429,"actual_mod","best","flemer"
0.914893617021277,0.235714285714286,"actual_mod","best","flemer"
0.914893617021277,0.257142857142857,"actual_mod","best","flemer"
0.904255319148936,0.257142857142857,"actual_mod","best","flemer"
0.904255319148936,0.271428571428571,"actual_mod","best","flemer"
0.893617021276596,0.271428571428571,"actual_mod","best","flemer"
0.893617021276596,0.278571428571429,"actual_mod","best","flemer"
0.882978723404255,0.285714285714286,"actual_mod","best","flemer"
0.882978723404255,0.292857142857143,"actual_mod","best","flemer"
0.872340425531915,0.292857142857143,"actual_mod","best","flemer"
0.872340425531915,0.3,"actual_mod","best","flemer"
0.872340425531915,0.307142857142857,"actual_mod","best","flemer"
0.861702127659574,0.314285714285714,"actual_mod","best","flemer"
0.861702127659574,0.321428571428571,"actual_mod","best","flemer"
0.861702127659574,0.328571428571429,"actual_mod","best","flemer"
0.861702127659574,0.342857142857143,"actual_mod","best","flemer"
0.861702127659574,0.35,"actual_mod","best","flemer"
0.861702127659574,0.357142857142857,"actual_mod","best","flemer"
0.861702127659574,0.364285714285714,"actual_mod","best","flemer"
0.861702127659574,0.371428571428571,"actual_mod","best","flemer"
0.861702127659574,0.378571428571429,"actual_mod","best","flemer"
0.861702127659574,0.385714285714286,"actual_mod","best","flemer"
0.851063829787234,0.385714285714286,"actual_mod","best","flemer"
0.851063829787234,0.4,"actual_mod","best","flemer"
0.840425531914894,0.414285714285714,"actual_mod","best","flemer"
0.840425531914894,0.435714285714286,"actual_mod","best","flemer"
0.840425531914894,0.442857142857143,"actual_mod","best","flemer"
0.840425531914894,0.457142857142857,"actual_mod","best","flemer"
0.829787234042553,0.464285714285714,"actual_mod","best","flemer"
0.829787234042553,0.471428571428571,"actual_mod","best","flemer"
0.829787234042553,0.485714285714286,"actual_mod","best","flemer"
0.829787234042553,0.492857142857143,"actual_mod","best","flemer"
0.819148936170213,0.492857142857143,"actual_mod","best","flemer"
0.819148936170213,0.5,"actual_mod","best","flemer"
0.808510638297872,0.507142857142857,"actual_mod","best","flemer"
0.808510638297872,0.514285714285714,"actual_mod","best","flemer"
0.808510638297872,0.521428571428571,"actual_mod","best","flemer"
0.808510638297872,0.528571428571429,"actual_mod","best","flemer"
0.797872340425532,0.528571428571429,"actual_mod","best","flemer"
0.797872340425532,0.535714285714286,"actual_mod","best","flemer"
0.787234042553192,0.535714285714286,"actual_mod","best","flemer"
0.787234042553192,0.542857142857143,"actual_mod","best","flemer"
0.787234042553192,0.55,"actual_mod","best","flemer"
0.776595744680851,0.55,"actual_mod","best","flemer"
0.776595744680851,0.557142857142857,"actual_mod","best","flemer"
0.765957446808511,0.557142857142857,"actual_mod","best","flemer"
0.75531914893617,0.564285714285714,"actual_mod","best","flemer"
0.74468085106383,0.564285714285714,"actual_mod","best","flemer"
0.734042553191489,0.564285714285714,"actual_mod","best","flemer"
0.734042553191489,0.571428571428571,"actual_mod","best","flemer"
0.723404255319149,0.578571428571429,"actual_mod","best","flemer"
0.712765957446808,0.578571428571429,"actual_mod","best","flemer"
0.712765957446808,0.585714285714286,"actual_mod","best","flemer"
0.712765957446808,0.6,"actual_mod","best","flemer"
0.702127659574468,0.6,"actual_mod","best","flemer"
0.691489361702128,0.6,"actual_mod","best","flemer"
0.680851063829787,0.6,"actual_mod","best","flemer"
0.670212765957447,0.6,"actual_mod","best","flemer"
0.659574468085106,0.6,"actual_mod","best","flemer"
0.659574468085106,0.607142857142857,"actual_mod","best","flemer"
0.659574468085106,0.614285714285714,"actual_mod","best","flemer"
0.648936170212766,0.614285714285714,"actual_mod","best","flemer"
0.648936170212766,0.621428571428571,"actual_mod","best","flemer"
0.638297872340426,0.621428571428571,"actual_mod","best","flemer"
0.627659574468085,0.621428571428571,"actual_mod","best","flemer"
0.617021276595745,0.628571428571429,"actual_mod","best","flemer"
0.585106382978723,0.628571428571429,"actual_mod","best","flemer"
0.585106382978723,0.635714285714286,"actual_mod","best","flemer"
0.574468085106383,0.635714285714286,"actual_mod","best","flemer"
0.574468085106383,0.642857142857143,"actual_mod","best","flemer"
0.563829787234043,0.642857142857143,"actual_mod","best","flemer"
0.563829787234043,0.65,"actual_mod","best","flemer"
0.553191489361702,0.65,"actual_mod","best","flemer"
0.553191489361702,0.657142857142857,"actual_mod","best","flemer"
0.542553191489362,0.664285714285714,"actual_mod","best","flemer"
0.542553191489362,0.671428571428571,"actual_mod","best","flemer"
0.531914893617021,0.678571428571429,"actual_mod","best","flemer"
0.521276595744681,0.678571428571429,"actual_mod","best","flemer"
0.51063829787234,0.678571428571429,"actual_mod","best","flemer"
0.5,0.678571428571429,"actual_mod","best","flemer"
0.478723404255319,0.678571428571429,"actual_mod","best","flemer"
0.457446808510638,0.678571428571429,"actual_mod","best","flemer"
0.446808510638298,0.678571428571429,"actual_mod","best","flemer"
0.446808510638298,0.685714285714286,"actual_mod","best","flemer"
0.436170212765957,0.692857142857143,"actual_mod","best","flemer"
0.414893617021277,0.7,"actual_mod","best","flemer"
0.382978723404255,0.7,"actual_mod","best","flemer"
0.382978723404255,0.707142857142857,"actual_mod","best","flemer"
0.382978723404255,0.721428571428571,"actual_mod","best","flemer"
0.382978723404255,0.735714285714286,"actual_mod","best","flemer"
0.351063829787234,0.735714285714286,"actual_mod","best","flemer"
0.351063829787234,0.764285714285714,"actual_mod","best","flemer"
0.340425531914894,0.764285714285714,"actual_mod","best","flemer"
0.329787234042553,0.764285714285714,"actual_mod","best","flemer"
0.319148936170213,0.771428571428571,"actual_mod","best","flemer"
0.308510638297872,0.771428571428571,"actual_mod","best","flemer"
0.308510638297872,0.778571428571429,"actual_mod","best","flemer"
0.308510638297872,0.785714285714286,"actual_mod","best","flemer"
0.297872340425532,0.792857142857143,"actual_mod","best","flemer"
0.297872340425532,0.8,"actual_mod","best","flemer"
0.297872340425532,0.807142857142857,"actual_mod","best","flemer"
0.276595744680851,0.807142857142857,"actual_mod","best","flemer"
0.265957446808511,0.814285714285714,"actual_mod","best","flemer"
0.265957446808511,0.821428571428571,"actual_mod","best","flemer"
0.265957446808511,0.828571428571429,"actual_mod","best","flemer"
0.265957446808511,0.835714285714286,"actual_mod","best","flemer"
0.265957446808511,0.842857142857143,"actual_mod","best","flemer"
0.265957446808511,0.85,"actual_mod","best","flemer"
0.265957446808511,0.857142857142857,"actual_mod","best","flemer"
0.265957446808511,0.864285714285714,"actual_mod","best","flemer"
0.25531914893617,0.871428571428571,"actual_mod","best","flemer"
0.24468085106383,0.885714285714286,"actual_mod","best","flemer"
0.223404255319149,0.885714285714286,"actual_mod","best","flemer"
0.212765957446809,0.892857142857143,"actual_mod","best","flemer"
0.212765957446809,0.9,"actual_mod","best","flemer"
0.202127659574468,0.907142857142857,"actual_mod","best","flemer"
0.180851063829787,0.907142857142857,"actual_mod","best","flemer"
0.170212765957447,0.907142857142857,"actual_mod","best","flemer"
0.159574468085106,0.907142857142857,"actual_mod","best","flemer"
0.148936170212766,0.907142857142857,"actual_mod","best","flemer"
0.127659574468085,0.907142857142857,"actual_mod","best","flemer"
0.117021276595745,0.907142857142857,"actual_mod","best","flemer"
0.117021276595745,0.914285714285714,"actual_mod","best","flemer"
0.106382978723404,0.914285714285714,"actual_mod","best","flemer"
0.0957446808510638,0.921428571428571,"actual_mod","best","flemer"
0.074468085106383,0.921428571428571,"actual_mod","best","flemer"
0.0638297872340425,0.928571428571429,"actual_mod","best","flemer"
0.0638297872340425,0.935714285714286,"actual_mod","best","flemer"
0.0638297872340425,0.942857142857143,"actual_mod","best","flemer"
0.0638297872340425,0.95,"actual_mod","best","flemer"
0.0531914893617021,0.95,"actual_mod","best","flemer"
0.0531914893617021,0.957142857142857,"actual_mod","best","flemer"
0.0531914893617021,0.964285714285714,"actual_mod","best","flemer"
0.0425531914893617,0.964285714285714,"actual_mod","best","flemer"
0.0319148936170213,0.964285714285714,"actual_mod","best","flemer"
0.0319148936170213,0.971428571428571,"actual_mod","best","flemer"
0.0212765957446809,0.971428571428571,"actual_mod","best","flemer"
0.0212765957446809,0.978571428571429,"actual_mod","best","flemer"
0.0212765957446809,0.985714285714286,"actual_mod","best","flemer"
0,0.985714285714286,"actual_mod","best","flemer"
0,0.992857142857143,"actual_mod","best","flemer"
0,1,"actual_mod","best","flemer"
1,0,"actual_mod","worst","flemer"
1,0.00714285714285714,"actual_mod","worst","flemer"
1,0.0142857142857143,"actual_mod","worst","flemer"
1,0.0214285714285714,"actual_mod","worst","flemer"
1,0.0285714285714286,"actual_mod","worst","flemer"
0.98936170212766,0.0285714285714286,"actual_mod","worst","flemer"
0.978723404255319,0.0285714285714286,"actual_mod","worst","flemer"
0.968085106382979,0.0285714285714286,"actual_mod","worst","flemer"
0.957446808510638,0.0357142857142857,"actual_mod","worst","flemer"
0.957446808510638,0.0428571428571429,"actual_mod","worst","flemer"
0.957446808510638,0.05,"actual_mod","worst","flemer"
0.946808510638298,0.05,"actual_mod","worst","flemer"
0.936170212765957,0.05,"actual_mod","worst","flemer"
0.936170212765957,0.0571428571428571,"actual_mod","worst","flemer"
0.936170212765957,0.0714285714285714,"actual_mod","worst","flemer"
0.914893617021277,0.0714285714285714,"actual_mod","worst","flemer"
0.914893617021277,0.0785714285714286,"actual_mod","worst","flemer"
0.914893617021277,0.0857142857142857,"actual_mod","worst","flemer"
0.904255319148936,0.0857142857142857,"actual_mod","worst","flemer"
0.904255319148936,0.0928571428571429,"actual_mod","worst","flemer"
0.893617021276596,0.0928571428571429,"actual_mod","worst","flemer"
0.893617021276596,0.1,"actual_mod","worst","flemer"
0.893617021276596,0.107142857142857,"actual_mod","worst","flemer"
0.893617021276596,0.114285714285714,"actual_mod","worst","flemer"
0.893617021276596,0.121428571428571,"actual_mod","worst","flemer"
0.893617021276596,0.128571428571429,"actual_mod","worst","flemer"
0.893617021276596,0.135714285714286,"actual_mod","worst","flemer"
0.893617021276596,0.15,"actual_mod","worst","flemer"
0.882978723404255,0.15,"actual_mod","worst","flemer"
0.872340425531915,0.15,"actual_mod","worst","flemer"
0.861702127659574,0.15,"actual_mod","worst","flemer"
0.861702127659574,0.157142857142857,"actual_mod","worst","flemer"
0.851063829787234,0.164285714285714,"actual_mod","worst","flemer"
0.851063829787234,0.171428571428571,"actual_mod","worst","flemer"
0.851063829787234,0.178571428571429,"actual_mod","worst","flemer"
0.851063829787234,0.185714285714286,"actual_mod","worst","flemer"
0.840425531914894,0.185714285714286,"actual_mod","worst","flemer"
0.808510638297872,0.2,"actual_mod","worst","flemer"
0.787234042553192,0.2,"actual_mod","worst","flemer"
0.787234042553192,0.207142857142857,"actual_mod","worst","flemer"
0.776595744680851,0.221428571428571,"actual_mod","worst","flemer"
0.776595744680851,0.228571428571429,"actual_mod","worst","flemer"
0.776595744680851,0.242857142857143,"actual_mod","worst","flemer"
0.776595744680851,0.25,"actual_mod","worst","flemer"
0.776595744680851,0.264285714285714,"actual_mod","worst","flemer"
0.765957446808511,0.264285714285714,"actual_mod","worst","flemer"
0.765957446808511,0.285714285714286,"actual_mod","worst","flemer"
0.765957446808511,0.292857142857143,"actual_mod","worst","flemer"
0.765957446808511,0.307142857142857,"actual_mod","worst","flemer"
0.765957446808511,0.328571428571429,"actual_mod","worst","flemer"
0.75531914893617,0.328571428571429,"actual_mod","worst","flemer"
0.75531914893617,0.335714285714286,"actual_mod","worst","flemer"
0.75531914893617,0.357142857142857,"actual_mod","worst","flemer"
0.74468085106383,0.371428571428571,"actual_mod","worst","flemer"
0.74468085106383,0.378571428571429,"actual_mod","worst","flemer"
0.74468085106383,0.385714285714286,"actual_mod","worst","flemer"
0.734042553191489,0.385714285714286,"actual_mod","worst","flemer"
0.734042553191489,0.392857142857143,"actual_mod","worst","flemer"
0.734042553191489,0.4,"actual_mod","worst","flemer"
0.734042553191489,0.407142857142857,"actual_mod","worst","flemer"
0.734042553191489,0.414285714285714,"actual_mod","worst","flemer"
0.723404255319149,0.414285714285714,"actual_mod","worst","flemer"
0.723404255319149,0.421428571428571,"actual_mod","worst","flemer"
0.723404255319149,0.428571428571429,"actual_mod","worst","flemer"
0.723404255319149,0.435714285714286,"actual_mod","worst","flemer"
0.723404255319149,0.442857142857143,"actual_mod","worst","flemer"
0.712765957446808,0.442857142857143,"actual_mod","worst","flemer"
0.712765957446808,0.45,"actual_mod","worst","flemer"
0.712765957446808,0.464285714285714,"actual_mod","worst","flemer"
0.702127659574468,0.464285714285714,"actual_mod","worst","flemer"
0.702127659574468,0.471428571428571,"actual_mod","worst","flemer"
0.702127659574468,0.478571428571429,"actual_mod","worst","flemer"
0.702127659574468,0.485714285714286,"actual_mod","worst","flemer"
0.691489361702128,0.485714285714286,"actual_mod","worst","flemer"
0.670212765957447,0.485714285714286,"actual_mod","worst","flemer"
0.659574468085106,0.485714285714286,"actual_mod","worst","flemer"
0.659574468085106,0.492857142857143,"actual_mod","worst","flemer"
0.648936170212766,0.492857142857143,"actual_mod","worst","flemer"
0.638297872340426,0.492857142857143,"actual_mod","worst","flemer"
0.627659574468085,0.5,"actual_mod","worst","flemer"
0.627659574468085,0.507142857142857,"actual_mod","worst","flemer"
0.617021276595745,0.507142857142857,"actual_mod","worst","flemer"
0.617021276595745,0.514285714285714,"actual_mod","worst","flemer"
0.574468085106383,0.521428571428571,"actual_mod","worst","flemer"
0.574468085106383,0.528571428571429,"actual_mod","worst","flemer"
0.563829787234043,0.528571428571429,"actual_mod","worst","flemer"
0.563829787234043,0.535714285714286,"actual_mod","worst","flemer"
0.563829787234043,0.542857142857143,"actual_mod","worst","flemer"
0.553191489361702,0.542857142857143,"actual_mod","worst","flemer"
0.553191489361702,0.55,"actual_mod","worst","flemer"
0.542553191489362,0.55,"actual_mod","worst","flemer"
0.531914893617021,0.557142857142857,"actual_mod","worst","flemer"
0.521276595744681,0.557142857142857,"actual_mod","worst","flemer"
0.521276595744681,0.564285714285714,"actual_mod","worst","flemer"
0.521276595744681,0.571428571428571,"actual_mod","worst","flemer"
0.521276595744681,0.578571428571429,"actual_mod","worst","flemer"
0.521276595744681,0.585714285714286,"actual_mod","worst","flemer"
0.521276595744681,0.592857142857143,"actual_mod","worst","flemer"
0.51063829787234,0.592857142857143,"actual_mod","worst","flemer"
0.5,0.6,"actual_mod","worst","flemer"
0.48936170212766,0.6,"actual_mod","worst","flemer"
0.48936170212766,0.607142857142857,"actual_mod","worst","flemer"
0.457446808510638,0.614285714285714,"actual_mod","worst","flemer"
0.457446808510638,0.621428571428571,"actual_mod","worst","flemer"
0.446808510638298,0.621428571428571,"actual_mod","worst","flemer"
0.446808510638298,0.635714285714286,"actual_mod","worst","flemer"
0.446808510638298,0.642857142857143,"actual_mod","worst","flemer"
0.446808510638298,0.65,"actual_mod","worst","flemer"
0.436170212765957,0.664285714285714,"actual_mod","worst","flemer"
0.414893617021277,0.664285714285714,"actual_mod","worst","flemer"
0.404255319148936,0.664285714285714,"actual_mod","worst","flemer"
0.393617021276596,0.664285714285714,"actual_mod","worst","flemer"
0.382978723404255,0.664285714285714,"actual_mod","worst","flemer"
0.382978723404255,0.671428571428571,"actual_mod","worst","flemer"
0.382978723404255,0.678571428571429,"actual_mod","worst","flemer"
0.372340425531915,0.692857142857143,"actual_mod","worst","flemer"
0.361702127659574,0.707142857142857,"actual_mod","worst","flemer"
0.351063829787234,0.714285714285714,"actual_mod","worst","flemer"
0.340425531914894,0.714285714285714,"actual_mod","worst","flemer"
0.340425531914894,0.721428571428571,"actual_mod","worst","flemer"
0.340425531914894,0.728571428571429,"actual_mod","worst","flemer"
0.340425531914894,0.735714285714286,"actual_mod","worst","flemer"
0.319148936170213,0.735714285714286,"actual_mod","worst","flemer"
0.319148936170213,0.742857142857143,"actual_mod","worst","flemer"
0.319148936170213,0.75,"actual_mod","worst","flemer"
0.308510638297872,0.75,"actual_mod","worst","flemer"
0.297872340425532,0.757142857142857,"actual_mod","worst","flemer"
0.297872340425532,0.764285714285714,"actual_mod","worst","flemer"
0.287234042553192,0.771428571428571,"actual_mod","worst","flemer"
0.276595744680851,0.771428571428571,"actual_mod","worst","flemer"
0.276595744680851,0.778571428571429,"actual_mod","worst","flemer"
0.276595744680851,0.785714285714286,"actual_mod","worst","flemer"
0.265957446808511,0.785714285714286,"actual_mod","worst","flemer"
0.25531914893617,0.785714285714286,"actual_mod","worst","flemer"
0.24468085106383,0.785714285714286,"actual_mod","worst","flemer"
0.223404255319149,0.792857142857143,"actual_mod","worst","flemer"
0.223404255319149,0.821428571428571,"actual_mod","worst","flemer"
0.212765957446809,0.835714285714286,"actual_mod","worst","flemer"
0.202127659574468,0.835714285714286,"actual_mod","worst","flemer"
0.202127659574468,0.842857142857143,"actual_mod","worst","flemer"
0.191489361702128,0.85,"actual_mod","worst","flemer"
0.191489361702128,0.857142857142857,"actual_mod","worst","flemer"
0.191489361702128,0.864285714285714,"actual_mod","worst","flemer"
0.170212765957447,0.864285714285714,"actual_mod","worst","flemer"
0.159574468085106,0.864285714285714,"actual_mod","worst","flemer"
0.138297872340426,0.871428571428571,"actual_mod","worst","flemer"
0.127659574468085,0.878571428571429,"actual_mod","worst","flemer"
0.127659574468085,0.885714285714286,"actual_mod","worst","flemer"
0.127659574468085,0.892857142857143,"actual_mod","worst","flemer"
0.117021276595745,0.892857142857143,"actual_mod","worst","flemer"
0.117021276595745,0.9,"actual_mod","worst","flemer"
0.106382978723404,0.9,"actual_mod","worst","flemer"
0.0957446808510638,0.9,"actual_mod","worst","flemer"
0.0851063829787234,0.9,"actual_mod","worst","flemer"
0.0638297872340425,0.9,"actual_mod","worst","flemer"
0.0531914893617021,0.9,"actual_mod","worst","flemer"
0.0425531914893617,0.914285714285714,"actual_mod","worst","flemer"
0.0425531914893617,0.921428571428571,"actual_mod","worst","flemer"
0.0425531914893617,0.935714285714286,"actual_mod","worst","flemer"
0.0319148936170213,0.942857142857143,"actual_mod","worst","flemer"
0.0212765957446809,0.95,"actual_mod","worst","flemer"
0.0212765957446809,0.957142857142857,"actual_mod","worst","flemer"
0.0212765957446809,0.964285714285714,"actual_mod","worst","flemer"
0.0212765957446809,0.971428571428571,"actual_mod","worst","flemer"
0.0212765957446809,0.978571428571429,"actual_mod","worst","flemer"
