"study","auc","pvalue","BH"
"brim",0.583333333333333,0.689710590259381,0.919614120345841
"zeller",0.507027027027027,1,1
"baxter",0.474424477331454,0.643499082573535,0.919614120345841
"hale",0.568576989192073,0.36543487364941,0.919614120345841
