"otu","mda_median","iqr25","iqr75","study","rank"
"Butyricicoccus",0.0866196248196248,0.0866196248196248,0.0866196248196248,"chen","24"
"Alloprevotella",0.0847860028860029,0.0847860028860029,0.0847860028860029,"chen","25"
"Clostridiales_Incertae_Sedis_XIII_unclassified",0.079321645021645,0.079321645021645,0.079321645021645,"chen","26"
"Xanthomonadaceae_unclassified",0.0779018093018093,0.0779018093018093,0.0779018093018093,"chen","27"
"Flavonifractor",0.0751339438339438,0.0751339438339438,0.0751339438339438,"chen","28"
"Prevotella",0.0737806304806305,0.0737806304806305,0.0737806304806305,"chen","29"
"Lachnospira",0.0728523809523809,0.0728523809523809,0.0728523809523809,"chen","30"
"Fusobacteriales_unclassified",0.0725063825063825,0.0725063825063825,0.0725063825063825,"chen","31"
"Clostridium_XIX",0.071840836940837,0.071840836940837,0.071840836940837,"chen","32"
"Eubacterium",0.0714311466311466,0.0714311466311466,0.0714311466311466,"chen","33"
"Klebsiella",0.068079797979798,0.068079797979798,0.068079797979798,"chen","34"
"Clostridiales_unclassified",0.0679169552669553,0.0679169552669553,0.0679169552669553,"chen","35"
"Fulvimonas",0.0673888888888889,0.0673888888888889,0.0673888888888889,"chen","36"
"Corynebacterium",0.0667382395382395,0.0667382395382395,0.0667382395382395,"chen","37"
"Ruminococcus",0.066240404040404,0.066240404040404,0.066240404040404,"chen","38"
"Bacillales_unclassified",0.0656168276168276,0.0656168276168276,0.0656168276168276,"chen","39"
"Mycobacterium",0.0644334776334776,0.0644334776334776,0.0644334776334776,"chen","40"
"Paraprevotella",0.06392442002442,0.06392442002442,0.06392442002442,"chen","41"
"Ruminococcaceae_unclassified",0.0638828671328671,0.0638828671328671,0.0638828671328671,"chen","42"
"Anaerococcus",0.0635795426795427,0.0635795426795427,0.0635795426795427,"chen","43"
"Lactobacillales_unclassified",0.0628847374847375,0.0628847374847375,0.0628847374847375,"chen","44"
"Porphyromonas",0.0627886668886669,0.0627886668886669,0.0627886668886669,"chen","45"
"Haemophilus",0.0620955710955711,0.0620955710955711,0.0620955710955711,"chen","46"
"Eikenella",0.0616229326229326,0.0616229326229326,0.0616229326229326,"chen","47"
"Staphylococcus",0.0610722222222222,0.0610722222222222,0.0610722222222222,"chen","48"
"Ruminococcus2",0.0602692307692308,0.0602692307692308,0.0602692307692308,"chen","49"
"Sphingobacterium",0.0592485958485958,0.0592485958485958,0.0592485958485958,"chen","50"
"Subdoligranulum",0.0590650793650794,0.0590650793650794,0.0590650793650794,"chen","51"
"Bacteroides",0.0586161616161616,0.0586161616161616,0.0586161616161616,"chen","52"
"Megasphaera",0.057552059052059,0.057552059052059,0.057552059052059,"chen","53"
"Bacteria_unclassified",0.0566434343434343,0.0566434343434343,0.0566434343434343,"chen","54"
"Clostridium_XVIII",0.0561645021645022,0.0561645021645022,0.0561645021645022,"chen","55"
"Candidatus_Saccharibacteria_unclassified",0.0553464646464646,0.0553464646464646,0.0553464646464646,"chen","56"
"Anaerotruncus",0.0540075091575091,0.0540075091575091,0.0540075091575091,"chen","57"
"Cloacibacterium",0.0536269841269841,0.0536269841269841,0.0536269841269841,"chen","58"
"Oscillibacter",0.0529176212676213,0.0529176212676213,0.0529176212676213,"chen","59"
"Delftia",0.051246176046176,0.051246176046176,0.051246176046176,"chen","60"
"Peptoniphilus",0.0502892218892219,0.0502892218892219,0.0502892218892219,"chen","61"
"Bilophila",0.0498031302031302,0.0498031302031302,0.0498031302031302,"chen","62"
"Erysipelotrichaceae_unclassified",0.0496313131313131,0.0496313131313131,0.0496313131313131,"chen","63"
"Anaerovorax",0.0491698412698413,0.0491698412698413,0.0491698412698413,"chen","64"
"Howardella",0.0488298368298368,0.0488298368298368,0.0488298368298368,"chen","65"
"Prevotellaceae_unclassified",0.0486873348873349,0.0486873348873349,0.0486873348873349,"chen","66"
"Stenotrophomonas",0.0467857253857254,0.0467857253857254,0.0467857253857254,"chen","67"
"Arcanobacterium",0.0458330447330447,0.0458330447330447,0.0458330447330447,"chen","68"
"Acidovorax",0.0453944832944833,0.0453944832944833,0.0453944832944833,"chen","69"
"Enterobacteriaceae_unclassified",0.0436382117882118,0.0436382117882118,0.0436382117882118,"chen","70"
"Leptotrichia",0.0432290043290043,0.0432290043290043,0.0432290043290043,"chen","71"
"Actinomycetales_unclassified",0.0427497835497835,0.0427497835497835,0.0427497835497835,"chen","72"
"Dialister",0.0419935342435342,0.0419935342435342,0.0419935342435342,"chen","73"
"Firmicutes_unclassified",0.0406293928293928,0.0406293928293928,0.0406293928293928,"chen","74"
"Selenomonas",0.0393936507936508,0.0393936507936508,0.0393936507936508,"chen","75"
"Blautia",0.0376617604617605,0.0376617604617605,0.0376617604617605,"chen","76"
"Peptostreptococcaceae_unclassified",0.037574358974359,0.037574358974359,0.037574358974359,"chen","77"
"Lactobacillus",0.037,0.037,0.037,"chen","78"
"Acinetobacter",0.0366547230547231,0.0366547230547231,0.0366547230547231,"chen","79"
"Odoribacter",0.0352063492063492,0.0352063492063492,0.0352063492063492,"chen","80"
"Flavobacterium",0.0351385503385503,0.0351385503385503,0.0351385503385503,"chen","81"
"Parvimonas",0.0349566988566989,0.0349566988566989,0.0349566988566989,"chen","82"
"Hallella",0.0349148629148629,0.0349148629148629,0.0349148629148629,"chen","83"
"Morganella",0.0349113997113997,0.0349113997113997,0.0349113997113997,"chen","84"
"Faecalibacterium",0.034508991008991,0.034508991008991,0.034508991008991,"chen","85"
"Escherichia.Shigella",0.0344136974136974,0.0344136974136974,0.0344136974136974,"chen","86"
"Cupriavidus",0.0339282828282828,0.0339282828282828,0.0339282828282828,"chen","87"
"Clostridium_XlVa",0.0338822066822067,0.0338822066822067,0.0338822066822067,"chen","88"
"Anaerofustis",0.0327863247863248,0.0327863247863248,0.0327863247863248,"chen","89"
"Ralstonia",0.0326478632478632,0.0326478632478632,0.0326478632478632,"chen","90"
"Filifactor",0.0325055944055944,0.0325055944055944,0.0325055944055944,"chen","91"
"Clostridium_sensu_stricto",0.0309285714285714,0.0309285714285714,0.0309285714285714,"chen","92"
"Parabacteroides",0.0303780663780664,0.0303780663780664,0.0303780663780664,"chen","93"
"Turicibacter",0.0292380952380952,0.0292380952380952,0.0292380952380952,"chen","94"
"Campylobacter",0.0290606060606061,0.0290606060606061,0.0290606060606061,"chen","95"
"Sutterella",0.0290415584415584,0.0290415584415584,0.0290415584415584,"chen","96"
"Comamonas",0.0274,0.0274,0.0274,"chen","97"
"Sutterellaceae_unclassified",0.0272777777777778,0.0272777777777778,0.0272777777777778,"chen","98"
"Olsenella",0.0261010101010101,0.0261010101010101,0.0261010101010101,"chen","99"
"Streptococcus",0.0259923076923077,0.0259923076923077,0.0259923076923077,"chen","100"
"Fusobacteriaceae_unclassified",0.0256615384615385,0.0256615384615385,0.0256615384615385,"chen","101"
"Gemmiger",0.0247418803418803,0.0247418803418803,0.0247418803418803,"chen","102"
"Rothia",0.0240397824397824,0.0240397824397824,0.0240397824397824,"chen","103"
"Streptococcaceae_unclassified",0.0231428571428571,0.0231428571428571,0.0231428571428571,"chen","104"
"Asaccharobacter",0.0227692307692308,0.0227692307692308,0.0227692307692308,"chen","105"
"Comamonadaceae_unclassified",0.0226923076923077,0.0226923076923077,0.0226923076923077,"chen","106"
"Sphingobacteriaceae_unclassified",0.022369696969697,0.022369696969697,0.022369696969697,"chen","107"
"Oribacterium",0.0217204906204906,0.0217204906204906,0.0217204906204906,"chen","108"
"Barnesiella",0.0215404151404151,0.0215404151404151,0.0215404151404151,"chen","109"
"Coprobacillus",0.0214774114774115,0.0214774114774115,0.0214774114774115,"chen","110"
"Clostridium_IV",0.0209631701631702,0.0209631701631702,0.0209631701631702,"chen","111"
"Capnocytophaga",0.0204285714285714,0.0204285714285714,0.0204285714285714,"chen","112"
"Proteobacteria_unclassified",0.0191505050505051,0.0191505050505051,0.0191505050505051,"chen","113"
"Actinomyces",0.0186808080808081,0.0186808080808081,0.0186808080808081,"chen","114"
"Allobaculum",0.0181658341658342,0.0181658341658342,0.0181658341658342,"chen","115"
"Sphingomonas",0.0180700854700855,0.0180700854700855,0.0180700854700855,"chen","116"
"Catonella",0.0178529914529914,0.0178529914529914,0.0178529914529914,"chen","117"
"Allisonella",0.0176136752136752,0.0176136752136752,0.0176136752136752,"chen","118"
"Syntrophococcus",0.0175135975135975,0.0175135975135975,0.0175135975135975,"chen","119"
"Granulicatella",0.0173780663780664,0.0173780663780664,0.0173780663780664,"chen","120"
"Pseudomonas",0.0161111111111111,0.0161111111111111,0.0161111111111111,"chen","121"
"Chryseobacterium",0.0155579975579976,0.0155579975579976,0.0155579975579976,"chen","122"
"Gammaproteobacteria_unclassified",0.0153030303030303,0.0153030303030303,0.0153030303030303,"chen","123"
"Dyella",0.014955266955267,0.014955266955267,0.014955266955267,"chen","124"
"Coriobacteriaceae_unclassified",0.0144204129204129,0.0144204129204129,0.0144204129204129,"chen","125"
"Bifidobacterium",0.0138777777777778,0.0138777777777778,0.0138777777777778,"chen","126"
"Massilia",0.0138030303030303,0.0138030303030303,0.0138030303030303,"chen","127"
"Microbacterium",0.0136752136752137,0.0136752136752137,0.0136752136752137,"chen","128"
"Leptotrichiaceae_unclassified",0.0135238095238095,0.0135238095238095,0.0135238095238095,"chen","129"
"Ureaplasma",0.0134444444444444,0.0134444444444444,0.0134444444444444,"chen","130"
"Cetobacterium",0.0131717171717172,0.0131717171717172,0.0131717171717172,"chen","131"
"Phascolarctobacterium",0.0126428571428571,0.0126428571428571,0.0126428571428571,"chen","132"
"Desulfovibrio",0.012365873015873,0.012365873015873,0.012365873015873,"chen","133"
"Pseudomonadaceae_unclassified",0.0122279942279942,0.0122279942279942,0.0122279942279942,"chen","134"
"Clostridiaceae_1_unclassified",0.0122222222222222,0.0122222222222222,0.0122222222222222,"chen","135"
"Hydrogenophilus",0.0121648351648352,0.0121648351648352,0.0121648351648352,"chen","136"
"Oxalobacter",0.0119642857142857,0.0119642857142857,0.0119642857142857,"chen","137"
"Anaerostipes",0.0117727272727273,0.0117727272727273,0.0117727272727273,"chen","138"
"Solobacterium",0.0112857142857143,0.0112857142857143,0.0112857142857143,"chen","139"
"Ochrobactrum",0.0111111111111111,0.0111111111111111,0.0111111111111111,"chen","140"
"Epsilonproteobacteria_unclassified",0.0108923076923077,0.0108923076923077,0.0108923076923077,"chen","141"
"Leucobacter",0.0106031746031746,0.0106031746031746,0.0106031746031746,"chen","142"
"Lactonifactor",0.0103492063492063,0.0103492063492063,0.0103492063492063,"chen","143"
"Finegoldia",0.0103418803418803,0.0103418803418803,0.0103418803418803,"chen","144"
"Moryella",0.0103333333333333,0.0103333333333333,0.0103333333333333,"chen","145"
"Enterococcaceae_unclassified",0.01,0.01,0.01,"chen","146"
"Proteus",0.00997402597402597,0.00997402597402597,0.00997402597402597,"chen","147"
"Schwartzia",0.0098974358974359,0.0098974358974359,0.0098974358974359,"chen","148"
"Plesiomonas",0.00936923076923077,0.00936923076923077,0.00936923076923077,"chen","149"
"Eubacteriaceae_unclassified",0.00926190476190476,0.00926190476190476,0.00926190476190476,"chen","150"
"Pilibacter",0.00922222222222222,0.00922222222222222,0.00922222222222222,"chen","151"
"Legionella",0.00906666666666667,0.00906666666666667,0.00906666666666667,"chen","152"
"Treponema",0.00874786324786325,0.00874786324786325,0.00874786324786325,"chen","153"
"Clostridia_unclassified",0.0083968253968254,0.0083968253968254,0.0083968253968254,"chen","154"
"Mogibacterium",0.00816666666666667,0.00816666666666667,0.00816666666666667,"chen","155"
"Pyramidobacter",0.00794444444444445,0.00794444444444445,0.00794444444444445,"chen","156"
"Corynebacteriaceae_unclassified",0.0078989898989899,0.0078989898989899,0.0078989898989899,"chen","157"
"Peptostreptococcus",0.00786666666666667,0.00786666666666667,0.00786666666666667,"chen","158"
"Diaphorobacter",0.00768253968253968,0.00768253968253968,0.00768253968253968,"chen","159"
"Murdochiella",0.00746666666666667,0.00746666666666667,0.00746666666666667,"chen","160"
"Peptococcus",0.0073030303030303,0.0073030303030303,0.0073030303030303,"chen","161"
"Rhodococcus",0.00711111111111111,0.00711111111111111,0.00711111111111111,"chen","162"
"Moraxellaceae_unclassified",0.00699230769230769,0.00699230769230769,0.00699230769230769,"chen","163"
"Slackia",0.0069030303030303,0.0069030303030303,0.0069030303030303,"chen","164"
"Saprospiraceae_unclassified",0.00685714285714286,0.00685714285714286,0.00685714285714286,"chen","165"
"Phocaeicola",0.00663636363636364,0.00663636363636364,0.00663636363636364,"chen","166"
"Pseudobutyrivibrio",0.0066,0.0066,0.0066,"chen","167"
"Tannerella",0.00642857142857143,0.00642857142857143,0.00642857142857143,"chen","168"
"Carnobacteriaceae_unclassified",0.0064,0.0064,0.0064,"chen","169"
"Myxococcales_unclassified",0.00625,0.00625,0.00625,"chen","170"
"Akkermansia",0.00622222222222222,0.00622222222222222,0.00622222222222222,"chen","171"
"Achromobacter",0.006,0.006,0.006,"chen","172"
"Gordonibacter",0.006,0.006,0.006,"chen","173"
"Methylobacterium",0.00576923076923077,0.00576923076923077,0.00576923076923077,"chen","174"
"Enterococcus",0.00566666666666667,0.00566666666666667,0.00566666666666667,"chen","175"
"Pantoea",0.00544444444444445,0.00544444444444445,0.00544444444444445,"chen","176"
"Anaerobacter",0.00537777777777778,0.00537777777777778,0.00537777777777778,"chen","177"
"Naxibacter",0.00469444444444444,0.00469444444444444,0.00469444444444444,"chen","178"
"Veillonella",0.00469444444444444,0.00469444444444444,0.00469444444444444,"chen","179"
"Gemella",0.00462564102564103,0.00462564102564103,0.00462564102564103,"chen","180"
"Actinobacteria_unclassified",0.004,0.004,0.004,"chen","181"
"Lachnoanaerobaculum",0.004,0.004,0.004,"chen","182"
"Leuconostoc",0.00371428571428572,0.00371428571428572,0.00371428571428572,"chen","183"
"Deinococcus",0.00366666666666667,0.00366666666666667,0.00366666666666667,"chen","184"
"Mucispirillum",0.00366666666666667,0.00366666666666667,0.00366666666666667,"chen","185"
"Aeromonas",0.00363636363636364,0.00363636363636364,0.00363636363636364,"chen","186"
"Sphingomonadaceae_unclassified",0.00363636363636364,0.00363636363636364,0.00363636363636364,"chen","187"
"Raoultella",0.0036,0.0036,0.0036,"chen","188"
"Solimonas_unclassified",0.0036,0.0036,0.0036,"chen","189"
"Paenibacillaceae_1_unclassified",0.00355555555555556,0.00355555555555556,0.00355555555555556,"chen","190"
"Rhizobium",0.00355555555555556,0.00355555555555556,0.00355555555555556,"chen","191"
"Bordetella",0.0035,0.0035,0.0035,"chen","192"
"Methyloversatilis",0.0035,0.0035,0.0035,"chen","193"
"Pseudoflavonifractor",0.0035,0.0035,0.0035,"chen","194"
"Thermomonas",0.0035,0.0035,0.0035,"chen","195"
"Succinivibrionaceae_unclassified",0.00342857142857143,0.00342857142857143,0.00342857142857143,"chen","196"
"Clostridiales_Incertae_Sedis_XI_unclassified",0.00333333333333333,0.00333333333333333,0.00333333333333333,"chen","197"
"Shewanella",0.00333333333333333,0.00333333333333333,0.00333333333333333,"chen","198"
"Rhizobiales_unclassified",0.00326666666666667,0.00326666666666667,0.00326666666666667,"chen","199"
"Rikenellaceae_unclassified",0.00326666666666667,0.00326666666666667,0.00326666666666667,"chen","200"
"Sphaerotilus",0.00321904761904762,0.00321904761904762,0.00321904761904762,"chen","201"
"Eggerthella",0.0032,0.0032,0.0032,"chen","202"
"Campylobacterales_unclassified",0.00303030303030303,0.00303030303030303,0.00303030303030303,"chen","203"
"Neisseria",0.00303030303030303,0.00303030303030303,0.00303030303030303,"chen","204"
"Paraeggerthella",0.00303030303030303,0.00303030303030303,0.00303030303030303,"chen","205"
"Eggerthia",0.003,0.003,0.003,"chen","206"
"Mobiluncus",0.003,0.003,0.003,"chen","207"
"Bdellovibrio",0.00294545454545454,0.00294545454545454,0.00294545454545454,"chen","208"
"Pasteurellaceae_unclassified",0.00284444444444444,0.00284444444444444,0.00284444444444444,"chen","209"
"Actinophytocola",0.00266666666666667,0.00266666666666667,0.00266666666666667,"chen","210"
"Varibaculum",0.00266666666666667,0.00266666666666667,0.00266666666666667,"chen","211"
"Atopobium",0.001,0.001,0.001,"chen","212"
"Nesterenkonia",0.000888888888888889,0.000888888888888889,0.000888888888888889,"chen","213"
"Acetobacterium",0,0,0,"chen","214"
"Acidaminococcaceae_unclassified",0,0,0,"chen","215"
"Acidaminococcus",0,0,0,"chen","216"
"Acidimicrobiales_unclassified",0,0,0,"chen","217"
"Aeribacillus",0,0,0,"chen","218"
"Aerococcus",0,0,0,"chen","219"
"Aggregatibacter",0,0,0,"chen","220"
"Alcaligenaceae_unclassified",0,0,0,"chen","221"
"Alicyclobacillus",0,0,0,"chen","222"
"Alphaproteobacteria_unclassified",0,0,0,"chen","223"
"Alteromonadales_unclassified",0,0,0,"chen","224"
"Anaerobacillus",0,0,0,"chen","225"
"Anaerofilum",0,0,0,"chen","226"
"Anaerosphaera",0,0,0,"chen","227"
"Anoxybacillus",0,0,0,"chen","228"
"Aquabacterium",0,0,0,"chen","229"
"Aquincola",0,0,0,"chen","230"
"Bacillaceae_1_unclassified",0,0,0,"chen","231"
"Bacillus",0,0,0,"chen","232"
"Betaproteobacteria_unclassified",0,0,0,"chen","233"
"Blastomonas",0,0,0,"chen","234"
"Bosea",0,0,0,"chen","235"
"Brachymonas",0,0,0,"chen","236"
"Bradyrhizobium",0,0,0,"chen","237"
"Brevibacillus",0,0,0,"chen","238"
"Brevibacterium",0,0,0,"chen","239"
"Brevundimonas",0,0,0,"chen","240"
"Brucellaceae_unclassified",0,0,0,"chen","241"
"Burkholderiaceae_unclassified",0,0,0,"chen","242"
"Campylobacteraceae_unclassified",0,0,0,"chen","243"
"Castellaniella",0,0,0,"chen","244"
"Catellicoccus",0,0,0,"chen","245"
"Catenibacterium",0,0,0,"chen","246"
"Cellulosilyticum",0,0,0,"chen","247"
"Citrobacter",0,0,0,"chen","248"
"Cloacibacillus",0,0,0,"chen","249"
"Cryptobacterium",0,0,0,"chen","250"
"Curvibacter",0,0,0,"chen","251"
"Dechloromonas",0,0,0,"chen","252"
"Deltaproteobacteria_unclassified",0,0,0,"chen","253"
"Demequinaceae_unclassified",0,0,0,"chen","254"
"Desulfovibrionaceae_unclassified",0,0,0,"chen","255"
"Desulfovibrionales_unclassified",0,0,0,"chen","256"
"Dyadobacter",0,0,0,"chen","257"
"Enhydrobacter",0,0,0,"chen","258"
"Erythrobacteraceae_unclassified",0,0,0,"chen","259"
"Facklamia",0,0,0,"chen","260"
"Gallicola",0,0,0,"chen","261"
"Gardnerella",0,0,0,"chen","262"
"Geobacillus",0,0,0,"chen","263"
"Globicatella",0,0,0,"chen","264"
"Gp1_unclassified",0,0,0,"chen","265"
"Gp3_unclassified",0,0,0,"chen","266"
"Helcococcus",0,0,0,"chen","267"
"Helicobacter",0,0,0,"chen","268"
"Holdemania",0,0,0,"chen","269"
"Janibacter",0,0,0,"chen","270"
"Janthinobacterium",0,0,0,"chen","271"
"Kluyvera",0,0,0,"chen","272"
"Kocuria",0,0,0,"chen","273"
"Lactobacillaceae_unclassified",0,0,0,"chen","274"
"Lactococcus",0,0,0,"chen","275"
"Limnobacter",0,0,0,"chen","276"
"Limnohabitans",0,0,0,"chen","277"
"Marinobacter",0,0,0,"chen","278"
"Marvinbryantia",0,0,0,"chen","279"
"Megamonas",0,0,0,"chen","280"
"Melissococcus",0,0,0,"chen","281"
"Methylobacteriaceae_unclassified",0,0,0,"chen","282"
"Microbacteriaceae_unclassified",0,0,0,"chen","283"
"Micrococcus",0,0,0,"chen","284"
"Microvirga",0,0,0,"chen","285"
"Mycoplasma",0,0,0,"chen","286"
"Nakamurella",0,0,0,"chen","287"
"Negativicoccus",0,0,0,"chen","288"
"Neisseriaceae_unclassified",0,0,0,"chen","289"
"Nocardioidaceae_unclassified",0,0,0,"chen","290"
"Nocardioides",0,0,0,"chen","291"
"Novosphingobium",0,0,0,"chen","292"
"Ohtaekwangia_unclassified",0,0,0,"chen","293"
"Parapedobacter",0,0,0,"chen","294"
"Pelomonas",0,0,0,"chen","295"
"Peptococcaceae_1_unclassified",0,0,0,"chen","296"
"Phenylobacterium",0,0,0,"chen","297"
"Phyllobacteriaceae_unclassified",0,0,0,"chen","298"
"Planococcaceae_unclassified",0,0,0,"chen","299"
"Pluralibacter",0,0,0,"chen","300"
"Polaromonas",0,0,0,"chen","301"
"Polynucleobacter",0,0,0,"chen","302"
"Propionibacteriaceae_unclassified",0,0,0,"chen","303"
"Pseudomonadales_unclassified",0,0,0,"chen","304"
"Pseudoramibacter",0,0,0,"chen","305"
"Pseudoxanthomonas",0,0,0,"chen","306"
"Rathayibacter",0,0,0,"chen","307"
"Rheinheimera",0,0,0,"chen","308"
"Rhizobacter",0,0,0,"chen","309"
"Rhodanobacter",0,0,0,"chen","310"
"Rhodocyclaceae_unclassified",0,0,0,"chen","311"
"Rhodospirillales_unclassified",0,0,0,"chen","312"
"Saccharofermentans",0,0,0,"chen","313"
"Schlegelella",0,0,0,"chen","314"
"Schlesneria",0,0,0,"chen","315"
"Selenomonadales_unclassified",0,0,0,"chen","316"
"Skermanella",0,0,0,"chen","317"
"Sneathia",0,0,0,"chen","318"
"Sphingobium",0,0,0,"chen","319"
"Sphingopyxis",0,0,0,"chen","320"
"Sporacetigenium",0,0,0,"chen","321"
"Streptomyces",0,0,0,"chen","322"
"Synergistaceae_unclassified",0,0,0,"chen","323"
"Tolumonas",0,0,0,"chen","324"
"Turicella",0,0,0,"chen","325"
"Undibacterium",0,0,0,"chen","326"
"Victivallis",0,0,0,"chen","327"
"Xylanibacter",0,0,0,"chen","328"
"Zymophilus",0,0,0,"chen","329"
