"otu","mda_median","iqr25","iqr75"
"Porphyromonas",9.58606254532144,9.58606254532144,9.58606254532144
"Peptostreptococcus",8.8196752547904,8.8196752547904,8.8196752547904
"Parvimonas",6.15374146507641,6.15374146507641,6.15374146507641
"Bacteroides",4.42857529355881,4.42857529355881,4.42857529355881
"Collinsella",4.10538644506954,4.10538644506954,4.10538644506954
"Clostridium_XlVa",3.91782638502455,3.91782638502455,3.91782638502455
"Ruminococcus",3.77921512014036,3.77921512014036,3.77921512014036
"Clostridium_XlVb",3.5070214870309,3.5070214870309,3.5070214870309
"Bilophila",3.4798526252758,3.4798526252758,3.4798526252758
"Fusobacterium",3.36023733856081,3.36023733856081,3.36023733856081
"Clostridium_XI",3.32115140669038,3.32115140669038,3.32115140669038
"Streptococcus",3.31651181510653,3.31651181510653,3.31651181510653
"Ruminococcus2",3.22106333456547,3.22106333456547,3.22106333456547
"Akkermansia",3.1483936950494,3.1483936950494,3.1483936950494
"Blautia",3.09673576086008,3.09673576086008,3.09673576086008
"Faecalibacterium",2.99417143588497,2.99417143588497,2.99417143588497
"Clostridium_sensu_stricto",2.90768708927942,2.90768708927942,2.90768708927942
"Oscillibacter",2.89677560845214,2.89677560845214,2.89677560845214
"Roseburia",2.89492422042028,2.89492422042028,2.89492422042028
"Clostridium_IV",2.8552304337636,2.8552304337636,2.8552304337636
"Alistipes",2.80230604833249,2.80230604833249,2.80230604833249
"Escherichia.Shigella",2.71294661069926,2.71294661069926,2.71294661069926
"Flavonifractor",2.67708935577041,2.67708935577041,2.67708935577041
"Prevotella",2.6266575167927,2.6266575167927,2.6266575167927
"Odoribacter",2.49146096902093,2.49146096902093,2.49146096902093
"Phascolarctobacterium",2.47677101864704,2.47677101864704,2.47677101864704
"Lactobacillus",2.4382474890237,2.4382474890237,2.4382474890237
"Parabacteroides",2.42464485623664,2.42464485623664,2.42464485623664
"Dorea",2.39327245193373,2.39327245193373,2.39327245193373
"Bifidobacterium",2.36850542297108,2.36850542297108,2.36850542297108
"Dialister",2.33934894887439,2.33934894887439,2.33934894887439
"Eubacterium",2.26841234557965,2.26841234557965,2.26841234557965
"Barnesiella",2.15387053293404,2.15387053293404,2.15387053293404
"Acidaminococcus",2.15264574504806,2.15264574504806,2.15264574504806
"Turicibacter",2.05751502241343,2.05751502241343,2.05751502241343
"Anaerococcus",1.9884027468146,1.9884027468146,1.9884027468146
"Lactococcus",1.94378044454524,1.94378044454524,1.94378044454524
"Veillonella",1.93851409950482,1.93851409950482,1.93851409950482
"Howardella",1.81814894560136,1.81814894560136,1.81814894560136
"Desulfovibrio",1.58162210908796,1.58162210908796,1.58162210908796
"Butyricimonas",1.54856654430943,1.54856654430943,1.54856654430943
"Parasutterella",1.51287785929947,1.51287785929947,1.51287785929947
"Pseudoflavonifractor",1.41595775215411,1.41595775215411,1.41595775215411
"Cloacibacillus",1.39583393561555,1.39583393561555,1.39583393561555
"Alloprevotella",1.38372175343939,1.38372175343939,1.38372175343939
"Paraprevotella",1.31335284804926,1.31335284804926,1.31335284804926
"Anaerotruncus",1.22765698637086,1.22765698637086,1.22765698637086
"Slackia",0.992281891693689,0.992281891693689,0.992281891693689
"Megamonas",0.946595019482092,0.946595019482092,0.946595019482092
"Sutterella",0.703286486443,0.703286486443,0.703286486443
"Megasphaera",0.700188250619742,0.700188250619742,0.700188250619742
"Campylobacter",0.474580602633606,0.474580602633606,0.474580602633606
