"diff","lwr","upr","p adj","comparison","measure"
0.216579801860417,0.0483348499351547,0.384824753785679,0.00726748297762869,"control-cancer","sobs"
0.223471056001105,0.0248032688913388,0.422138843110871,0.0228734946809951,"polyp-cancer","sobs"
0.00689125414068796,-0.177131493039265,0.190914001320641,0.995750021606499,"polyp-control","sobs"
0.271892210880534,0.103950792577359,0.439833629183709,0.000449644584559206,"control-cancer","shannon"
0.188960791675006,-0.00934857545054413,0.387270158800556,0.0656652779190342,"polyp-cancer","shannon"
-0.0829314192055285,-0.266622167770612,0.100759329359555,0.539431683948222,"polyp-control","shannon"
0.295019820142822,0.127286014466158,0.462753625819485,0.000116916218468432,"control-cancer","shannoneven"
0.150719772515227,-0.0473444405024991,0.348783985532953,0.174747643608043,"polyp-cancer","shannoneven"
-0.144300047627595,-0.327763713921009,0.0391636186658203,0.155267797526549,"polyp-control","shannoneven"
