"sens","spec","auc","study"
1,0,0.717391304347826,"wang"
0.695652173913043,0.446428571428571,0.717391304347826,"wang"
0.695652173913043,0.464285714285714,0.717391304347826,"wang"
0.695652173913043,0.553571428571429,0.717391304347826,"wang"
0.673913043478261,0.553571428571429,0.717391304347826,"wang"
0.673913043478261,0.589285714285714,0.717391304347826,"wang"
0.673913043478261,0.625,0.717391304347826,"wang"
0.652173913043478,0.625,0.717391304347826,"wang"
0.652173913043478,0.642857142857143,0.717391304347826,"wang"
0.652173913043478,0.660714285714286,0.717391304347826,"wang"
0.652173913043478,0.678571428571429,0.717391304347826,"wang"
0.630434782608696,0.678571428571429,0.717391304347826,"wang"
0.630434782608696,0.75,0.717391304347826,"wang"
0.630434782608696,0.767857142857143,0.717391304347826,"wang"
0.608695652173913,0.803571428571429,0.717391304347826,"wang"
0.58695652173913,0.821428571428571,0.717391304347826,"wang"
0.565217391304348,0.821428571428571,0.717391304347826,"wang"
0.565217391304348,0.839285714285714,0.717391304347826,"wang"
0.543478260869565,0.857142857142857,0.717391304347826,"wang"
0.543478260869565,0.946428571428571,0.717391304347826,"wang"
0.543478260869565,0.964285714285714,0.717391304347826,"wang"
0.521739130434783,0.964285714285714,0.717391304347826,"wang"
0.5,0.964285714285714,0.717391304347826,"wang"
0.478260869565217,0.964285714285714,0.717391304347826,"wang"
0.456521739130435,0.964285714285714,0.717391304347826,"wang"
0.456521739130435,0.982142857142857,0.717391304347826,"wang"
0.434782608695652,0.982142857142857,0.717391304347826,"wang"
0.41304347826087,0.982142857142857,0.717391304347826,"wang"
0.391304347826087,0.982142857142857,0.717391304347826,"wang"
0.369565217391304,0.982142857142857,0.717391304347826,"wang"
0.347826086956522,0.982142857142857,0.717391304347826,"wang"
0.326086956521739,0.982142857142857,0.717391304347826,"wang"
0.326086956521739,1,0.717391304347826,"wang"
0.304347826086957,1,0.717391304347826,"wang"
0.282608695652174,1,0.717391304347826,"wang"
0.260869565217391,1,0.717391304347826,"wang"
0.239130434782609,1,0.717391304347826,"wang"
0.217391304347826,1,0.717391304347826,"wang"
0.195652173913043,1,0.717391304347826,"wang"
0.173913043478261,1,0.717391304347826,"wang"
0.130434782608696,1,0.717391304347826,"wang"
0.108695652173913,1,0.717391304347826,"wang"
0.0869565217391304,1,0.717391304347826,"wang"
0.0652173913043478,1,0.717391304347826,"wang"
0.0434782608695652,1,0.717391304347826,"wang"
0,1,0.717391304347826,"wang"
1,0,0.785714285714286,"weir"
0.571428571428571,1,0.785714285714286,"weir"
0.428571428571429,1,0.785714285714286,"weir"
0.285714285714286,1,0.785714285714286,"weir"
0.142857142857143,1,0.785714285714286,"weir"
0,1,0.785714285714286,"weir"
1,0,0.650283347863993,"ahn"
0.467741935483871,0.804054054054054,0.650283347863993,"ahn"
0.467741935483871,0.810810810810811,0.650283347863993,"ahn"
0.467741935483871,0.817567567567568,0.650283347863993,"ahn"
0.467741935483871,0.824324324324324,0.650283347863993,"ahn"
0.451612903225806,0.831081081081081,0.650283347863993,"ahn"
0.435483870967742,0.831081081081081,0.650283347863993,"ahn"
0.387096774193548,0.837837837837838,0.650283347863993,"ahn"
0.387096774193548,0.851351351351351,0.650283347863993,"ahn"
0.370967741935484,0.864864864864865,0.650283347863993,"ahn"
0.370967741935484,0.871621621621622,0.650283347863993,"ahn"
0.354838709677419,0.878378378378378,0.650283347863993,"ahn"
0.338709677419355,0.878378378378378,0.650283347863993,"ahn"
0.338709677419355,0.885135135135135,0.650283347863993,"ahn"
0.338709677419355,0.891891891891892,0.650283347863993,"ahn"
0.32258064516129,0.891891891891892,0.650283347863993,"ahn"
0.32258064516129,0.898648648648649,0.650283347863993,"ahn"
0.32258064516129,0.905405405405405,0.650283347863993,"ahn"
0.32258064516129,0.912162162162162,0.650283347863993,"ahn"
0.32258064516129,0.918918918918919,0.650283347863993,"ahn"
0.32258064516129,0.925675675675676,0.650283347863993,"ahn"
0.32258064516129,0.932432432432432,0.650283347863993,"ahn"
0.306451612903226,0.932432432432432,0.650283347863993,"ahn"
0.306451612903226,0.939189189189189,0.650283347863993,"ahn"
0.290322580645161,0.939189189189189,0.650283347863993,"ahn"
0.274193548387097,0.939189189189189,0.650283347863993,"ahn"
0.258064516129032,0.939189189189189,0.650283347863993,"ahn"
0.241935483870968,0.939189189189189,0.650283347863993,"ahn"
0.241935483870968,0.945945945945946,0.650283347863993,"ahn"
0.241935483870968,0.952702702702703,0.650283347863993,"ahn"
0.225806451612903,0.952702702702703,0.650283347863993,"ahn"
0.209677419354839,0.952702702702703,0.650283347863993,"ahn"
0.193548387096774,0.952702702702703,0.650283347863993,"ahn"
0.17741935483871,0.952702702702703,0.650283347863993,"ahn"
0.17741935483871,0.959459459459459,0.650283347863993,"ahn"
0.161290322580645,0.959459459459459,0.650283347863993,"ahn"
0.161290322580645,0.966216216216216,0.650283347863993,"ahn"
0.145161290322581,0.966216216216216,0.650283347863993,"ahn"
0.145161290322581,0.97972972972973,0.650283347863993,"ahn"
0.129032258064516,0.97972972972973,0.650283347863993,"ahn"
0.129032258064516,0.986486486486487,0.650283347863993,"ahn"
0.129032258064516,0.993243243243243,0.650283347863993,"ahn"
0.112903225806452,0.993243243243243,0.650283347863993,"ahn"
0.0967741935483871,0.993243243243243,0.650283347863993,"ahn"
0.0806451612903226,0.993243243243243,0.650283347863993,"ahn"
0.0806451612903226,1,0.650283347863993,"ahn"
0.0645161290322581,1,0.650283347863993,"ahn"
0.0483870967741935,1,0.650283347863993,"ahn"
0.032258064516129,1,0.650283347863993,"ahn"
0.0161290322580645,1,0.650283347863993,"ahn"
0,1,0.650283347863993,"ahn"
1,0,0.689988738738739,"baxter"
0.783333333333333,0.383783783783784,0.689988738738739,"baxter"
0.758333333333333,0.397297297297297,0.689988738738739,"baxter"
0.758333333333333,0.402702702702703,0.689988738738739,"baxter"
0.758333333333333,0.410810810810811,0.689988738738739,"baxter"
0.75,0.413513513513514,0.689988738738739,"baxter"
0.75,0.416216216216216,0.689988738738739,"baxter"
0.75,0.421621621621622,0.689988738738739,"baxter"
0.741666666666667,0.427027027027027,0.689988738738739,"baxter"
0.741666666666667,0.432432432432432,0.689988738738739,"baxter"
0.733333333333333,0.435135135135135,0.689988738738739,"baxter"
0.725,0.445945945945946,0.689988738738739,"baxter"
0.725,0.448648648648649,0.689988738738739,"baxter"
0.725,0.454054054054054,0.689988738738739,"baxter"
0.725,0.456756756756757,0.689988738738739,"baxter"
0.725,0.462162162162162,0.689988738738739,"baxter"
0.716666666666667,0.47027027027027,0.689988738738739,"baxter"
0.716666666666667,0.475675675675676,0.689988738738739,"baxter"
0.716666666666667,0.478378378378378,0.689988738738739,"baxter"
0.716666666666667,0.481081081081081,0.689988738738739,"baxter"
0.708333333333333,0.491891891891892,0.689988738738739,"baxter"
0.7,0.543243243243243,0.689988738738739,"baxter"
0.7,0.551351351351351,0.689988738738739,"baxter"
0.7,0.562162162162162,0.689988738738739,"baxter"
0.7,0.564864864864865,0.689988738738739,"baxter"
0.691666666666667,0.567567567567568,0.689988738738739,"baxter"
0.683333333333333,0.586486486486486,0.689988738738739,"baxter"
0.683333333333333,0.589189189189189,0.689988738738739,"baxter"
0.683333333333333,0.591891891891892,0.689988738738739,"baxter"
