act_mean_auc,act_sd_auc,rand_mean_auc,rand_sd_auc,pvalue,study
0.3319166666666667,0.09115679287164626,0.5571666666666667,0.11859883905004277,5.195998437349646e-34,burns
0.7870015197568389,0.019024464508331933,0.5139232522796352,0.03317926208186275,5.142520024709325e-122,flemer
0.6553375,0.12511344031810626,0.42929375000000003,0.12307513074445688,5.709531636294597e-28,chen
0.6014609133126935,0.06861156123823636,0.40974409829721364,0.06260774545655019,4.429385744356562e-51,sana
