"sens","spec","auc","study"
1,0,0.55,"burns"
0.2,0.916666666666667,0.55,"burns"
0.1,0.916666666666667,0.55,"burns"
0,0.916666666666667,0.55,"burns"
0,1,0.55,"burns"
1,0,0.580246913580247,"chen"
1,0.222222222222222,0.580246913580247,"chen"
1,0.333333333333333,0.580246913580247,"chen"
0.888888888888889,0.333333333333333,0.580246913580247,"chen"
0.888888888888889,0.444444444444444,0.580246913580247,"chen"
0.777777777777778,0.444444444444444,0.580246913580247,"chen"
0.666666666666667,0.444444444444444,0.580246913580247,"chen"
0.666666666666667,0.555555555555556,0.580246913580247,"chen"
0.555555555555556,0.555555555555556,0.580246913580247,"chen"
0.444444444444444,0.555555555555556,0.580246913580247,"chen"
0.333333333333333,0.555555555555556,0.580246913580247,"chen"
0.222222222222222,0.555555555555556,0.580246913580247,"chen"
0.222222222222222,0.666666666666667,0.580246913580247,"chen"
0.222222222222222,0.777777777777778,0.580246913580247,"chen"
0,1,0.580246913580247,"chen"
1,0,0.55103668261563,"sana"
0.181818181818182,0.921052631578947,0.55103668261563,"sana"
0.151515151515152,0.921052631578947,0.55103668261563,"sana"
0.121212121212121,0.921052631578947,0.55103668261563,"sana"
0.121212121212121,0.947368421052632,0.55103668261563,"sana"
0.0909090909090909,0.947368421052632,0.55103668261563,"sana"
0.0909090909090909,0.973684210526316,0.55103668261563,"sana"
0.0606060606060606,0.973684210526316,0.55103668261563,"sana"
0.0303030303030303,1,0.55103668261563,"sana"
0,1,0.55103668261563,"sana"
1,0,0.59870820668693,"flemer"
0.329787234042553,0.835714285714286,0.59870820668693,"flemer"
0.319148936170213,0.835714285714286,0.59870820668693,"flemer"
0.308510638297872,0.835714285714286,0.59870820668693,"flemer"
0.308510638297872,0.842857142857143,0.59870820668693,"flemer"
0.308510638297872,0.85,0.59870820668693,"flemer"
0.308510638297872,0.857142857142857,0.59870820668693,"flemer"
0.308510638297872,0.864285714285714,0.59870820668693,"flemer"
0.308510638297872,0.871428571428571,0.59870820668693,"flemer"
0.308510638297872,0.878571428571429,0.59870820668693,"flemer"
0.308510638297872,0.885714285714286,0.59870820668693,"flemer"
0.308510638297872,0.892857142857143,0.59870820668693,"flemer"
0.297872340425532,0.892857142857143,0.59870820668693,"flemer"
0.297872340425532,0.9,0.59870820668693,"flemer"
0.287234042553192,0.9,0.59870820668693,"flemer"
0.287234042553192,0.907142857142857,0.59870820668693,"flemer"
0.287234042553192,0.914285714285714,0.59870820668693,"flemer"
0.287234042553192,0.921428571428571,0.59870820668693,"flemer"
0.276595744680851,0.921428571428571,0.59870820668693,"flemer"
0.276595744680851,0.928571428571429,0.59870820668693,"flemer"
0.276595744680851,0.935714285714286,0.59870820668693,"flemer"
0.276595744680851,0.942857142857143,0.59870820668693,"flemer"
0.276595744680851,0.95,0.59870820668693,"flemer"
0.265957446808511,0.95,0.59870820668693,"flemer"
0.265957446808511,0.957142857142857,0.59870820668693,"flemer"
0.265957446808511,0.964285714285714,0.59870820668693,"flemer"
0.25531914893617,0.964285714285714,0.59870820668693,"flemer"
0.24468085106383,0.964285714285714,0.59870820668693,"flemer"
0.234042553191489,0.964285714285714,0.59870820668693,"flemer"
0.234042553191489,0.971428571428571,0.59870820668693,"flemer"
0.223404255319149,0.971428571428571,0.59870820668693,"flemer"
0.223404255319149,0.978571428571429,0.59870820668693,"flemer"
0.212765957446809,0.978571428571429,0.59870820668693,"flemer"
0.202127659574468,0.978571428571429,0.59870820668693,"flemer"
0.191489361702128,0.978571428571429,0.59870820668693,"flemer"
0.180851063829787,0.978571428571429,0.59870820668693,"flemer"
0.170212765957447,0.978571428571429,0.59870820668693,"flemer"
0.159574468085106,0.978571428571429,0.59870820668693,"flemer"
0.148936170212766,0.978571428571429,0.59870820668693,"flemer"
0.148936170212766,0.985714285714286,0.59870820668693,"flemer"
0.138297872340426,0.985714285714286,0.59870820668693,"flemer"
0.127659574468085,0.985714285714286,0.59870820668693,"flemer"
0.117021276595745,0.985714285714286,0.59870820668693,"flemer"
0.106382978723404,0.985714285714286,0.59870820668693,"flemer"
0.106382978723404,0.992857142857143,0.59870820668693,"flemer"
0.0957446808510638,0.992857142857143,0.59870820668693,"flemer"
0,1,0.59870820668693,"flemer"
