"otu","mda_median","iqr25","iqr75","study","rank"
"Shewanella",0.939931412805141,0.939931412805141,0.939931412805141,"flemer","27"
"Escherichia.Shigella",0.877516773606084,0.877516773606084,0.877516773606084,"flemer","28"
"Prevotella",0.844321251532653,0.844321251532653,0.844321251532653,"flemer","29"
"Lachnospira",0.816059191708978,0.816059191708978,0.816059191708978,"flemer","30"
"Gammaproteobacteria_unclassified",0.755654024597996,0.755654024597996,0.755654024597996,"flemer","31"
"Prevotellaceae_unclassified",0.745639474625171,0.745639474625171,0.745639474625171,"flemer","32"
"Oscillibacter",0.735298453557849,0.735298453557849,0.735298453557849,"flemer","33"
"Peptostreptococcus",0.679426499693485,0.679426499693485,0.679426499693485,"flemer","34"
"Clostridiaceae_1_unclassified",0.676475601513802,0.676475601513802,0.676475601513802,"flemer","35"
"Campylobacter",0.671420232703374,0.671420232703374,0.671420232703374,"flemer","36"
"Collinsella",0.671246887077115,0.671246887077115,0.671246887077115,"flemer","37"
"Howardella",0.668277355454966,0.668277355454966,0.668277355454966,"flemer","38"
"Roseburia",0.668260063586013,0.668260063586013,0.668260063586013,"flemer","39"
"Alistipes",0.657142216065334,0.657142216065334,0.657142216065334,"flemer","40"
"Parabacteroides",0.643158242425179,0.643158242425179,0.643158242425179,"flemer","41"
"Clostridium_XI",0.635039688704941,0.635039688704941,0.635039688704941,"flemer","42"
"Firmicutes_unclassified",0.614323900459007,0.614323900459007,0.614323900459007,"flemer","43"
"Bacteroides",0.59963604004739,0.59963604004739,0.59963604004739,"flemer","44"
"Allisonella",0.580565421908033,0.580565421908033,0.580565421908033,"flemer","45"
"Dialister",0.576856939640698,0.576856939640698,0.576856939640698,"flemer","46"
"Barnesiella",0.547580886623952,0.547580886623952,0.547580886623952,"flemer","47"
"Desulfovibrionaceae_unclassified",0.530933305700981,0.530933305700981,0.530933305700981,"flemer","48"
"Flavonifractor",0.523286802526646,0.523286802526646,0.523286802526646,"flemer","49"
"Butyricimonas",0.512302287923512,0.512302287923512,0.512302287923512,"flemer","50"
"Clostridia_unclassified",0.500284263896254,0.500284263896254,0.500284263896254,"flemer","51"
"Bifidobacteriaceae_unclassified",0.494021703022512,0.494021703022512,0.494021703022512,"flemer","52"
"Clostridium_sensu_stricto",0.490704683296872,0.490704683296872,0.490704683296872,"flemer","53"
"Holdemania",0.489954327611039,0.489954327611039,0.489954327611039,"flemer","54"
"Paraprevotella",0.466861076020152,0.466861076020152,0.466861076020152,"flemer","55"
"Haemophilus",0.463070987826053,0.463070987826053,0.463070987826053,"flemer","56"
"Coriobacteriaceae_unclassified",0.446792390609487,0.446792390609487,0.446792390609487,"flemer","57"
"Butyricicoccus",0.441637370313553,0.441637370313553,0.441637370313553,"flemer","58"
"Erysipelotrichaceae_unclassified",0.431333927499295,0.431333927499295,0.431333927499295,"flemer","59"
"Clostridium_XlVb",0.426966858533258,0.426966858533258,0.426966858533258,"flemer","60"
"Clostridium_XlVa",0.42640846026334,0.42640846026334,0.42640846026334,"flemer","61"
"Akkermansia",0.425000295701878,0.425000295701878,0.425000295701878,"flemer","62"
"Porphyromonadaceae_unclassified",0.411932353002709,0.411932353002709,0.411932353002709,"flemer","63"
"Alteromonadales_unclassified",0.39376578982931,0.39376578982931,0.39376578982931,"flemer","64"
"Odoribacter",0.349166625806408,0.349166625806408,0.349166625806408,"flemer","65"
"Parasutterella",0.332752798857484,0.332752798857484,0.332752798857484,"flemer","66"
"Gemella",0.322095224932804,0.322095224932804,0.322095224932804,"flemer","67"
"Lactobacillus",0.320738353428094,0.320738353428094,0.320738353428094,"flemer","68"
"Acidaminococcaceae_unclassified",0.314099906838174,0.314099906838174,0.314099906838174,"flemer","69"
"Veillonella",0.309643569867733,0.309643569867733,0.309643569867733,"flemer","70"
"Sutterella",0.305769924846934,0.305769924846934,0.305769924846934,"flemer","71"
"Fusobacteriaceae_unclassified",0.301815174892148,0.301815174892148,0.301815174892148,"flemer","72"
"Burkholderiales_unclassified",0.293764351300964,0.293764351300964,0.293764351300964,"flemer","73"
"Halomonadaceae_unclassified",0.28528840863229,0.28528840863229,0.28528840863229,"flemer","74"
"Desulfovibrio",0.283293972941279,0.283293972941279,0.283293972941279,"flemer","75"
"Pseudomonas",0.282576752050251,0.282576752050251,0.282576752050251,"flemer","76"
"Corynebacterium",0.268620924550097,0.268620924550097,0.268620924550097,"flemer","77"
"Anaerotruncus",0.263312982164581,0.263312982164581,0.263312982164581,"flemer","78"
"Enterococcus",0.262516577993435,0.262516577993435,0.262516577993435,"flemer","79"
"Victivallis",0.260976195915199,0.260976195915199,0.260976195915199,"flemer","80"
"Turicibacter",0.255709688661644,0.255709688661644,0.255709688661644,"flemer","81"
"Rikenellaceae_unclassified",0.252730398205843,0.252730398205843,0.252730398205843,"flemer","82"
"Proteobacteria_unclassified",0.252487196318345,0.252487196318345,0.252487196318345,"flemer","83"
"Anaerococcus",0.242017765499085,0.242017765499085,0.242017765499085,"flemer","84"
"Catenibacterium",0.23659806469705,0.23659806469705,0.23659806469705,"flemer","85"
"Klebsiella",0.234166761445159,0.234166761445159,0.234166761445159,"flemer","86"
"Desulfovibrionales_unclassified",0.226431686859224,0.226431686859224,0.226431686859224,"flemer","87"
"Betaproteobacteria_unclassified",0.211540331042282,0.211540331042282,0.211540331042282,"flemer","88"
"Peptostreptococcaceae_unclassified",0.210671392220818,0.210671392220818,0.210671392220818,"flemer","89"
"Neisseria",0.208529073122856,0.208529073122856,0.208529073122856,"flemer","90"
"Pseudoflavonifractor",0.203451871436399,0.203451871436399,0.203451871436399,"flemer","91"
"Anaerobacter",0.199039886659786,0.199039886659786,0.199039886659786,"flemer","92"
"Staphylococcus",0.194510050589152,0.194510050589152,0.194510050589152,"flemer","93"
"Enterobacter",0.184575526984384,0.184575526984384,0.184575526984384,"flemer","94"
"Alphaproteobacteria_unclassified",0.181681822674157,0.181681822674157,0.181681822674157,"flemer","95"
"Asaccharobacter",0.181145402137207,0.181145402137207,0.181145402137207,"flemer","96"
"Deltaproteobacteria_unclassified",0.180360340922972,0.180360340922972,0.180360340922972,"flemer","97"
"Alloprevotella",0.176085295792665,0.176085295792665,0.176085295792665,"flemer","98"
"Pasteurellaceae_unclassified",0.17556946714196,0.17556946714196,0.17556946714196,"flemer","99"
"Slackia",0.171192851360774,0.171192851360774,0.171192851360774,"flemer","100"
"Bilophila",0.170711614874322,0.170711614874322,0.170711614874322,"flemer","101"
"Granulicatella",0.169192393423162,0.169192393423162,0.169192393423162,"flemer","102"
"Olsenella",0.16274538440397,0.16274538440397,0.16274538440397,"flemer","103"
"Lachnoanaerobaculum",0.159397257507442,0.159397257507442,0.159397257507442,"flemer","104"
"Oxalobacteraceae_unclassified",0.157951595487385,0.157951595487385,0.157951595487385,"flemer","105"
"Rothia",0.154739980852284,0.154739980852284,0.154739980852284,"flemer","106"
"Puniceicoccaceae_unclassified",0.153071786596301,0.153071786596301,0.153071786596301,"flemer","107"
"Streptococcaceae_unclassified",0.150582366696457,0.150582366696457,0.150582366696457,"flemer","108"
"Veillonellaceae_unclassified",0.149225481070145,0.149225481070145,0.149225481070145,"flemer","109"
"Peptococcus",0.148531177797421,0.148531177797421,0.148531177797421,"flemer","110"
"Actinomyces",0.146670342791412,0.146670342791412,0.146670342791412,"flemer","111"
"Eubacterium",0.139201298988653,0.139201298988653,0.139201298988653,"flemer","112"
"Coprobacillus",0.135833807535537,0.135833807535537,0.135833807535537,"flemer","113"
"Hallella",0.132549638659233,0.132549638659233,0.132549638659233,"flemer","114"
"Solobacterium",0.116825105000293,0.116825105000293,0.116825105000293,"flemer","115"
"Lactobacillaceae_unclassified",0.101111217185201,0.101111217185201,0.101111217185201,"flemer","116"
"Eggerthella",0.0989331416764759,0.0989331416764759,0.0989331416764759,"flemer","117"
"Cloacibacillus",0.097488655814513,0.097488655814513,0.097488655814513,"flemer","118"
"Allobaculum",0.097044196327435,0.097044196327435,0.097044196327435,"flemer","119"
"Atopobium",0.088336981168821,0.088336981168821,0.088336981168821,"flemer","120"
"Enterorhabdus",0.0882487026332475,0.0882487026332475,0.0882487026332475,"flemer","121"
"Aggregatibacter",0.0769134778398349,0.0769134778398349,0.0769134778398349,"flemer","122"
"Selenomonadales_unclassified",0.073373322500533,0.073373322500533,0.073373322500533,"flemer","123"
"Acidaminococcus",0.0689697347913548,0.0689697347913548,0.0689697347913548,"flemer","124"
"Peptoniphilus",0.0652495152640511,0.0652495152640511,0.0652495152640511,"flemer","125"
"Oribacterium",0.0371648939617108,0.0371648939617108,0.0371648939617108,"flemer","126"
