otu,mda_median,iqr25,iqr75
Otu00013,1.9517169168431636,1.8402423135179686,2.063555499711204
Otu00008,1.4968804595115475,1.4315994650363857,1.5775411056091915
Otu00010,1.3521889363117876,1.248923368830258,1.4231779485086158
Otu00030,1.343534823375415,1.243851875817962,1.4286634469155124
Otu00044,1.24093119900789,1.1910627142950665,1.3114174316424587
Otu00003,1.2404275238699123,1.1856854695341192,1.3216621071071075
Otu00020,1.1987239532091696,1.1285744822083437,1.252029539420157
Otu00058,1.0809641578362172,1.021336098505716,1.14335377330448
Otu00028,1.0775332537451132,1.0114968499507508,1.1406473289423564
Otu00386,1.0691296940546922,0.9817676909857904,1.1365083377507488
Otu00050,1.0629948376628577,0.9959817609548164,1.1400029502315294
Otu00012,1.0497673654778366,0.9528972112475356,1.1225017340619967
Otu00009,1.030411913874242,0.9423022599287478,1.0848397432413635
Otu00005,1.0169131107757927,0.9616663625417405,1.0746319173710652
Otu00067,0.998123313183751,0.9350945749242061,1.052902470331888
Otu00822,0.9887542955192794,0.9037040249622879,1.0835775016806521
Otu00025,0.9798602881837901,0.8821492678656746,1.030195831768912
Otu00002,0.9525612485643704,0.8996538748044889,1.0209907571068435
Otu00024,0.9505246183107054,0.8962472202154437,1.0173276424891735
Otu00034,0.9372095127920272,0.8627205929565852,1.0205711474815018
Otu00007,0.923932303458544,0.8604235614617044,0.9753984280654885
Otu00006,0.9160014388104476,0.8480783643907412,0.9748180738594792
Otu00033,0.9074222800563174,0.8518173990129582,0.9816061043602714
Otu00015,0.9014227653204079,0.843240954652478,0.9656037491089637
Otu00075,0.9013143329524438,0.8470553572717033,0.9521313305479662
Otu00019,0.8744935056673793,0.8285108855488243,0.9340661830754646
Otu00011,0.8695171396282455,0.8261654349384882,0.9573843038296648
Otu00049,0.8665679405349981,0.8188238188925564,0.9292162315037722
Otu00169,0.8648786835434947,0.7997175308073357,0.9400146022437679
Otu00001,0.846116430132963,0.7941884081152408,0.9102255453578741
Otu00053,0.827453490903776,0.7633754920609815,0.9052680935024808
Otu00023,0.81444527152768,0.7705616607315243,0.8744170073115434
Otu00071,0.8018627921163807,0.7287409032131777,0.8492408317214757
Otu00004,0.799854653953797,0.7361484803866045,0.8547333023170767
Otu00046,0.7976329536316604,0.7323537367341563,0.8618710677894968
Otu00107,0.7925060977471916,0.7168128866744841,0.8683858143181855
Otu00027,0.7836623050688343,0.7238600077826891,0.8393270561659371
Otu00082,0.7818520201304229,0.7314854624374353,0.8549146694440015
Otu00084,0.7782111334080899,0.7347552829059704,0.819877462098199
Otu00068,0.771422929617855,0.7086512941999733,0.8272857160765125
Otu00128,0.7628710165633584,0.711414460082904,0.8380950676437557
Otu00233,0.76249852040126,0.687144320030852,0.8174770356846124
Otu00138,0.7603311242515278,0.6875145074139276,0.811945374077564
Otu00357,0.7471393884336499,0.6795881288731469,0.80219661628304
Otu00109,0.7458477119527074,0.6885072799194818,0.8173743055064632
Otu00018,0.7444839896095035,0.6932190263807296,0.8052738528113932
Otu00029,0.7331629098030953,0.6678587135809051,0.7733342427062414
Otu00120,0.7223851848400731,0.6552109381573394,0.7947519482885823
Otu00040,0.7199283634558862,0.6745477623137109,0.7803659038802999
Otu00037,0.7086073693369834,0.6521734113495912,0.7501022924057992
Otu00428,0.7054424881856245,0.6405122133596592,0.7697184038127308
Otu00112,0.7033461083049204,0.651618664382659,0.7574423258995285
Otu00016,0.6968864248112903,0.6507213928484531,0.7416416196954835
Otu00026,0.6965582267497055,0.6509891141187784,0.7552972108275808
Otu00261,0.6916145934407296,0.6251386745518881,0.7533518552231551
Otu00039,0.6908752866318985,0.652982223398218,0.7671437931142556
Otu00022,0.6840721672314186,0.636565859151215,0.7285383647280337
Otu00036,0.6834700760495455,0.6255929114683472,0.739551224600608
Otu00054,0.6772486795707116,0.6220949668474478,0.725652880715214
Otu00216,0.67705997221157,0.6190913607223467,0.7516586844130059
Otu00171,0.6753823075884909,0.6216067318974281,0.7273249094769293
Otu00072,0.6752245853008402,0.6020242830913447,0.7290590133000745
Otu00021,0.6727514115544408,0.6237313537399579,0.7426015274166857
Otu00055,0.6676045759175455,0.616332923776785,0.7327148355371942
Otu00098,0.6674780358325771,0.5959760036882347,0.7235076069850046
Otu00032,0.6662701569738179,0.6092104278840268,0.7065811801030806
Otu00086,0.6582441542808316,0.5921671268850159,0.6962486574529938
Otu00035,0.6576583460266447,0.6115486766324074,0.7153954872677961
Otu00135,0.6522688035145439,0.6068135001431506,0.7114170300185765
Otu00038,0.6497701013424511,0.5935094929619792,0.6946453919020008
Otu00316,0.649075618315616,0.5949741239362237,0.6938493066496174
Otu00031,0.6447238192015281,0.6070388725795732,0.6943320881673587
Otu00146,0.6413936231123063,0.5815987725787362,0.7045615762703848
Otu00246,0.6397588135764093,0.5842336815632642,0.7129738489920241
Otu00041,0.6317540154857539,0.5871896845927194,0.6822226357569514
Otu00307,0.6301363484549445,0.5785005545106914,0.6816306847096022
Otu00166,0.6285879071045195,0.5767405093010025,0.6726242417999495
Otu00056,0.6264288266186426,0.5682832924703696,0.6707975967134673
Otu00088,0.6246267699755006,0.5760219420120629,0.6760081419339479
Otu00014,0.6181789117343512,0.5696848738548062,0.6626541307229756
Otu00096,0.6142963124608394,0.5650929556712239,0.6639072835056464
Otu00091,0.6065139235101586,0.5560386836824811,0.6595971043175326
Otu00017,0.6049825603699662,0.5476109573546913,0.6462731289562147
Otu00095,0.603921318200594,0.5644249666853531,0.6709765568503012
Otu00131,0.5994278150893129,0.5406168791502688,0.6482421314761971
Otu00147,0.5979275584765003,0.5288100466883703,0.6550680302076132
Otu00199,0.5975556312934893,0.5311355261084237,0.6509121515699633
Otu00074,0.5957987487533027,0.5562739431073154,0.6520934528884295
Otu00043,0.5957014806142424,0.5574110925917986,0.6487114928365254
Otu00204,0.585793154704365,0.5413850584609035,0.6324912962610232
Otu00102,0.5824363978167141,0.5358852200945056,0.6138273283687512
Otu00090,0.5759442261022201,0.5236598986254917,0.6235137149676998
Otu00139,0.5744710076441212,0.5223163739465311,0.6318379391787787
Otu00447,0.5742970888119218,0.5180784374053363,0.6521751082219732
Otu00288,0.5719527704032292,0.5073628202684418,0.6152501008994242
