"est","lower","upper","pvalue","measure","study"
1,0.0799706977233107,12.504580158346,1,"Deltaproteobacteria_unclassified","brim"
2.5,0.217002754781592,25.9839271445432,0.504985075093846,"Desulfovibrio","brim"
1,0.108799462234131,9.19122190004995,1,"Desulfovibrionales_unclassified","brim"
1,0.115639305569842,8.6475787369376,1,"Dialister","brim"
1,0.115639305569842,8.6475787369376,1,"Dorea","brim"
10,0.790962753225962,112.362870270758,0.0789825792637832,"Eggerthella","brim"
0.1,0.00889973705362215,1.26428203593846,0.0789825792637832,"Enterobacteriaceae_unclassified","brim"
1,0.115639305569842,8.6475787369376,1,"Enterococcus","brim"
0.25,0.025667895566916,2.43494835161157,0.248213078989924,"Erysipelotrichaceae_unclassified","brim"
1,0.115639305569842,8.6475787369376,1,"Escherichia.Shigella","brim"
Inf,0.249116950553242,Inf,0.296269871484286,"Eubacteriaceae_unclassified","brim"
2.5,0.217002754781592,25.9839271445432,0.504985075093846,"Eubacterium","brim"
1,0.115639305569842,8.6475787369376,1,"Faecalibacterium","brim"
Inf,0.249116950553242,Inf,0.296269871484286,"Finegoldia","brim"
4,0.410686329070656,38.9591736257851,0.248213078989924,"Firmicutes_unclassified","brim"
1,0.115639305569842,8.6475787369376,1,"Flavonifractor","brim"
2,0.219784731822166,17.8929997124681,0.558184649422657,"Fusobacterium","brim"
2,0.219784731822166,17.8929997124681,0.558184649422657,"Granulicatella","brim"
1,0.115639305569842,8.6475787369376,1,"Haemophilus","brim"
4,0.410686329070656,38.9591736257851,0.248213078989924,"Holdemania","brim"
0,0,0.947651448829825,0.0455002638963584,"Howardella","brim"
4,0.410686329070656,38.9591736257851,0.248213078989924,"Lachnospiraceae_unclassified","brim"
2.5,0.217002754781592,25.9839271445432,0.504985075093846,"Lactobacillales_unclassified","brim"
4,0.410686329070656,38.9591736257851,0.248213078989924,"Lactobacillus","brim"
4,0.410686329070656,38.9591736257851,0.248213078989924,"Lactococcus","brim"
0.2,0.0196311962234467,2.33192021344249,0.220671361919847,"Megasphaera","brim"
1,0.0799706977233107,12.504580158346,1,"Mitsuokella","brim"
0.4,0.0384853295822917,4.60823643002358,0.504985075093846,"Mogibacterium","brim"
Inf,0.249116950553242,Inf,0.296269871484286,"Novosphingobium","brim"
25,1.51727921848066,411.921545083737,0.0209213353377941,"Odoribacter","brim"
4,0.410686329070656,38.9591736257851,0.248213078989924,"Oscillibacter","brim"
1,0.115639305569842,8.6475787369376,1,"Parabacteroides","brim"
0.1,0.00889973705362215,1.26428203593846,0.0789825792637832,"Paraprevotella","brim"
4,0.410686329070656,38.9591736257851,0.248213078989924,"Parasutterella","brim"
5,0.428831138490694,50.9393308801857,0.220671361919847,"Parvimonas","brim"
Inf,0.563410329032401,Inf,0.121335250358483,"Pasteurellaceae_unclassified","brim"
0,0,4.01380166409212,0.296269871484286,"Peptostreptococcus","brim"
2,0.219784731822166,17.8929997124681,0.558184649422657,"Phascolarctobacterium","brim"
1,0.0799706977233107,12.504580158346,1,"Porphyromonadaceae_unclassified","brim"
2,0.219784731822166,17.8929997124681,0.558184649422657,"Porphyromonas","brim"
0.5,0.0558877782411846,4.54990659136926,0.558184649422657,"Prevotella","brim"
0,0,0.947651448829825,0.0455002638963584,"Prevotellaceae_unclassified","brim"
0.25,0.025667895566916,2.43494835161157,0.248213078989924,"Propionibacterium","brim"
0,0,4.01380166409212,0.296269871484286,"Proteobacteria_unclassified","brim"
1,0.115639305569842,8.6475787369376,1,"Pseudoflavonifractor","brim"
1,0.115639305569842,8.6475787369376,1,"Pyramidobacter","brim"
1,0.115639305569842,8.6475787369376,1,"Roseburia","brim"
1,0.108799462234131,9.19122190004995,1,"Rothia","brim"
1,0.115639305569842,8.6475787369376,1,"Ruminococcaceae_unclassified","brim"
1,0.115639305569842,8.6475787369376,1,"Ruminococcus","brim"
2.5,0.217002754781592,25.9839271445432,0.504985075093846,"Sedimentibacter","brim"
1,0.115639305569842,8.6475787369376,1,"Selenomonadales_unclassified","brim"
0,0,1.77447519451394,0.121335250358483,"Slackia","brim"
Inf,0.249116950553242,Inf,0.296269871484286,"Sphingobacterium","brim"
4,0.410686329070656,38.9591736257851,0.248213078989924,"Streptococcus","brim"
0.04,0.00242764674956906,0.65907447213398,0.0209213353377941,"Sutterella","brim"
0,0,4.01380166409212,0.296269871484286,"Synergistaceae_unclassified","brim"
1,0.108799462234131,9.19122190004995,1,"Turicibacter","brim"
0.25,0.025667895566916,2.43494835161157,0.248213078989924,"Veillonella","brim"
0.4,0.0384853295822917,4.60823643002358,0.504985075093846,"Veillonellaceae_unclassified","brim"
1.67045454545455,0.713311791219849,3.91191961604587,0.239359141163537,"Acidaminococcaceae_unclassified","zeller"
0.85,0.365147331421015,1.98063202922911,0.708319398904854,"Acidaminococcus","zeller"
1.02272727272727,0.433243402501219,2.41669472497414,0.959459310315067,"Actinobacteria_unclassified","zeller"
0.649029982363316,0.277701135284723,1.51688223231293,0.321136687217898,"Actinomyces","zeller"
1.95918367346939,0.80623013447846,4.76092433442966,0.139179781419379,"Actinomycetales_unclassified","zeller"
0.947368421052632,0.407382329259681,2.20310715695194,0.900809522270087,"Akkermansia","zeller"
1.14351851851852,0.491729750827078,2.65925460071386,0.757242275534182,"Alistipes","zeller"
0.8125,0.339744537734518,1.94503908924174,0.643836791652857,"Allisonella","zeller"
0.899038461538462,0.362281801149934,2.23551804516691,0.820975801457434,"Anaerococcus","zeller"
0.649029982363316,0.277701135284723,1.51688223231293,0.321136687217898,"Anaerofustis","zeller"
1.14351851851852,0.491729750827078,2.65925460071386,0.757242275534182,"Anaerotruncus","zeller"
0,0,5.24421250784801,0.386918366353067,"Arcobacter","zeller"
0.894409937888199,0.382692112708059,2.09037267931214,0.798246007393681,"Atopobium","zeller"
0.947368421052632,0.407382329259681,2.20310715695194,0.900809522270087,"Bacteria_unclassified","zeller"
1.38107416879795,0.592104078833628,3.22133545081843,0.457574222596451,"Bacteroidales_unclassified","zeller"
1.14351851851852,0.491729750827078,2.65925460071386,0.757242275534182,"Bacteroides","zeller"
1.38107416879795,0.592104078833628,3.22133545081843,0.457574222596451,"Bacteroidetes_unclassified","zeller"
1.14351851851852,0.491729750827078,2.65925460071386,0.757242275534182,"Barnesiella","zeller"
1.72222222222222,0.732483117338374,4.0493075028047,0.214490594422904,"Betaproteobacteria_unclassified","zeller"
0.440779610194903,0.185976173267047,1.04468578609041,0.0629406295406234,"Bifidobacterium","zeller"
0.784615384615385,0.336722352805054,1.82827571928842,0.576583729338309,"Bilophila","zeller"
0.535714285714286,0.22784613096931,1.25957721861437,0.153906536280739,"Blautia","zeller"
1.8125,0.772421939478466,4.25305921814974,0.173268755033103,"Burkholderiales_unclassified","zeller"
1.14351851851852,0.491729750827078,2.65925460071386,0.757242275534182,"Butyricicoccus","zeller"
0.947368421052632,0.407382329259681,2.20310715695194,0.900809522270087,"Butyricimonas","zeller"
1.41935483870968,0.437986316292782,4.60421399324884,0.572870778197201,"Campylobacter","zeller"
1.46428571428571,0.529151006831164,4.05607616352717,0.471559364055745,"Candidatus_Saccharibacteria_unclassified","zeller"
1.49732620320856,0.641303186323535,3.49598412518079,0.353509732353813,"Catenibacterium","zeller"
0.85,0.365147331421015,1.98063202922911,0.708319398904854,"Cloacibacillus","zeller"
1.45767195767196,0.623695620415283,3.40680207882238,0.386902317130208,"Cloacibacterium","zeller"
0.649029982363316,0.277701135284723,1.51688223231293,0.321136687217898,"Clostridia_unclassified","zeller"
0.535496957403651,0.205473329247626,1.40118302505536,0.207174632790543,"Clostridiaceae_1_unclassified","zeller"
0.440779610194903,0.185976173267047,1.04468578609041,0.0629406295406234,"Clostridiales_unclassified","zeller"
1.38107416879795,0.592104078833628,3.22133545081843,0.457574222596451,"Clostridium_IV","zeller"
0.784615384615385,0.336722352805054,1.82827571928842,0.576583729338309,"Clostridium_sensu_stricto","zeller"
0.440779610194903,0.185976173267047,1.04468578609041,0.0629406295406234,"Clostridium_XI","zeller"
1.14351851851852,0.491729750827078,2.65925460071386,0.757242275534182,"Clostridium_XlVa","zeller"
1.67045454545455,0.713311791219849,3.91191961604587,0.239359141163537,"Clostridium_XlVb","zeller"
0.535714285714286,0.22784613096931,1.25957721861437,0.153906536280739,"Clostridium_XVIII","zeller"
1.38235294117647,0.299151369550088,6.39412266943657,0.701247677356198,"Collinsella","zeller"
0.962962962962963,0.399852812266762,2.32141662439323,0.933632231444443,"Coprobacillus","zeller"
2.02539682539683,0.859706876515911,4.7716639384722,0.107325158047367,"Coriobacteriaceae_unclassified","zeller"
1.14351851851852,0.491729750827078,2.65925460071386,0.757242275534182,"Corynebacterium","zeller"
0.550868486352357,0.193380858019795,1.58023223301199,0.274834823315435,"Deltaproteobacteria_unclassified","zeller"
1.38107416879795,0.592104078833628,3.22133545081843,0.457574222596451,"Desulfovibrio","zeller"
2.27513227513228,0.793110434321843,6.51345600821477,0.129768259897225,"Desulfovibrionales_unclassified","zeller"
0.535714285714286,0.22784613096931,1.25957721861437,0.153906536280739,"Dialister","zeller"
0.947368421052632,0.407382329259681,2.20310715695194,0.900809522270087,"Dorea","zeller"
0.748015873015873,0.313719966244802,1.78530962097878,0.516478040513298,"Eggerthella","zeller"
1.14351851851852,0.491729750827078,2.65925460071386,0.757242275534182,"Enterobacteriaceae_unclassified","zeller"
0.85,0.365147331421015,1.98063202922911,0.708319398904854,"Enterococcus","zeller"
0.784615384615385,0.336722352805054,1.82827571928842,0.576583729338309,"Erysipelotrichaceae_unclassified","zeller"
0.947368421052632,0.407382329259681,2.20310715695194,0.900809522270087,"Escherichia.Shigella","zeller"
1.97448979591837,0.678064088004675,5.73813667964885,0.219107795371466,"Eubacteriaceae_unclassified","zeller"
0.535714285714286,0.22784613096931,1.25957721861437,0.153906536280739,"Eubacterium","zeller"
1.38107416879795,0.592104078833628,3.22133545081843,0.457574222596451,"Faecalibacterium","zeller"
0.64367816091954,0.244282509205389,1.70286996840014,0.380978003055055,"Finegoldia","zeller"
0.784615384615385,0.336722352805054,1.82827571928842,0.576583729338309,"Firmicutes_unclassified","zeller"
3.01214574898785,1.25324132850259,7.23964475699687,0.0132188171475417,"Flavonifractor","zeller"
2.68045112781955,1.12418876079458,6.39111375170735,0.0257660189359439,"Fusobacterium","zeller"
0.873563218390805,0.323344889000522,2.36951241570284,0.7943548779748,"Granulicatella","zeller"
1.31313131313131,0.498346893779394,3.46699100385225,0.588011215781501,"Haemophilus","zeller"
1.14351851851852,0.491729750827078,2.65925460071386,0.757242275534182,"Holdemania","zeller"
1.38684210526316,0.589252415756722,3.26401890514235,0.456895313805707,"Howardella","zeller"
1.38107416879795,0.592104078833628,3.22133545081843,0.457574222596451,"Lachnospiraceae_unclassified","zeller"
0.784615384615385,0.336722352805054,1.82827571928842,0.576583729338309,"Lactobacillales_unclassified","zeller"
0.535714285714286,0.22784613096931,1.25957721861437,0.153906536280739,"Lactobacillus","zeller"
0.784615384615385,0.336722352805054,1.82827571928842,0.576583729338309,"Lactococcus","zeller"
0.649029982363316,0.277701135284723,1.51688223231293,0.321136687217898,"Megasphaera","zeller"
0.662857142857143,0.275514581764289,1.59795095991199,0.363207272837264,"Mitsuokella","zeller"
0.649029982363316,0.277701135284723,1.51688223231293,0.321136687217898,"Mogibacterium","zeller"
3.52,1.2063973054419,10.2091715975644,0.0200199639879145,"Novosphingobium","zeller"
1.38107416879795,0.592104078833628,3.22133545081843,0.457574222596451,"Odoribacter","zeller"
0.784615384615385,0.336722352805054,1.82827571928842,0.576583729338309,"Oscillibacter","zeller"
1.38107416879795,0.592104078833628,3.22133545081843,0.457574222596451,"Parabacteroides","zeller"
0.392241379310345,0.164342797647011,0.937109232335901,0.0348580327668263,"Paraprevotella","zeller"
0.947368421052632,0.407382329259681,2.20310715695194,0.900809522270087,"Parasutterella","zeller"
0.535714285714286,0.22784613096931,1.25957721861437,0.153906536280739,"Parvimonas","zeller"
1.38107416879795,0.592104078833628,3.22133545081843,0.457574222596451,"Pasteurellaceae_unclassified","zeller"
0.784615384615385,0.336722352805054,1.82827571928842,0.576583729338309,"Peptostreptococcus","zeller"
0.784615384615385,0.336722352805054,1.82827571928842,0.576583729338309,"Phascolarctobacterium","zeller"
1.67045454545455,0.713311791219849,3.91191961604587,0.239359141163537,"Porphyromonadaceae_unclassified","zeller"
1.70181818181818,0.661537726918876,4.38233707787677,0.275325482386129,"Porphyromonas","zeller"
0.947368421052632,0.407382329259681,2.20310715695194,0.900809522270087,"Prevotella","zeller"
1.14351851851852,0.491729750827078,2.65925460071386,0.757242275534182,"Prevotellaceae_unclassified","zeller"
0.881720430107527,0.294437135804287,2.65362537034073,0.827617004199733,"Propionibacterium","zeller"
0.535714285714286,0.22784613096931,1.25957721861437,0.153906536280739,"Proteobacteria_unclassified","zeller"
0.947368421052632,0.407382329259681,2.20310715695194,0.900809522270087,"Pseudoflavonifractor","zeller"
1.01470588235294,0.237631688238935,4.35893574864757,0.98537736995149,"Pyramidobacter","zeller"
2.46428571428571,1.03663206360877,5.85810944385809,0.0409460333278839,"Roseburia","zeller"
1.02631578947368,0.441330856697988,2.38669942003128,0.952268521998451,"Rothia","zeller"
1.38107416879795,0.592104078833628,3.22133545081843,0.457574222596451,"Ruminococcaceae_unclassified","zeller"
0.440779610194903,0.185976173267047,1.04468578609041,0.0629406295406234,"Ruminococcus","zeller"
NA,NA,NA,NA,"Sedimentibacter","zeller"
2.02539682539683,0.859706876515911,4.7716639384722,0.107325158047367,"Selenomonadales_unclassified","zeller"
1.14583333333333,0.339385931137517,3.88017489576649,0.833664140560775,"Slackia","zeller"
Inf,0.350637028317495,Inf,0.242316842986641,"Sphingobacterium","zeller"
0.649029982363316,0.277701135284723,1.51688223231293,0.321136687217898,"Streptococcus","zeller"
0.947368421052632,0.407382329259681,2.20310715695194,0.900809522270087,"Sutterella","zeller"
Inf,0.713291567409225,Inf,0.0962687100383663,"Synergistaceae_unclassified","zeller"
0.784615384615385,0.336722352805054,1.82827571928842,0.576583729338309,"Turicibacter","zeller"
1.23913043478261,0.532311966521684,2.88448190341779,0.621425774412653,"Veillonella","zeller"
0.947368421052632,0.407382329259681,2.20310715695194,0.900809522270087,"Veillonellaceae_unclassified","zeller"
0.752212389380531,0.499129675151637,1.13362019312049,0.173634717029387,"Acidaminococcaceae_unclassified","baxter"
1.00879120879121,0.666045364909731,1.52791349741222,0.967081290117256,"Acidaminococcus","baxter"
1.06849315068493,0.669733827331634,1.70467365760709,0.781552465720077,"Actinobacteria_unclassified","baxter"
0.840345199568501,0.558167711180757,1.2651753949435,0.404358917865981,"Actinomyces","baxter"
0.923708518645228,0.560197136452133,1.5231020865646,0.756941712967927,"Actinomycetales_unclassified","baxter"
1.09081983308787,0.725260607507165,1.6406349606491,0.676728985154779,"Akkermansia","baxter"
1.29838709677419,0.862404824118954,1.95477692833173,0.211010169801421,"Alistipes","baxter"
1.09826589595376,0.590187570005301,2.04169497369974,0.769487390874397,"Allisonella","baxter"
0.95056086414624,0.55057729976145,1.64112461018269,0.856610018347382,"Anaerococcus","baxter"
1.35635663181068,0.900908908757197,2.04205252581492,0.144494114038636,"Anaerofustis","baxter"
1.03798392987582,0.687377613109861,1.56742177535575,0.859284351379165,"Anaerotruncus","baxter"
Inf,0.225647023219469,Inf,0.350667267691567,"Arcobacter","baxter"
1.31163708086785,0.81803858929724,2.10306928599235,0.260717660865517,"Atopobium","baxter"
1.18998716302953,0.79040424276087,1.7915762233623,0.404358917865981,"Bacteria_unclassified","baxter"
1.46289855072464,0.967798369464439,2.2112789577198,0.0705842949737057,"Bacteroidales_unclassified","baxter"
1.09081983308787,0.725260607507165,1.6406349606491,0.676728985154779,"Bacteroides","baxter"
1.58397003745318,1.04999152468196,2.38950602987905,0.0280745173843033,"Bacteroidetes_unclassified","baxter"
1.48051948051948,0.982397016853078,2.23121395382402,0.0606293538467757,"Barnesiella","baxter"
1.19848612279226,0.782637546263088,1.83529271421229,0.405793879788322,"Betaproteobacteria_unclassified","baxter"
1,0.664876623533796,1.50403844052305,1,"Bifidobacterium","baxter"
1.13930722891566,0.757498743529091,1.71356186785495,0.531711002863103,"Bilophila","baxter"
0.877726371447455,0.583579746234553,1.32013420291779,0.531711002863103,"Blautia","baxter"
0.874625160645438,0.549863246194783,1.39119895160819,0.572569775845544,"Burkholderiales_unclassified","baxter"
0.96039603960396,0.63854487606711,1.44447256169045,0.846310693563988,"Butyricicoccus","baxter"
1.41701887855734,0.940261264668247,2.13551549727656,0.0953706451990115,"Butyricimonas","baxter"
1.04237678489176,0.594179771610225,1.82865424505571,0.885827351382926,"Campylobacter","baxter"
2.23529411764706,1.26655292542771,3.94499092148103,0.00513775259383187,"Candidatus_Saccharibacteria_unclassified","baxter"
1.10429447852761,0.642184149876017,1.89893552424487,0.721274326014634,"Catenibacterium","baxter"
1.19792166266986,0.759919940839586,1.88837827878062,0.437848702252278,"Cloacibacillus","baxter"
0.431472081218274,0.0560848082823145,3.32937252976154,0.481649039195402,"Cloacibacterium","baxter"
1.13930722891566,0.757498743529091,1.71356186785495,0.531711002863103,"Clostridia_unclassified","baxter"
1.05998421468035,0.512353545282371,2.19295161654886,0.877176672359025,"Clostridiaceae_1_unclassified","baxter"
1.13930722891566,0.757498743529091,1.71356186785495,0.531711002863103,"Clostridiales_unclassified","baxter"
0.840345199568501,0.558167711180757,1.2651753949435,0.404358917865981,"Clostridium_IV","baxter"
1.13930722891566,0.757498743529091,1.71356186785495,0.531711002863103,"Clostridium_sensu_stricto","baxter"
0.877726371447455,0.583579746234553,1.32013420291779,0.531711002863103,"Clostridium_XI","baxter"
0.957471264367816,0.636600261383508,1.4400735873054,0.834865575055304,"Clostridium_XlVa","baxter"
1.54701360141928,1.02549362150164,2.33375521095078,0.0371006946828175,"Clostridium_XlVb","baxter"
0.957471264367816,0.636600261383508,1.4400735873054,0.834865575055304,"Clostridium_XVIII","baxter"
0.877726371447455,0.583579746234553,1.32013420291779,0.531711002863103,"Collinsella","baxter"
0.969924812030075,0.642949555944757,1.46318499218687,0.884424023253867,"Coprobacillus","baxter"
1.04441776710684,0.694408958552703,1.57084446969394,0.834865575055304,"Coriobacteriaceae_unclassified","baxter"
0.761665620422682,0.504393065330616,1.15016354745799,0.195524020766487,"Corynebacterium","baxter"
Inf,0.913478919823416,Inf,0.0608992908755557,"Deltaproteobacteria_unclassified","baxter"
1.34396671289875,0.890006679893367,2.02947524573219,0.1598669065352,"Desulfovibrio","baxter"
0.88663967611336,0.49788510214472,1.57893841746223,0.685263584070699,"Desulfovibrionales_unclassified","baxter"
1.2180636777128,0.809053012274569,1.83384660887921,0.344438017732996,"Dialister","baxter"
0.770186335403727,0.511567322852245,1.1595482446676,0.211010169801421,"Dorea","baxter"
0.916741674167417,0.609520108973151,1.37881471797725,0.676728985154779,"Eggerthella","baxter"
0.922330097087379,0.613235720735054,1.38721992087077,0.698220552322587,"Enterobacteriaceae_unclassified","baxter"
1.49275362318841,0.987549356596368,2.25640709971408,0.0568411868373412,"Enterococcus","baxter"
0.916741674167417,0.609520108973151,1.37881471797725,0.676728985154779,"Erysipelotrichaceae_unclassified","baxter"
1.35635663181068,0.900908908757197,2.04205252581492,0.144494114038636,"Escherichia.Shigella","baxter"
0.716753022452504,0.227908969297953,2.25637732325357,0.586410940424392,"Eubacteriaceae_unclassified","baxter"
1.38851727982163,0.921349061254563,2.09256221929395,0.116220257255908,"Eubacterium","baxter"
0.840345199568501,0.558167711180757,1.2651753949435,0.404358917865981,"Faecalibacterium","baxter"
1.3241308793456,0.755541150445777,2.32061825434932,0.329212270592425,"Finegoldia","baxter"
0.840345199568501,0.558167711180757,1.2651753949435,0.404358917865981,"Firmicutes_unclassified","baxter"
0.606018389523544,0.401721091785449,0.914212113704137,0.0168454891474725,"Flavonifractor","baxter"
1.09443099273608,0.713973306270771,1.67762462173484,0.679218671076706,"Fusobacterium","baxter"
0.866666666666667,0.197164182211413,3.80957181312841,0.861889679651149,"Granulicatella","baxter"
0,0,3.34067564807561,0.28265446912551,"Haemophilus","baxter"
1.33333333333333,0.885616548163563,2.00738997195143,0.16845668275558,"Holdemania","baxter"
1.69127516778523,1.01043654663945,2.83086721544292,0.0453561334810542,"Howardella","baxter"
0.591836734693878,0.391928343335027,0.893711124723874,0.0123638716739632,"Lachnospiraceae_unclassified","baxter"
0.804522400676247,0.534373763555371,1.21124264949584,0.297260036488436,"Lactobacillales_unclassified","baxter"
1.09081983308787,0.725260607507165,1.6406349606491,0.676728985154779,"Lactobacillus","baxter"
0.646406727828746,0.428493954853388,0.975140146201677,0.0371006946828175,"Lactococcus","baxter"
1.5615257656336,0.987611968765552,2.46894812320408,0.0564048659614302,"Megasphaera","baxter"
0.425641025641026,0.114880590302562,1.58176709198923,0.219128489142014,"Mitsuokella","baxter"
1.59604519774011,1.04747397708066,2.43190793181215,0.0291410677451193,"Mogibacterium","baxter"
Inf,0.225647023219469,Inf,0.350667267691567,"Novosphingobium","baxter"
1.61666666666667,1.07166566165934,2.43883069563343,0.0218411148315338,"Odoribacter","baxter"
1,0.664876623533796,1.50403844052305,1,"Oscillibacter","baxter"
1.18998716302953,0.79040424276087,1.7915762233623,0.404358917865981,"Parabacteroides","baxter"
0.938317969728007,0.623865683513844,1.41126629590446,0.760078168453564,"Paraprevotella","baxter"
1.04441776710684,0.694408958552703,1.57084446969394,0.834865575055304,"Parasutterella","baxter"
1.21835383159886,0.744077053382249,1.99493594409916,0.433791289048428,"Parvimonas","baxter"
1.00305882352941,0.666910363794016,1.50863902869406,0.988311586409216,"Pasteurellaceae_unclassified","baxter"
1.16367508366291,0.620977341556205,2.18065879335362,0.639626330495387,"Peptostreptococcus","baxter"
1.13930722891566,0.757498743529091,1.71356186785495,0.531711002863103,"Phascolarctobacterium","baxter"
1.04441776710684,0.694408958552703,1.57084446969394,0.834865575055304,"Porphyromonadaceae_unclassified","baxter"
1.70634354953671,1.0966016741184,2.65511933618584,0.0175311935969658,"Porphyromonas","baxter"
1.00305882352941,0.666910363794016,1.50863902869406,0.988311586409216,"Prevotella","baxter"
1.17769607843137,0.752334873704401,1.84170974802686,0.474636536200127,"Prevotellaceae_unclassified","baxter"
0.86734693877551,0.151253059793159,4.97372227201235,0.887351248324991,"Propionibacterium","baxter"
1.33992696287279,0.869769813178673,2.06422922321482,0.185002857694855,"Proteobacteria_unclassified","baxter"
0.927272727272727,0.611000904430492,1.40725603597141,0.722867908966144,"Pseudoflavonifractor","baxter"
3.44262295081967,1.17399640589735,10.0649105528664,0.0224814122491537,"Pyramidobacter","baxter"
0.840345199568501,0.558167711180757,1.2651753949435,0.404358917865981,"Roseburia","baxter"
0.916741674167417,0.609520108973151,1.37881471797725,0.676728985154779,"Rothia","baxter"
1,0.664876623533796,1.50403844052305,1,"Ruminococcaceae_unclassified","baxter"
1.68965517241379,1.11892978876028,2.55148681386685,0.0123638716739632,"Ruminococcus","baxter"
0.868020304568528,0.0899263231275629,8.3786284475841,0.92042864773188,"Sedimentibacter","baxter"
0,0,3.34067564807561,0.28265446912551,"Selenomonadales_unclassified","baxter"
1.07023809523809,0.681641679559745,1.6803690484987,0.768683497802582,"Slackia","baxter"
0.865979381443299,0.233494498192897,3.21172573610444,0.840357300025328,"Sphingobacterium","baxter"
0.916741674167417,0.609520108973151,1.37881471797725,0.676728985154779,"Streptococcus","baxter"
1.54340277777778,0.98694129233792,2.41361077193288,0.0567604640480855,"Sutterella","baxter"
NA,NA,NA,NA,"Synergistaceae_unclassified","baxter"
0.916741674167417,0.609520108973151,1.37881471797725,0.676728985154779,"Turicibacter","baxter"
1.13930722891566,0.757498743529091,1.71356186785495,0.531711002863103,"Veillonella","baxter"
0.654562383612663,0.347555907418129,1.23275681666155,0.192077737167206,"Veillonellaceae_unclassified","baxter"
1.11538461538462,0.630732430960162,1.97441397009056,0.710111915168568,"Acidaminococcaceae_unclassified","hale"
0.944130127298444,0.475919454670603,1.87484052230521,0.871443594233333,"Acidaminococcus","hale"
0.546208530805687,0.163898081142018,1.8239429217471,0.345770883715481,"Actinobacteria_unclassified","hale"
1.10663507109005,0.300477579370797,4.08380448930109,0.886782554750779,"Actinomyces","hale"
0.735524256651017,0.104815296684714,5.17692131406546,0.789953342627325,"Actinomycetales_unclassified","hale"
0.915183246073298,0.548409623280773,1.52725323980037,0.736273177481269,"Akkermansia","hale"
