"sens","spec","auc","study"
1,0,0.566666666666667,"burns"
0.2,0.916666666666667,0.566666666666667,"burns"
0.2,1,0.566666666666667,"burns"
0.1,1,0.566666666666667,"burns"
0,1,0.566666666666667,"burns"
1,0,0.495668693009118,"flemer"
0.98936170212766,0,0.495668693009118,"flemer"
0.872340425531915,0.0214285714285714,0.495668693009118,"flemer"
0.872340425531915,0.0285714285714286,0.495668693009118,"flemer"
0.223404255319149,0.857142857142857,0.495668693009118,"flemer"
0.212765957446809,0.864285714285714,0.495668693009118,"flemer"
0.202127659574468,0.885714285714286,0.495668693009118,"flemer"
0.191489361702128,0.892857142857143,0.495668693009118,"flemer"
0.191489361702128,0.9,0.495668693009118,"flemer"
0.180851063829787,0.907142857142857,0.495668693009118,"flemer"
0.170212765957447,0.907142857142857,0.495668693009118,"flemer"
0.0957446808510638,0.914285714285714,0.495668693009118,"flemer"
0.0957446808510638,0.921428571428571,0.495668693009118,"flemer"
0.0851063829787234,0.921428571428571,0.495668693009118,"flemer"
0.0638297872340425,0.942857142857143,0.495668693009118,"flemer"
0.0638297872340425,0.95,0.495668693009118,"flemer"
0.0638297872340425,0.964285714285714,0.495668693009118,"flemer"
0.0638297872340425,0.971428571428571,0.495668693009118,"flemer"
0.0425531914893617,0.971428571428571,0.495668693009118,"flemer"
0.0319148936170213,0.971428571428571,0.495668693009118,"flemer"
0.0106382978723404,0.985714285714286,0.495668693009118,"flemer"
0,1,0.495668693009118,"flemer"
1,0,0.611111111111111,"chen"
1,0.111111111111111,0.611111111111111,"chen"
0.888888888888889,0.222222222222222,0.611111111111111,"chen"
0.666666666666667,0.444444444444444,0.611111111111111,"chen"
0.555555555555556,0.444444444444444,0.611111111111111,"chen"
0.555555555555556,0.555555555555556,0.611111111111111,"chen"
0.444444444444444,0.777777777777778,0.611111111111111,"chen"
0.333333333333333,0.777777777777778,0.611111111111111,"chen"
0.333333333333333,0.888888888888889,0.611111111111111,"chen"
0.222222222222222,0.888888888888889,0.611111111111111,"chen"
0.111111111111111,0.888888888888889,0.611111111111111,"chen"
0.111111111111111,1,0.611111111111111,"chen"
0,1,0.611111111111111,"chen"
1,0,0.814593301435407,"sana"
0.96969696969697,0,0.814593301435407,"sana"
0.939393939393939,0,0.814593301435407,"sana"
0.939393939393939,0.0263157894736842,0.814593301435407,"sana"
0.909090909090909,0.0263157894736842,0.814593301435407,"sana"
0.909090909090909,0.0526315789473684,0.814593301435407,"sana"
0.909090909090909,0.0789473684210526,0.814593301435407,"sana"
0.878787878787879,0.0789473684210526,0.814593301435407,"sana"
0.848484848484849,0.0789473684210526,0.814593301435407,"sana"
0.848484848484849,0.105263157894737,0.814593301435407,"sana"
0.848484848484849,0.131578947368421,0.814593301435407,"sana"
0.848484848484849,0.157894736842105,0.814593301435407,"sana"
0.848484848484849,0.184210526315789,0.814593301435407,"sana"
0.848484848484849,0.210526315789474,0.814593301435407,"sana"
0.848484848484849,0.236842105263158,0.814593301435407,"sana"
0.848484848484849,0.263157894736842,0.814593301435407,"sana"
0.848484848484849,0.289473684210526,0.814593301435407,"sana"
0.848484848484849,0.315789473684211,0.814593301435407,"sana"
0.848484848484849,0.342105263157895,0.814593301435407,"sana"
0.848484848484849,0.368421052631579,0.814593301435407,"sana"
0.818181818181818,0.368421052631579,0.814593301435407,"sana"
0.818181818181818,0.394736842105263,0.814593301435407,"sana"
0.818181818181818,0.421052631578947,0.814593301435407,"sana"
0.818181818181818,0.447368421052632,0.814593301435407,"sana"
0.818181818181818,0.473684210526316,0.814593301435407,"sana"
0.818181818181818,0.5,0.814593301435407,"sana"
0.818181818181818,0.526315789473684,0.814593301435407,"sana"
0.818181818181818,0.552631578947368,0.814593301435407,"sana"
0.818181818181818,0.578947368421053,0.814593301435407,"sana"
0.818181818181818,0.631578947368421,0.814593301435407,"sana"
0.818181818181818,0.657894736842105,0.814593301435407,"sana"
0.818181818181818,0.684210526315789,0.814593301435407,"sana"
0.818181818181818,0.710526315789474,0.814593301435407,"sana"
0.818181818181818,0.736842105263158,0.814593301435407,"sana"
0.818181818181818,0.763157894736842,0.814593301435407,"sana"
0.818181818181818,0.789473684210526,0.814593301435407,"sana"
0.818181818181818,0.815789473684211,0.814593301435407,"sana"
0.818181818181818,0.842105263157895,0.814593301435407,"sana"
0.787878787878788,0.842105263157895,0.814593301435407,"sana"
0.787878787878788,0.868421052631579,0.814593301435407,"sana"
0.757575757575758,0.868421052631579,0.814593301435407,"sana"
0.757575757575758,0.894736842105263,0.814593301435407,"sana"
0.757575757575758,0.921052631578947,0.814593301435407,"sana"
0.727272727272727,0.921052631578947,0.814593301435407,"sana"
0.696969696969697,0.921052631578947,0.814593301435407,"sana"
0.696969696969697,0.947368421052632,0.814593301435407,"sana"
0.696969696969697,0.973684210526316,0.814593301435407,"sana"
0.666666666666667,0.973684210526316,0.814593301435407,"sana"
0.636363636363636,0.973684210526316,0.814593301435407,"sana"
0.606060606060606,0.973684210526316,0.814593301435407,"sana"
0.575757575757576,0.973684210526316,0.814593301435407,"sana"
