"act_mean_auc","act_sd_auc","rand_mean_auc","rand_sd_auc","pvalue","study"
0.901389166666667,0.0133668930296038,0.399255,0.0377645398300394,5.70646050329872e-132,"wang"
0.526041666666667,0.224633286237,0.843854166666667,0.153325571816718,1.10718994993152e-23,"weir"
0.710238548752834,0.0160827025207387,0.474218253968254,0.0219786643219549,1.49882177914599e-149,"ahn"
0.773350347222222,0.0170775463818691,0.526886805555556,0.0319402206269794,2.22440402867394e-115,"zeller"
0.741693693693694,0.00848605183399748,0.438986486486486,0.0142492952766182,7.10562941725251e-189,"baxter"
0.529437659846547,0.0358535493015519,0.53055637254902,0.0349520482953461,0.823435637625187,"hale"
0.65749375,0.0340989188179812,0.568545833333333,0.0432106401723248,2.18140048532436e-37,"flemer"
