"sens","spec","auc","study"
1,0,0.692546583850932,"wang"
0.695652173913043,0.446428571428571,0.692546583850932,"wang"
0.673913043478261,0.446428571428571,0.692546583850932,"wang"
0.673913043478261,0.464285714285714,0.692546583850932,"wang"
0.673913043478261,0.482142857142857,0.692546583850932,"wang"
0.652173913043478,0.5,0.692546583850932,"wang"
0.630434782608696,0.5,0.692546583850932,"wang"
0.630434782608696,0.517857142857143,0.692546583850932,"wang"
0.630434782608696,0.535714285714286,0.692546583850932,"wang"
0.630434782608696,0.571428571428571,0.692546583850932,"wang"
0.630434782608696,0.589285714285714,0.692546583850932,"wang"
0.630434782608696,0.607142857142857,0.692546583850932,"wang"
0.630434782608696,0.625,0.692546583850932,"wang"
0.630434782608696,0.642857142857143,0.692546583850932,"wang"
0.608695652173913,0.696428571428571,0.692546583850932,"wang"
0.608695652173913,0.732142857142857,0.692546583850932,"wang"
0.608695652173913,0.75,0.692546583850932,"wang"
0.608695652173913,0.767857142857143,0.692546583850932,"wang"
0.58695652173913,0.767857142857143,0.692546583850932,"wang"
0.565217391304348,0.767857142857143,0.692546583850932,"wang"
0.565217391304348,0.839285714285714,0.692546583850932,"wang"
0.543478260869565,0.839285714285714,0.692546583850932,"wang"
0.521739130434783,0.839285714285714,0.692546583850932,"wang"
0.521739130434783,0.857142857142857,0.692546583850932,"wang"
0.5,0.857142857142857,0.692546583850932,"wang"
0.478260869565217,0.857142857142857,0.692546583850932,"wang"
0.456521739130435,0.857142857142857,0.692546583850932,"wang"
0.456521739130435,0.875,0.692546583850932,"wang"
0.456521739130435,0.892857142857143,0.692546583850932,"wang"
0.434782608695652,0.892857142857143,0.692546583850932,"wang"
0.434782608695652,0.910714285714286,0.692546583850932,"wang"
0.434782608695652,0.928571428571429,0.692546583850932,"wang"
0.434782608695652,0.946428571428571,0.692546583850932,"wang"
0.41304347826087,0.946428571428571,0.692546583850932,"wang"
0.41304347826087,0.964285714285714,0.692546583850932,"wang"
0.41304347826087,0.982142857142857,0.692546583850932,"wang"
0.41304347826087,1,0.692546583850932,"wang"
0.391304347826087,1,0.692546583850932,"wang"
0.369565217391304,1,0.692546583850932,"wang"
0.347826086956522,1,0.692546583850932,"wang"
0.326086956521739,1,0.692546583850932,"wang"
0.304347826086957,1,0.692546583850932,"wang"
0.282608695652174,1,0.692546583850932,"wang"
0.260869565217391,1,0.692546583850932,"wang"
0.239130434782609,1,0.692546583850932,"wang"
0.195652173913043,1,0.692546583850932,"wang"
0.173913043478261,1,0.692546583850932,"wang"
0.152173913043478,1,0.692546583850932,"wang"
0.130434782608696,1,0.692546583850932,"wang"
0.108695652173913,1,0.692546583850932,"wang"
0.0652173913043478,1,0.692546583850932,"wang"
0.0434782608695652,1,0.692546583850932,"wang"
0.0217391304347826,1,0.692546583850932,"wang"
0,1,0.692546583850932,"wang"
1,0,0.785714285714286,"weir"
0.571428571428571,1,0.785714285714286,"weir"
0.428571428571429,1,0.785714285714286,"weir"
0.285714285714286,1,0.785714285714286,"weir"
0.142857142857143,1,0.785714285714286,"weir"
0,1,0.785714285714286,"weir"
1,0,0.647994768962511,"ahn"
0.467741935483871,0.804054054054054,0.647994768962511,"ahn"
0.467741935483871,0.810810810810811,0.647994768962511,"ahn"
0.467741935483871,0.817567567567568,0.647994768962511,"ahn"
0.451612903225806,0.817567567567568,0.647994768962511,"ahn"
0.451612903225806,0.824324324324324,0.647994768962511,"ahn"
0.435483870967742,0.824324324324324,0.647994768962511,"ahn"
0.435483870967742,0.831081081081081,0.647994768962511,"ahn"
0.419354838709677,0.831081081081081,0.647994768962511,"ahn"
0.419354838709677,0.837837837837838,0.647994768962511,"ahn"
0.419354838709677,0.844594594594595,0.647994768962511,"ahn"
0.403225806451613,0.844594594594595,0.647994768962511,"ahn"
0.387096774193548,0.844594594594595,0.647994768962511,"ahn"
0.387096774193548,0.851351351351351,0.647994768962511,"ahn"
0.387096774193548,0.858108108108108,0.647994768962511,"ahn"
0.387096774193548,0.864864864864865,0.647994768962511,"ahn"
0.370967741935484,0.864864864864865,0.647994768962511,"ahn"
0.354838709677419,0.864864864864865,0.647994768962511,"ahn"
0.354838709677419,0.871621621621622,0.647994768962511,"ahn"
0.338709677419355,0.878378378378378,0.647994768962511,"ahn"
0.338709677419355,0.885135135135135,0.647994768962511,"ahn"
0.338709677419355,0.891891891891892,0.647994768962511,"ahn"
0.32258064516129,0.898648648648649,0.647994768962511,"ahn"
0.306451612903226,0.898648648648649,0.647994768962511,"ahn"
0.306451612903226,0.905405405405405,0.647994768962511,"ahn"
0.290322580645161,0.905405405405405,0.647994768962511,"ahn"
0.290322580645161,0.912162162162162,0.647994768962511,"ahn"
0.290322580645161,0.925675675675676,0.647994768962511,"ahn"
0.258064516129032,0.925675675675676,0.647994768962511,"ahn"
0.241935483870968,0.932432432432432,0.647994768962511,"ahn"
0.241935483870968,0.945945945945946,0.647994768962511,"ahn"
0.225806451612903,0.945945945945946,0.647994768962511,"ahn"
0.209677419354839,0.945945945945946,0.647994768962511,"ahn"
0.209677419354839,0.952702702702703,0.647994768962511,"ahn"
0.193548387096774,0.952702702702703,0.647994768962511,"ahn"
0.17741935483871,0.952702702702703,0.647994768962511,"ahn"
0.161290322580645,0.952702702702703,0.647994768962511,"ahn"
0.161290322580645,0.959459459459459,0.647994768962511,"ahn"
0.145161290322581,0.959459459459459,0.647994768962511,"ahn"
0.145161290322581,0.966216216216216,0.647994768962511,"ahn"
0.145161290322581,0.972972972972973,0.647994768962511,"ahn"
0.129032258064516,0.972972972972973,0.647994768962511,"ahn"
0.129032258064516,0.97972972972973,0.647994768962511,"ahn"
0.112903225806452,0.97972972972973,0.647994768962511,"ahn"
0.112903225806452,0.986486486486487,0.647994768962511,"ahn"
0.112903225806452,0.993243243243243,0.647994768962511,"ahn"
0.112903225806452,1,0.647994768962511,"ahn"
0.0967741935483871,1,0.647994768962511,"ahn"
0.0806451612903226,1,0.647994768962511,"ahn"
0.0645161290322581,1,0.647994768962511,"ahn"
0.0483870967741935,1,0.647994768962511,"ahn"
0.032258064516129,1,0.647994768962511,"ahn"
0.0161290322580645,1,0.647994768962511,"ahn"
0,1,0.647994768962511,"ahn"
1,0,0.738048780487805,"zeller"
1,0.14,0.738048780487805,"zeller"
0.951219512195122,0.16,0.738048780487805,"zeller"
0.951219512195122,0.18,0.738048780487805,"zeller"
0.926829268292683,0.18,0.738048780487805,"zeller"
0.926829268292683,0.2,0.738048780487805,"zeller"
0.902439024390244,0.2,0.738048780487805,"zeller"
0.902439024390244,0.22,0.738048780487805,"zeller"
0.902439024390244,0.24,0.738048780487805,"zeller"
0.902439024390244,0.26,0.738048780487805,"zeller"
0.902439024390244,0.28,0.738048780487805,"zeller"
0.902439024390244,0.3,0.738048780487805,"zeller"
0.902439024390244,0.32,0.738048780487805,"zeller"
0.902439024390244,0.34,0.738048780487805,"zeller"
0.878048780487805,0.34,0.738048780487805,"zeller"
0.878048780487805,0.36,0.738048780487805,"zeller"
0.853658536585366,0.36,0.738048780487805,"zeller"
0.829268292682927,0.36,0.738048780487805,"zeller"
0.829268292682927,0.38,0.738048780487805,"zeller"
0.804878048780488,0.38,0.738048780487805,"zeller"
0.804878048780488,0.42,0.738048780487805,"zeller"
0.780487804878049,0.44,0.738048780487805,"zeller"
0.75609756097561,0.44,0.738048780487805,"zeller"
0.75609756097561,0.46,0.738048780487805,"zeller"
0.75609756097561,0.48,0.738048780487805,"zeller"
0.75609756097561,0.52,0.738048780487805,"zeller"
0.75609756097561,0.54,0.738048780487805,"zeller"
0.75609756097561,0.56,0.738048780487805,"zeller"
0.731707317073171,0.56,0.738048780487805,"zeller"
0.731707317073171,0.58,0.738048780487805,"zeller"
0.707317073170732,0.58,0.738048780487805,"zeller"
0.707317073170732,0.6,0.738048780487805,"zeller"
0.707317073170732,0.62,0.738048780487805,"zeller"
