"study","auc","pvalue","BH"
"chen","0.679012345679012","0.515319649509698","0.961048454565753"
"flemer","0.578039513677812","0.882540939072164","0.961048454565753"
"sana","0.55103668261563","0.961048454565753","0.961048454565753"
"burns","0.558333333333333",NA,NA
