"otu","mda_median","iqr25","iqr75"
"Lachnospiraceae_unclassified",4.28397222397054,4.28397222397054,4.28397222397054
"Ruminococcus",2.96278124616915,2.96278124616915,2.96278124616915
"Clostridiales_unclassified",2.66562701722413,2.66562701722413,2.66562701722413
"Odoribacter",2.58075653770599,2.58075653770599,2.58075653770599
"Escherichia.Shigella",2.55572937413488,2.55572937413488,2.55572937413488
"Anaerostipes",2.53785281286495,2.53785281286495,2.53785281286495
"Clostridium_XlVb",2.53520261031129,2.53520261031129,2.53520261031129
"Flavonifractor",2.51887501626504,2.51887501626504,2.51887501626504
"Bacteria_unclassified",2.46949780892378,2.46949780892378,2.46949780892378
"Lactococcus",2.44378090449837,2.44378090449837,2.44378090449837
"Firmicutes_unclassified",2.32655908128547,2.32655908128547,2.32655908128547
"Bacteroidetes_unclassified",2.32289944994523,2.32289944994523,2.32289944994523
"Clostridium_IV",2.30497241946839,2.30497241946839,2.30497241946839
"Faecalibacterium",2.3043272377615,2.3043272377615,2.3043272377615
"Ruminococcus2",2.2623362609332,2.2623362609332,2.2623362609332
"Clostridium_XlVa",2.2597000544452,2.2597000544452,2.2597000544452
"Gordonibacter",2.25035840231222,2.25035840231222,2.25035840231222
"Pseudomonas",2.2231538725434,2.2231538725434,2.2231538725434
"Porphyromonadaceae_unclassified",2.20372441332984,2.20372441332984,2.20372441332984
"Blautia",2.19426980910707,2.19426980910707,2.19426980910707
"Coriobacteriaceae_unclassified",2.13507532337816,2.13507532337816,2.13507532337816
"Parabacteroides",2.13133135143801,2.13133135143801,2.13133135143801
"Clostridia_unclassified",2.10297007887618,2.10297007887618,2.10297007887618
"Alistipes",2.09834556217914,2.09834556217914,2.09834556217914
"Streptococcus",2.05933689622718,2.05933689622718,2.05933689622718
"Clostridium_XVIII",2.05182623320627,2.05182623320627,2.05182623320627
"Ruminococcaceae_unclassified",2.04201233256379,2.04201233256379,2.04201233256379
"Clostridium_XI",2.0221716788601,2.0221716788601,2.0221716788601
"Roseburia",2.00503595374514,2.00503595374514,2.00503595374514
"Subdoligranulum",2.00414684131084,2.00414684131084,2.00414684131084
"Dorea",2.00260106558859,2.00260106558859,2.00260106558859
"Akkermansia",2.00181425803957,2.00181425803957,2.00181425803957
"Clostridium_sensu_stricto",1.98954872680071,1.98954872680071,1.98954872680071
"Erysipelotrichaceae_unclassified",1.95072573148323,1.95072573148323,1.95072573148323
"Coprococcus",1.92345064971698,1.92345064971698,1.92345064971698
"Dialister",1.86246041810502,1.86246041810502,1.86246041810502
"Prevotella",1.86009578302774,1.86009578302774,1.86009578302774
"Bacteroides",1.83774956677583,1.83774956677583,1.83774956677583
"Veillonella",1.83750846765063,1.83750846765063,1.83750846765063
"Barnesiella",1.81289192938796,1.81289192938796,1.81289192938796
"Asaccharobacter",1.80793891993791,1.80793891993791,1.80793891993791
"Phascolarctobacterium",1.78275248114773,1.78275248114773,1.78275248114773
"Actinomyces",1.75439455685502,1.75439455685502,1.75439455685502
"Parasutterella",1.75147843436872,1.75147843436872,1.75147843436872
"Turicibacter",1.74572467295661,1.74572467295661,1.74572467295661
"Eggerthella",1.72478232417087,1.72478232417087,1.72478232417087
"Oscillibacter",1.71776318053212,1.71776318053212,1.71776318053212
"Bifidobacterium",1.69412042482564,1.69412042482564,1.69412042482564
"Enterococcus",1.67497365726902,1.67497365726902,1.67497365726902
"Collinsella",1.66910197250097,1.66910197250097,1.66910197250097
"Eubacterium",1.66424783721295,1.66424783721295,1.66424783721295
"Rothia",1.64807612979777,1.64807612979777,1.64807612979777
"Holdemania",1.62567606822195,1.62567606822195,1.62567606822195
"Lactobacillus",1.60178850129257,1.60178850129257,1.60178850129257
"Pasteurellaceae_unclassified",1.58744845023186,1.58744845023186,1.58744845023186
"Mogibacterium",1.55308466214963,1.55308466214963,1.55308466214963
"Bilophila",1.51557399820747,1.51557399820747,1.51557399820747
"Butyricicoccus",1.48596415344175,1.48596415344175,1.48596415344175
"Desulfovibrio",1.42433303932469,1.42433303932469,1.42433303932469
"Porphyromonas",1.40658224826349,1.40658224826349,1.40658224826349
"Anaerofustis",1.39270886805309,1.39270886805309,1.39270886805309
"Corynebacterium",1.38524512631091,1.38524512631091,1.38524512631091
"Butyricimonas",1.37868156409605,1.37868156409605,1.37868156409605
"Lactonifactor",1.30318768721432,1.30318768721432,1.30318768721432
"Pseudoflavonifractor",1.29313779101428,1.29313779101428,1.29313779101428
"Paraprevotella",1.26290599791431,1.26290599791431,1.26290599791431
"Peptostreptococcaceae_unclassified",1.22668568403493,1.22668568403493,1.22668568403493
"Proteobacteria_unclassified",1.22399121980619,1.22399121980619,1.22399121980619
"Bacteroidales_unclassified",1.165074871567,1.165074871567,1.165074871567
"Gemella",1.16062741833396,1.16062741833396,1.16062741833396
"Lactobacillales_unclassified",1.15722767109905,1.15722767109905,1.15722767109905
"Slackia",1.15509445225627,1.15509445225627,1.15509445225627
"Acidaminococcaceae_unclassified",1.15409853525684,1.15409853525684,1.15409853525684
"Coprobacillus",1.07348681886504,1.07348681886504,1.07348681886504
"Anaerotruncus",0.996942727038186,0.996942727038186,0.996942727038186
"Sporobacter",0.967802434097549,0.967802434097549,0.967802434097549
"Megasphaera",0.965913997403277,0.965913997403277,0.965913997403277
"Candidatus_Saccharibacteria_unclassified",0.960858263284899,0.960858263284899,0.960858263284899
"Enterobacteriaceae_unclassified",0.938026075779437,0.938026075779437,0.938026075779437
"Enterorhabdus",0.932426978863978,0.932426978863978,0.932426978863978
"Methylobacterium",0.930231899979503,0.930231899979503,0.930231899979503
"Actinobacteria_unclassified",0.924973512905113,0.924973512905113,0.924973512905113
"Betaproteobacteria_unclassified",0.924768293537486,0.924768293537486,0.924768293537486
"Acidaminococcus",0.903745087495884,0.903745087495884,0.903745087495884
"Howardella",0.873399097940351,0.873399097940351,0.873399097940351
"Fusobacterium",0.838413192391365,0.838413192391365,0.838413192391365
"Actinomycetales_unclassified",0.838337942509565,0.838337942509565,0.838337942509565
"Sutterella",0.834731893277085,0.834731893277085,0.834731893277085
"Cloacibacillus",0.829942071869651,0.829942071869651,0.829942071869651
"Prevotellaceae_unclassified",0.826323151051605,0.826323151051605,0.826323151051605
"Alphaproteobacteria_unclassified",0.754183577567191,0.754183577567191,0.754183577567191
"Burkholderiales_unclassified",0.745321003089618,0.745321003089618,0.745321003089618
"Peptococcus",0.738130878518299,0.738130878518299,0.738130878518299
"Oxalobacteraceae_unclassified",0.720642711565708,0.720642711565708,0.720642711565708
"Neisseria",0.713679000863573,0.713679000863573,0.713679000863573
"Alloprevotella",0.673031668954361,0.673031668954361,0.673031668954361
"Leuconostoc",0.658764221425692,0.658764221425692,0.658764221425692
"Atopobium",0.656896690828875,0.656896690828875,0.656896690828875
"Bacillales_unclassified",0.6308407442848,0.6308407442848,0.6308407442848
"Anaerorhabdus",0.61685042885556,0.61685042885556,0.61685042885556
"Staphylococcus",0.615410922800371,0.615410922800371,0.615410922800371
"Clostridiales_Incertae_Sedis_XIII_unclassified",0.614866870421633,0.614866870421633,0.614866870421633
"Leptotrichia",0.591793645124436,0.591793645124436,0.591793645124436
"Finegoldia",0.587100020949204,0.587100020949204,0.587100020949204
"Olsenella",0.547257332349865,0.547257332349865,0.547257332349865
"Selenomonas",0.542284124793603,0.542284124793603,0.542284124793603
"Catenibacterium",0.531281844919284,0.531281844919284,0.531281844919284
"Veillonellaceae_unclassified",0.528877426337533,0.528877426337533,0.528877426337533
"Campylobacter",0.512207545504475,0.512207545504475,0.512207545504475
"Parvimonas",0.507258812291204,0.507258812291204,0.507258812291204
"Anaerococcus",0.504336828340348,0.504336828340348,0.504336828340348
"Solobacterium",0.492409356198595,0.492409356198595,0.492409356198595
"Scardovia",0.460977524230952,0.460977524230952,0.460977524230952
"Peptoniphilus",0.460839546481579,0.460839546481579,0.460839546481579
"Oribacterium",0.45148515776636,0.45148515776636,0.45148515776636
"Paenibacillus",0.451169248182825,0.451169248182825,0.451169248182825
"Desulfovibrionales_unclassified",0.446908940720468,0.446908940720468,0.446908940720468
"Succiniclasticum",0.416099178032417,0.416099178032417,0.416099178032417
"Capnocytophaga",0.415397175195885,0.415397175195885,0.415397175195885
"Weissella",0.408732984987649,0.408732984987649,0.408732984987649
"Carnobacteriaceae_unclassified",0.389351149381338,0.389351149381338,0.389351149381338
"Allisonella",0.385953189501302,0.385953189501302,0.385953189501302
"Peptostreptococcus",0.37066808456777,0.37066808456777,0.37066808456777
"Pyramidobacter",0.359615153902944,0.359615153902944,0.359615153902944
"Acinetobacter",0.339508365072918,0.339508365072918,0.339508365072918
"Anaerosporobacter",0.332132242226277,0.332132242226277,0.332132242226277
"Clostridiaceae_1_unclassified",0.324695866121601,0.324695866121601,0.324695866121601
"Anaeroplasma",0.311555727962572,0.311555727962572,0.311555727962572
"Treponema",0.303842288693145,0.303842288693145,0.303842288693145
"Helicobacter",0.292525755492741,0.292525755492741,0.292525755492741
"Victivallis",0.287612438980095,0.287612438980095,0.287612438980095
"Deinococcus",0.273473363076139,0.273473363076139,0.273473363076139
"Bifidobacteriaceae_unclassified",0.269023133097124,0.269023133097124,0.269023133097124
"Succinivibrio",0.265822945749914,0.265822945749914,0.265822945749914
"Alloscardovia",0.257797935773167,0.257797935773167,0.257797935773167
"Varibaculum",0.257028073469832,0.257028073469832,0.257028073469832
"Allobaculum",0.245884001727689,0.245884001727689,0.245884001727689
"Megamonas",0.244017870614707,0.244017870614707,0.244017870614707
"Clostridium_III",0.23033292123063,0.23033292123063,0.23033292123063
"Anaeroglobus",0.194037874875459,0.194037874875459,0.194037874875459
"Ralstonia",0.184007591172727,0.184007591172727,0.184007591172727
"Listeria",0.180109443520875,0.180109443520875,0.180109443520875
"Abiotrophia",0.173963138332858,0.173963138332858,0.173963138332858
"Marvinbryantia",0.165677963747259,0.165677963747259,0.165677963747259
"Lactobacillaceae_unclassified",0.158097012775173,0.158097012775173,0.158097012775173
"Rhodobacter",0.147837168319811,0.147837168319811,0.147837168319811
"Pediococcus",0.145494963643379,0.145494963643379,0.145494963643379
"Robinsoniella",0.135345022425617,0.135345022425617,0.135345022425617
"Eikenella",0.120008284979642,0.120008284979642,0.120008284979642
"Eubacteriaceae_unclassified",0.118337639748078,0.118337639748078,0.118337639748078
"Sphingomonadaceae_unclassified",0.108012020960173,0.108012020960173,0.108012020960173
"Cerasicoccus",0.107954574340301,0.107954574340301,0.107954574340301
"Carnobacterium",0.105705546803062,0.105705546803062,0.105705546803062
"Clostridiales_Incertae_Sedis_XI_unclassified",0.104159602252638,0.104159602252638,0.104159602252638
