"otu","mda_median","iqr25","iqr75"
"Subdoligranulum",1.84272171947799,1.84272171947799,1.84272171947799
"Clostridium_IV",1.00495130709635,1.00495130709635,1.00495130709635
"Turicibacter",0.935499807676525,0.935499807676525,0.935499807676525
"Lactobacillus",0.883432262930355,0.883432262930355,0.883432262930355
"Streptococcus",0.873012476361106,0.873012476361106,0.873012476361106
"Sutterella",0.847524885007521,0.847524885007521,0.847524885007521
"Weissella",0.842616004601543,0.842616004601543,0.842616004601543
"Alistipes",0.809177117032592,0.809177117032592,0.809177117032592
"Cloacibacterium",0.774414876691494,0.774414876691494,0.774414876691494
"Lactococcus",0.763071983748159,0.763071983748159,0.763071983748159
"Akkermansia",0.760537501934767,0.760537501934767,0.760537501934767
"Alloprevotella",0.709240431655871,0.709240431655871,0.709240431655871
"Ruminococcus2",0.696267383569851,0.696267383569851,0.696267383569851
"Phascolarctobacterium",0.658013793297779,0.658013793297779,0.658013793297779
"Acinetobacter",0.622925817257782,0.622925817257782,0.622925817257782
"Paraprevotella",0.621783972565974,0.621783972565974,0.621783972565974
"Stenotrophomonas",0.618406304176197,0.618406304176197,0.618406304176197
"Oscillibacter",0.615289389676679,0.615289389676679,0.615289389676679
"Roseburia",0.548327150275157,0.548327150275157,0.548327150275157
"Clostridium_XlVa",0.532772977086863,0.532772977086863,0.532772977086863
"Clostridium_XI",0.51764377220802,0.51764377220802,0.51764377220802
"Dorea",0.513181280104717,0.513181280104717,0.513181280104717
"Bacteroides",0.506379037395336,0.506379037395336,0.506379037395336
"Pseudoflavonifractor",0.503915786378357,0.503915786378357,0.503915786378357
"Clostridium_XlVb",0.4916623572233,0.4916623572233,0.4916623572233
"Faecalibacterium",0.487191706119382,0.487191706119382,0.487191706119382
"Leuconostoc",0.481209965033958,0.481209965033958,0.481209965033958
"Anaerovorax",0.476525045573873,0.476525045573873,0.476525045573873
"Coprococcus",0.44845692314402,0.44845692314402,0.44845692314402
"Clostridium_XVIII",0.441198430270403,0.441198430270403,0.441198430270403
"Parasutterella",0.436868664142611,0.436868664142611,0.436868664142611
"Blautia",0.433062908456218,0.433062908456218,0.433062908456218
"Sphingomonas",0.432498632013721,0.432498632013721,0.432498632013721
"Barnesiella",0.424292050052366,0.424292050052366,0.424292050052366
"Prevotella",0.403125806409363,0.403125806409363,0.403125806409363
"Collinsella",0.390785053678477,0.390785053678477,0.390785053678477
"Coprobacillus",0.390320610158208,0.390320610158208,0.390320610158208
"Escherichia.Shigella",0.368012423539781,0.368012423539781,0.368012423539781
"Aeromonas",0.367904889917374,0.367904889917374,0.367904889917374
"Veillonella",0.357894190713086,0.357894190713086,0.357894190713086
"Butyricicoccus",0.349556358213038,0.349556358213038,0.349556358213038
"Eggerthella",0.34358383419198,0.34358383419198,0.34358383419198
"Odoribacter",0.316850139913531,0.316850139913531,0.316850139913531
"Burkholderia",0.310356420403317,0.310356420403317,0.310356420403317
"Ruminococcus",0.310327883249869,0.310327883249869,0.310327883249869
"Staphylococcus",0.308249184671281,0.308249184671281,0.308249184671281
"Parabacteroides",0.307756128715363,0.307756128715363,0.307756128715363
"Flavonifractor",0.293123894680526,0.293123894680526,0.293123894680526
"Propionibacterium",0.277237889185288,0.277237889185288,0.277237889185288
"Holdemania",0.272469834905558,0.272469834905558,0.272469834905558
"Dialister",0.267628316871733,0.267628316871733,0.267628316871733
"Slackia",0.264360332292508,0.264360332292508,0.264360332292508
"Fusobacterium",0.257191714994554,0.257191714994554,0.257191714994554
"Butyricimonas",0.251237469149717,0.251237469149717,0.251237469149717
"Haemophilus",0.249356563844301,0.249356563844301,0.249356563844301
"Actinomyces",0.239685646810501,0.239685646810501,0.239685646810501
"Anaerostipes",0.239278545831185,0.239278545831185,0.239278545831185
"Corynebacterium",0.236026206953582,0.236026206953582,0.236026206953582
"Pelomonas",0.228631924945999,0.228631924945999,0.228631924945999
"Clostridium_sensu_stricto",0.226066429549285,0.226066429549285,0.226066429549285
"Bradyrhizobium",0.221183267499192,0.221183267499192,0.221183267499192
"Peptostreptococcus",0.217735350997282,0.217735350997282,0.217735350997282
"Gemella",0.214300390549118,0.214300390549118,0.214300390549118
"Mogibacterium",0.210998678735707,0.210998678735707,0.210998678735707
"Bilophila",0.199192307729759,0.199192307729759,0.199192307729759
"Finegoldia",0.195744072655453,0.195744072655453,0.195744072655453
"Megasphaera",0.173132453291585,0.173132453291585,0.173132453291585
"Kocuria",0.172506170855311,0.172506170855311,0.172506170855311
"Bifidobacterium",0.166757745346006,0.166757745346006,0.166757745346006
"Brevundimonas",0.160659508598338,0.160659508598338,0.160659508598338
"Granulicatella",0.15084958915907,0.15084958915907,0.15084958915907
"Catenibacterium",0.140146646848891,0.140146646848891,0.140146646848891
"Comamonas",0.139089775297979,0.139089775297979,0.139089775297979
"Anaerococcus",0.138116136571541,0.138116136571541,0.138116136571541
"Ralstonia",0.134837981384879,0.134837981384879,0.134837981384879
