"cancer","non_cancer","pvalue","BH","measures"
-0.132106338863566,0.0316641793719927,0.00603981146171662,0.00603981146171662,"sobs"
-0.151142534115398,0.0362269089593808,0.00189977045637317,0.00284965568455975,"shannon"
-0.154116309244026,0.0369396843636105,0.00148363216317946,0.00284965568455975,"shannoneven"
