rr,ci_lb,ci_ub,pvalue,measure
1.27268138465732,0.861686487430924,1.87970675005288,0.22558044276296,sobs
1.1621122405428,0.832830598768295,1.62158410319784,0.376783227961631,shannon
1.32302362143443,0.715710463260997,2.44566985216081,0.371879817436643,shannoneven
