act_mean_auc,act_sd_auc,rand_mean_auc,rand_sd_auc,pvalue,study
0.22125,0.2533581277738905,0.23,0.27117984825759106,0.8138529966864609,burns
0.6946088435374149,0.0967768096946575,0.44180130385487526,0.09688962444826649,6.452303141159042e-45,dejea
0.2940625,0.08978296554902701,0.42625,0.10920757387617029,2.392477332942039e-17,geng
