"act_mean_auc","act_sd_auc","rand_mean_auc","rand_sd_auc","pvalue","study"
0.463875,0.0476365329099082,0.465875,0.0583835011546131,0.790971519471589,"lu"
0.598598863636364,0.0105846775665659,0.47732196969697,0.0115511559695299,3.61199220873302e-149,"flemer"
