"otu","mda_median","iqr25","iqr75"
"Peptostreptococcus",5.53870585764212,5.53870585764212,5.53870585764212
"Escherichia.Shigella",3.3965078180885,3.3965078180885,3.3965078180885
"Blautia",3.21088227290492,3.21088227290492,3.21088227290492
"Bacteroides",2.84536839291076,2.84536839291076,2.84536839291076
"Roseburia",2.32196346290976,2.32196346290976,2.32196346290976
"Streptococcus",2.00304063234222,2.00304063234222,2.00304063234222
"Bifidobacterium",1.67054093509776,1.67054093509776,1.67054093509776
"Faecalibacterium",1.65357516153924,1.65357516153924,1.65357516153924
"Porphyromonas",1.63435736701438,1.63435736701438,1.63435736701438
"Flavonifractor",1.55737413096834,1.55737413096834,1.55737413096834
"Butyricimonas",1.51251285872578,1.51251285872578,1.51251285872578
"Parvimonas",1.48483598837681,1.48483598837681,1.48483598837681
"Clostridium_XlVa",1.40706315838517,1.40706315838517,1.40706315838517
"Phascolarctobacterium",1.26170091631164,1.26170091631164,1.26170091631164
"Alistipes",1.24929600414299,1.24929600414299,1.24929600414299
"Clostridium_XI",1.18444056053978,1.18444056053978,1.18444056053978
"Parabacteroides",1.14348745669121,1.14348745669121,1.14348745669121
"Dorea",1.13539183117082,1.13539183117082,1.13539183117082
"Parasutterella",0.915167892981117,0.915167892981117,0.915167892981117
"Oscillibacter",0.898930746077072,0.898930746077072,0.898930746077072
"Fusobacterium",0.843970031516136,0.843970031516136,0.843970031516136
"Prevotella",0.825270217637812,0.825270217637812,0.825270217637812
"Lactobacillus",0.738962915591614,0.738962915591614,0.738962915591614
"Collinsella",0.733231771307874,0.733231771307874,0.733231771307874
"Turicibacter",0.69694256309317,0.69694256309317,0.69694256309317
"Bilophila",0.629449705245857,0.629449705245857,0.629449705245857
"Ruminococcus",0.621860363650457,0.621860363650457,0.621860363650457
"Odoribacter",0.580412964371259,0.580412964371259,0.580412964371259
"Clostridium_IV",0.556983083207683,0.556983083207683,0.556983083207683
"Clostridium_sensu_stricto",0.434453849336375,0.434453849336375,0.434453849336375
"Veillonella",0.405401919746709,0.405401919746709,0.405401919746709
"Akkermansia",0.398984707440296,0.398984707440296,0.398984707440296
"Lactococcus",0.393403258836129,0.393403258836129,0.393403258836129
"Paraprevotella",0.390783257314356,0.390783257314356,0.390783257314356
"Dialister",0.363518794563005,0.363518794563005,0.363518794563005
"Megamonas",0.358901726374392,0.358901726374392,0.358901726374392
"Barnesiella",0.333334603704034,0.333334603704034,0.333334603704034
"Anaerococcus",0.325663904451929,0.325663904451929,0.325663904451929
"Acidaminococcus",0.307881613232151,0.307881613232151,0.307881613232151
"Anaerotruncus",0.307536130122095,0.307536130122095,0.307536130122095
"Sutterella",0.307014028923882,0.307014028923882,0.307014028923882
"Clostridium_XlVb",0.285198039366771,0.285198039366771,0.285198039366771
"Pseudoflavonifractor",0.246531450128568,0.246531450128568,0.246531450128568
"Slackia",0.222794829054144,0.222794829054144,0.222794829054144
"Howardella",0.20761469843132,0.20761469843132,0.20761469843132
"Megasphaera",0.188230103491683,0.188230103491683,0.188230103491683
"Ruminococcus2",0.0895267588174032,0.0895267588174032,0.0895267588174032
"Desulfovibrio",0.0870390089963401,0.0870390089963401,0.0870390089963401
"Cloacibacillus",0.0455145593810261,0.0455145593810261,0.0455145593810261
"Alloprevotella",0.0377356801575815,0.0377356801575815,0.0377356801575815
"Eubacterium",0.0154816834710786,0.0154816834710786,0.0154816834710786
"Campylobacter",0.00860480480480465,0.00860480480480465,0.00860480480480465
