"cancer","non_cancer","pvalue","BH","measures"
-0.151474176886955,0.067415489017838,0.000964371309676619,0.000964371309676619,"sobs"
-0.168916292198819,0.0751783219800031,0.000254795315004479,0.000382192972506719,"shannon"
-0.170686178252589,0.0759660320456584,0.000207194668104025,0.000382192972506719,"shannoneven"
