"sens","spec","auc","study"
1,0,0.649844720496894,"wang"
0.978260869565217,0,0.649844720496894,"wang"
0.956521739130435,0,0.649844720496894,"wang"
0.956521739130435,0.0178571428571429,0.649844720496894,"wang"
0.956521739130435,0.0357142857142857,0.649844720496894,"wang"
0.956521739130435,0.0535714285714286,0.649844720496894,"wang"
0.956521739130435,0.0714285714285714,0.649844720496894,"wang"
0.956521739130435,0.0892857142857143,0.649844720496894,"wang"
0.956521739130435,0.107142857142857,0.649844720496894,"wang"
0.956521739130435,0.125,0.649844720496894,"wang"
0.956521739130435,0.142857142857143,0.649844720496894,"wang"
0.956521739130435,0.160714285714286,0.649844720496894,"wang"
0.934782608695652,0.160714285714286,0.649844720496894,"wang"
0.869565217391304,0.178571428571429,0.649844720496894,"wang"
0.869565217391304,0.196428571428571,0.649844720496894,"wang"
0.869565217391304,0.214285714285714,0.649844720496894,"wang"
0.869565217391304,0.232142857142857,0.649844720496894,"wang"
0.869565217391304,0.267857142857143,0.649844720496894,"wang"
0.869565217391304,0.285714285714286,0.649844720496894,"wang"
0.826086956521739,0.303571428571429,0.649844720496894,"wang"
0.826086956521739,0.321428571428571,0.649844720496894,"wang"
0.826086956521739,0.339285714285714,0.649844720496894,"wang"
0.826086956521739,0.357142857142857,0.649844720496894,"wang"
0.804347826086957,0.357142857142857,0.649844720496894,"wang"
0.760869565217391,0.357142857142857,0.649844720496894,"wang"
0.760869565217391,0.375,0.649844720496894,"wang"
0.760869565217391,0.392857142857143,0.649844720496894,"wang"
0.760869565217391,0.410714285714286,0.649844720496894,"wang"
0.739130434782609,0.410714285714286,0.649844720496894,"wang"
0.695652173913043,0.410714285714286,0.649844720496894,"wang"
0.695652173913043,0.428571428571429,0.649844720496894,"wang"
0.695652173913043,0.446428571428571,0.649844720496894,"wang"
0.673913043478261,0.464285714285714,0.649844720496894,"wang"
0.652173913043478,0.5,0.649844720496894,"wang"
0.630434782608696,0.517857142857143,0.649844720496894,"wang"
0.630434782608696,0.589285714285714,0.649844720496894,"wang"
0.630434782608696,0.607142857142857,0.649844720496894,"wang"
0.608695652173913,0.625,0.649844720496894,"wang"
0.58695652173913,0.625,0.649844720496894,"wang"
0.58695652173913,0.660714285714286,0.649844720496894,"wang"
0.565217391304348,0.678571428571429,0.649844720496894,"wang"
0.565217391304348,0.696428571428571,0.649844720496894,"wang"
0.543478260869565,0.696428571428571,0.649844720496894,"wang"
0.521739130434783,0.696428571428571,0.649844720496894,"wang"
0.5,0.696428571428571,0.649844720496894,"wang"
0.5,0.714285714285714,0.649844720496894,"wang"
0.5,0.732142857142857,0.649844720496894,"wang"
0.478260869565217,0.732142857142857,0.649844720496894,"wang"
0.456521739130435,0.75,0.649844720496894,"wang"
0.434782608695652,0.75,0.649844720496894,"wang"
0.434782608695652,0.767857142857143,0.649844720496894,"wang"
0.434782608695652,0.785714285714286,0.649844720496894,"wang"
0.434782608695652,0.803571428571429,0.649844720496894,"wang"
0.434782608695652,0.821428571428571,0.649844720496894,"wang"
0.391304347826087,0.821428571428571,0.649844720496894,"wang"
0.391304347826087,0.839285714285714,0.649844720496894,"wang"
0.369565217391304,0.857142857142857,0.649844720496894,"wang"
0.369565217391304,0.875,0.649844720496894,"wang"
0.347826086956522,0.875,0.649844720496894,"wang"
0.347826086956522,0.892857142857143,0.649844720496894,"wang"
0.347826086956522,0.910714285714286,0.649844720496894,"wang"
0.326086956521739,0.910714285714286,0.649844720496894,"wang"
0.304347826086957,0.910714285714286,0.649844720496894,"wang"
0.282608695652174,0.910714285714286,0.649844720496894,"wang"
0.282608695652174,0.928571428571429,0.649844720496894,"wang"
0.282608695652174,0.946428571428571,0.649844720496894,"wang"
0.260869565217391,0.946428571428571,0.649844720496894,"wang"
0.239130434782609,0.946428571428571,0.649844720496894,"wang"
0.195652173913043,0.946428571428571,0.649844720496894,"wang"
0.173913043478261,0.946428571428571,0.649844720496894,"wang"
0.152173913043478,0.946428571428571,0.649844720496894,"wang"
0.130434782608696,0.946428571428571,0.649844720496894,"wang"
0.130434782608696,0.964285714285714,0.649844720496894,"wang"
0.108695652173913,0.982142857142857,0.649844720496894,"wang"
0.0869565217391304,0.982142857142857,0.649844720496894,"wang"
0.0652173913043478,0.982142857142857,0.649844720496894,"wang"
0.0652173913043478,1,0.649844720496894,"wang"
0.0434782608695652,1,0.649844720496894,"wang"
0.0217391304347826,1,0.649844720496894,"wang"
0,1,0.649844720496894,"wang"
1,0,0.571428571428571,"weir"
1,0.25,0.571428571428571,"weir"
0.857142857142857,0.25,0.571428571428571,"weir"
0.857142857142857,0.5,0.571428571428571,"weir"
0.714285714285714,0.5,0.571428571428571,"weir"
0.571428571428571,0.5,0.571428571428571,"weir"
0.428571428571429,0.5,0.571428571428571,"weir"
0.285714285714286,0.5,0.571428571428571,"weir"
0.285714285714286,0.75,0.571428571428571,"weir"
0.142857142857143,0.75,0.571428571428571,"weir"
0.142857142857143,1,0.571428571428571,"weir"
0,1,0.571428571428571,"weir"
1,0,0.72390243902439,"zeller"
1,0.04,0.72390243902439,"zeller"
1,0.06,0.72390243902439,"zeller"
0.975609756097561,0.06,0.72390243902439,"zeller"
0.975609756097561,0.08,0.72390243902439,"zeller"
0.975609756097561,0.1,0.72390243902439,"zeller"
0.951219512195122,0.1,0.72390243902439,"zeller"
0.951219512195122,0.12,0.72390243902439,"zeller"
0.926829268292683,0.12,0.72390243902439,"zeller"
0.926829268292683,0.14,0.72390243902439,"zeller"
0.926829268292683,0.16,0.72390243902439,"zeller"
0.926829268292683,0.2,0.72390243902439,"zeller"
0.926829268292683,0.22,0.72390243902439,"zeller"
0.926829268292683,0.26,0.72390243902439,"zeller"
0.926829268292683,0.3,0.72390243902439,"zeller"
0.926829268292683,0.32,0.72390243902439,"zeller"
0.926829268292683,0.34,0.72390243902439,"zeller"
0.878048780487805,0.36,0.72390243902439,"zeller"
0.853658536585366,0.36,0.72390243902439,"zeller"
0.829268292682927,0.36,0.72390243902439,"zeller"
0.804878048780488,0.4,0.72390243902439,"zeller"
0.804878048780488,0.42,0.72390243902439,"zeller"
0.804878048780488,0.44,0.72390243902439,"zeller"
0.780487804878049,0.46,0.72390243902439,"zeller"
0.75609756097561,0.48,0.72390243902439,"zeller"
0.731707317073171,0.48,0.72390243902439,"zeller"
0.707317073170732,0.48,0.72390243902439,"zeller"
0.707317073170732,0.52,0.72390243902439,"zeller"
0.707317073170732,0.56,0.72390243902439,"zeller"
0.682926829268293,0.6,0.72390243902439,"zeller"
0.682926829268293,0.62,0.72390243902439,"zeller"
0.658536585365854,0.64,0.72390243902439,"zeller"
0.658536585365854,0.66,0.72390243902439,"zeller"
0.634146341463415,0.7,0.72390243902439,"zeller"
0.609756097560976,0.7,0.72390243902439,"zeller"
0.536585365853659,0.72,0.72390243902439,"zeller"
0.536585365853659,0.74,0.72390243902439,"zeller"
0.536585365853659,0.76,0.72390243902439,"zeller"
0.536585365853659,0.78,0.72390243902439,"zeller"
0.51219512195122,0.82,0.72390243902439,"zeller"
0.51219512195122,0.84,0.72390243902439,"zeller"
0.48780487804878,0.88,0.72390243902439,"zeller"
0.48780487804878,0.9,0.72390243902439,"zeller"
0.439024390243902,0.94,0.72390243902439,"zeller"
0.414634146341463,0.96,0.72390243902439,"zeller"
0.390243902439024,0.96,0.72390243902439,"zeller"
0.365853658536585,0.96,0.72390243902439,"zeller"
0.341463414634146,0.96,0.72390243902439,"zeller"
0.292682926829268,0.96,0.72390243902439,"zeller"
0.268292682926829,0.96,0.72390243902439,"zeller"
0.195121951219512,0.98,0.72390243902439,"zeller"
0.170731707317073,0.98,0.72390243902439,"zeller"
0.146341463414634,0.98,0.72390243902439,"zeller"
0.121951219512195,0.98,0.72390243902439,"zeller"
0.0975609756097561,0.98,0.72390243902439,"zeller"
0.0731707317073171,0.98,0.72390243902439,"zeller"
0.0487804878048781,0.98,0.72390243902439,"zeller"
0.0487804878048781,1,0.72390243902439,"zeller"
0.024390243902439,1,0.72390243902439,"zeller"
0,1,0.72390243902439,"zeller"
1,0,0.62906976744186,"baxter"
1,0.00581395348837209,0.62906976744186,"baxter"
0.983333333333333,0.0174418604651163,0.62906976744186,"baxter"
0.983333333333333,0.0232558139534884,0.62906976744186,"baxter"
0.975,0.0232558139534884,0.62906976744186,"baxter"
0.975,0.0290697674418605,0.62906976744186,"baxter"
