"sens","spec","auc","study"
1,0,0.638283914982944,"flemer"
1,0.00970873786407767,0.638283914982944,"flemer"
1,0.0194174757281553,0.638283914982944,"flemer"
0.972972972972973,0.058252427184466,0.638283914982944,"flemer"
0.945945945945946,0.058252427184466,0.638283914982944,"flemer"
0.945945945945946,0.087378640776699,0.638283914982944,"flemer"
0.945945945945946,0.0970873786407767,0.638283914982944,"flemer"
0.540540540540541,0.689320388349515,0.638283914982944,"flemer"
0.540540540540541,0.699029126213592,0.638283914982944,"flemer"
0.540540540540541,0.70873786407767,0.638283914982944,"flemer"
0.540540540540541,0.718446601941748,0.638283914982944,"flemer"
0.540540540540541,0.737864077669903,0.638283914982944,"flemer"
0.513513513513513,0.737864077669903,0.638283914982944,"flemer"
0.486486486486487,0.757281553398058,0.638283914982944,"flemer"
0.405405405405405,0.786407766990291,0.638283914982944,"flemer"
0.405405405405405,0.796116504854369,0.638283914982944,"flemer"
0.405405405405405,0.805825242718447,0.638283914982944,"flemer"
0.405405405405405,0.815533980582524,0.638283914982944,"flemer"
0.405405405405405,0.825242718446602,0.638283914982944,"flemer"
0.378378378378378,0.83495145631068,0.638283914982944,"flemer"
0.378378378378378,0.844660194174757,0.638283914982944,"flemer"
0.378378378378378,0.854368932038835,0.638283914982944,"flemer"
0.351351351351351,0.854368932038835,0.638283914982944,"flemer"
0.324324324324324,0.864077669902913,0.638283914982944,"flemer"
0.324324324324324,0.893203883495146,0.638283914982944,"flemer"
0.297297297297297,0.893203883495146,0.638283914982944,"flemer"
0.27027027027027,0.893203883495146,0.638283914982944,"flemer"
0.216216216216216,0.902912621359223,0.638283914982944,"flemer"
0.216216216216216,0.912621359223301,0.638283914982944,"flemer"
0.216216216216216,0.922330097087379,0.638283914982944,"flemer"
0.216216216216216,0.932038834951456,0.638283914982944,"flemer"
0.216216216216216,0.941747572815534,0.638283914982944,"flemer"
0.189189189189189,0.941747572815534,0.638283914982944,"flemer"
0.162162162162162,0.941747572815534,0.638283914982944,"flemer"
0.135135135135135,0.941747572815534,0.638283914982944,"flemer"
0.108108108108108,0.951456310679612,0.638283914982944,"flemer"
0.108108108108108,0.961165048543689,0.638283914982944,"flemer"
0.108108108108108,0.970873786407767,0.638283914982944,"flemer"
0.108108108108108,0.980582524271845,0.638283914982944,"flemer"
0.0810810810810811,0.980582524271845,0.638283914982944,"flemer"
0.0540540540540541,0.980582524271845,0.638283914982944,"flemer"
0.027027027027027,0.980582524271845,0.638283914982944,"flemer"
0,0.980582524271845,0.638283914982944,"flemer"
0,0.990291262135922,0.638283914982944,"flemer"
0,1,0.638283914982944,"flemer"
1,0,0.572549019607843,"lu"
0.941176470588235,0,0.572549019607843,"lu"
0.941176470588235,0.0666666666666667,0.572549019607843,"lu"
0.882352941176471,0.0666666666666667,0.572549019607843,"lu"
0.882352941176471,0.133333333333333,0.572549019607843,"lu"
0.823529411764706,0.133333333333333,0.572549019607843,"lu"
0.764705882352941,0.133333333333333,0.572549019607843,"lu"
0.764705882352941,0.2,0.572549019607843,"lu"
0.764705882352941,0.266666666666667,0.572549019607843,"lu"
0.764705882352941,0.333333333333333,0.572549019607843,"lu"
0.764705882352941,0.4,0.572549019607843,"lu"
0.705882352941177,0.4,0.572549019607843,"lu"
0.705882352941177,0.466666666666667,0.572549019607843,"lu"
0.705882352941177,0.533333333333333,0.572549019607843,"lu"
0.647058823529412,0.533333333333333,0.572549019607843,"lu"
0.647058823529412,0.6,0.572549019607843,"lu"
0.588235294117647,0.6,0.572549019607843,"lu"
0.588235294117647,0.666666666666667,0.572549019607843,"lu"
0.529411764705882,0.666666666666667,0.572549019607843,"lu"
0.470588235294118,0.666666666666667,0.572549019607843,"lu"
0.411764705882353,0.666666666666667,0.572549019607843,"lu"
0.411764705882353,0.733333333333333,0.572549019607843,"lu"
0.352941176470588,0.733333333333333,0.572549019607843,"lu"
0.294117647058824,0.733333333333333,0.572549019607843,"lu"
0.235294117647059,0.733333333333333,0.572549019607843,"lu"
0.176470588235294,0.733333333333333,0.572549019607843,"lu"
0.176470588235294,0.8,0.572549019607843,"lu"
0.176470588235294,0.866666666666667,0.572549019607843,"lu"
0.176470588235294,0.933333333333333,0.572549019607843,"lu"
0.117647058823529,0.933333333333333,0.572549019607843,"lu"
0.117647058823529,1,0.572549019607843,"lu"
0.0588235294117647,1,0.572549019607843,"lu"
0,1,0.572549019607843,"lu"
