otu,mda_median,iqr25,iqr75,phylum,family,genus,study
Otu000012,2.061612074024488,1.937959304730765,2.2083510557993553,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000160,1.436442747303659,1.3317837283571783,1.523535216687162,Firmicutes,Clostridiales,Clostridiales,flemer
Otu000016,1.3606592819272438,1.2615091279057116,1.4420655228262063,Proteobacteria,Pasteurellaceae,Pasteurellaceae,flemer
Otu000027,1.0488198995895546,0.9720961392478032,1.117164035234008,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000024,0.9822917754898239,0.8847474412568498,1.0707999517832623,Firmicutes,Streptococcaceae,Streptococcaceae,flemer
Otu000054,0.8675554827839465,0.79872705280408,0.9409772828659633,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000026,0.8179488263288167,0.7439171304833774,0.88610369129674,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000184,0.7881492862939941,0.7065408554448649,0.8397764212511822,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000141,0.7535825609369704,0.6789149799192492,0.8143514776737355,Proteobacteria,Pseudomonadaceae,Pseudomonadaceae,flemer
Otu000080,0.7480035262502864,0.6900267743756117,0.822286098430001,Firmicutes,Streptococcaceae,Streptococcaceae,flemer
Otu000029,0.6900854019935404,0.6368187203377241,0.7497937325705485,Proteobacteria,Halomonadaceae,Halomonadaceae,flemer
Otu000070,0.6886288622868748,0.6213289100630539,0.7522666954736582,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000003,0.650478497532021,0.5770613685370651,0.7037264034981108,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000084,0.6277397214859073,0.5715017229242252,0.7063587808268524,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000018,0.6012363286642812,0.5513724089286586,0.6499413542316146,Proteobacteria,Sutterellaceae,Sutterellaceae,flemer
Otu000004,0.5475821396564207,0.49028817471990727,0.6148189652024494,Proteobacteria,Enterobacteriaceae,Enterobacteriaceae,flemer
Otu000001,0.49683039550519914,0.4617002981173937,0.5282294474954562,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000078,0.49453536747857746,0.4459034518201025,0.5391291783555848,Proteobacteria,Shewanellaceae,Shewanellaceae,flemer
Otu000017,0.48728746290282243,0.43691093649459234,0.5463036979042553,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000061,0.4834717861801805,0.44312449218156413,0.5322884304649282,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,flemer
Otu000050,0.48250383058152657,0.4389259012285801,0.5125494726056308,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000190,0.4730254211849495,0.43123678875622035,0.5464483832432943,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,flemer
Otu000091,0.4568896442342243,0.4149867405903557,0.4919480186220771,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000072,0.44806727710951677,0.4057123115426884,0.4977895916173365,Firmicutes,Firmicutes,Firmicutes,flemer
Otu000038,0.44476601099202095,0.40144638048752307,0.48955594379783074,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,flemer
Otu000052,0.4412588334846871,0.40036693755466013,0.4870368152080672,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000002,0.43684441814796554,0.40315459629989264,0.4853033499395025,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000067,0.4348138982734835,0.3838793641599472,0.48561413606118653,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000028,0.4294044332973944,0.38466729398231897,0.4646211854604969,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,flemer
Otu000045,0.4216718426851178,0.3780907641319342,0.46390997818484664,Proteobacteria,Sutterellaceae,Sutterellaceae,flemer
Otu000154,0.42040055576784185,0.38355604402012244,0.4666423737754245,Firmicutes,Carnobacteriaceae,Carnobacteriaceae,flemer
Otu000019,0.39583869551756545,0.3470839191394735,0.43802128577317456,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,flemer
Otu000130,0.39175330330272295,0.3461227937826674,0.4350429501243316,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000149,0.3898425824274136,0.35502940971938857,0.43057749743065804,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000074,0.38515741895422767,0.3356152490612104,0.4337804598513244,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000163,0.37807885803167796,0.3430949279131871,0.43210577731194455,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000039,0.37058674493255606,0.3379006346081408,0.409634379720634,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000179,0.36761247542804965,0.3297590475428874,0.41264741304994224,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000025,0.3672499554275377,0.3287544946603845,0.4059069266658324,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000008,0.3624825143203459,0.31971447135994396,0.39985064087738476,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000049,0.3592052127490456,0.3209195466113447,0.3953733572445679,Firmicutes,Acidaminococcaceae,Acidaminococcaceae,flemer
Otu000064,0.3506588489090537,0.3266136901643727,0.3943377516519895,Firmicutes,Acidaminococcaceae,Acidaminococcaceae,flemer
Otu000014,0.341448102530729,0.3055426119054277,0.3759174987174433,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000082,0.33527158833938964,0.2854059676725748,0.3769080824079059,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000011,0.322794007118964,0.2842567535781157,0.35553545303760326,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000096,0.31209151780854344,0.27769316303915986,0.35321687595659107,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000085,0.3117563017905273,0.2782551126584652,0.33772354860422527,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,flemer
Otu000532,0.307063558005809,0.27531388825261127,0.35064697258895666,Proteobacteria,Pasteurellaceae,Pasteurellaceae,flemer
Otu000246,0.3034014843613919,0.2564281523960755,0.3395842179561771,Firmicutes,Clostridiales,Clostridiales,flemer
Otu000415,0.29578052514786035,0.25647774154030883,0.33207231667085424,Actinobacteria,Micrococcaceae,Micrococcaceae,flemer
Otu000015,0.295651230879608,0.257901912140939,0.3401632867133259,Bacteroidetes,Rikenellaceae,Rikenellaceae,flemer
Otu000037,0.2952794900838412,0.2636566145123428,0.33243232805363115,Bacteroidetes,Prevotellaceae,Prevotellaceae,flemer
Otu000013,0.2949529314436155,0.26491327306462203,0.3379686463899534,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,flemer
Otu000100,0.29451168057870225,0.25776065983533686,0.32794931756364376,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000099,0.2895849298087875,0.2621552961442612,0.3405907230190223,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000121,0.2772350757324965,0.24830024148436555,0.3080622954459155,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000058,0.27116842859238544,0.23525111630689327,0.3096725359315113,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000005,0.27074732185124295,0.25106332344363763,0.3049730279238363,Bacteroidetes,Prevotellaceae,Prevotellaceae,flemer
Otu000071,0.26378503221976424,0.2300968756803329,0.28514561449186887,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000459,0.2629043655944524,0.23038180411784845,0.29423434822475947,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000294,0.2578034424943545,0.2217783538662007,0.288988063244521,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000007,0.25485437487863016,0.2271113537914775,0.2957884312789967,Bacteroidetes,Prevotellaceae,Prevotellaceae,flemer
Otu000106,0.2532663567254098,0.22675712716208746,0.2912054228102168,Firmicutes,Veillonellaceae,Veillonellaceae,flemer
Otu000176,0.2511962786138072,0.22063155830571604,0.2794865343514239,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000075,0.2511573597040639,0.2172438815721974,0.285314832157463,Firmicutes,Streptococcaceae,Streptococcaceae,flemer
Otu000036,0.24997754883316647,0.22411799228656865,0.28427788153512645,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000009,0.2460232476553484,0.21829308873921138,0.27669025357665034,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000034,0.2438837100294275,0.21686363710614515,0.27339554117867,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000010,0.24081100229273555,0.21169332281289324,0.27414121861633034,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000320,0.24018814316502302,0.20797724230733403,0.26596260189783805,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000079,0.23939002264805587,0.21224561834961447,0.2620401864920614,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000051,0.238337452639099,0.20312258507980735,0.273147613173425,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000040,0.2346277826286593,0.2083485349212732,0.26960801257609684,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000194,0.23233728166791873,0.19884892345788613,0.26201214263622663,Bacteria,Bacteria,Bacteria,flemer
Otu000288,0.23063915263116852,0.20958307915343907,0.2646787297309591,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000090,0.22584946103549747,0.19081662994561355,0.24920849794160152,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000006,0.2247474352689512,0.205747981272955,0.2620109227041508,Verrucomicrobia,Verrucomicrobiaceae,Verrucomicrobiaceae,flemer
Otu000086,0.2184384533786045,0.1968403457414489,0.25143223256647607,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000313,0.2130874215889568,0.18491026502476565,0.24324113132107605,Firmicutes,Clostridiales,Clostridiales,flemer
Otu000189,0.21285266877728726,0.18682352466063334,0.24303633517948184,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000048,0.21215100062833436,0.18556581860070767,0.23905725950173196,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,flemer
Otu000023,0.21177087955269297,0.1856264422180642,0.24310118323992091,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000041,0.21116288235060138,0.18767333510251394,0.23544766999480424,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000076,0.21060612775961524,0.17866134871056763,0.2371857127922783,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000195,0.20904784676537097,0.18260012873707984,0.2369119797326171,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000044,0.20272992732472905,0.17747984187428217,0.22236012417971807,Bacteroidetes,Rikenellaceae,Rikenellaceae,flemer
Otu000188,0.20138754329688968,0.17374673805632856,0.23413689376990435,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000042,0.1980326153584003,0.17141800245154085,0.22669020517423472,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,flemer
Otu000069,0.19351625538166423,0.1740491587632087,0.22537012988466296,Actinobacteria,Bifidobacteriaceae,Bifidobacteriaceae,flemer
Otu000138,0.19116083031212242,0.16411057663276155,0.20853269354893603,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000062,0.18914962200257462,0.15368979920689488,0.22148088612090028,Proteobacteria,Sutterellaceae,Sutterellaceae,flemer
Otu000170,0.1888419103289509,0.15700910636580825,0.21818852885960419,Firmicutes,Firmicutes,Firmicutes,flemer
Otu000093,0.18477690887722006,0.16555794876139857,0.218329898789788,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000230,0.18036479938506955,0.15892099148083155,0.2015142617393606,Proteobacteria,Shewanellaceae,Shewanellaceae,flemer
Otu000032,0.18008229773123402,0.15317296857328594,0.2049224452525113,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000117,0.17977320861143328,0.15598481329235683,0.20882772942265826,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000053,0.17931187939832893,0.16193472179128926,0.20373414961929098,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000059,0.17900138309527996,0.15471768485541632,0.2078321143750162,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000225,0.17848249285677015,0.14561050435953374,0.2006936489387622,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000077,0.17834012026730311,0.15656914073679776,0.2092834834922649,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000020,0.1728932276610986,0.15224678964537258,0.20596224861508822,Actinobacteria,Bifidobacteriaceae,Bifidobacteriaceae,flemer
Otu000441,0.17288171704483019,0.15096435508129968,0.19604174072403982,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,flemer
Otu000073,0.1722867158675963,0.1507303707379484,0.19108051509767637,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000108,0.1722744374309742,0.147540153848305,0.1943529376932835,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000021,0.17043619801828458,0.14720201372895733,0.19566541700463672,Firmicutes,Clostridiaceae_,Clostridiaceae_,flemer
Otu000068,0.1700813762024339,0.14555243944213725,0.18717294031078338,Actinobacteria,Coriobacteriaceae,Coriobacteriaceae,flemer
Otu000221,0.16925710036430686,0.141585030041955,0.1958153687050912,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000122,0.16899318336658858,0.14049097668943838,0.1877897980414346,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000462,0.1678721636578786,0.1476685467433927,0.19727335395879358,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000134,0.16711906286586947,0.14249759706273685,0.19901014861372,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000022,0.16484933211575162,0.14373450216270256,0.1960785715753024,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000238,0.160928463255484,0.13195901275490313,0.19724072293718023,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000417,0.1606966695138976,0.14239541541004916,0.19364997508669174,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000276,0.16019640980486125,0.13641631209681285,0.18051505779973828,Firmicutes,Clostridiales_Incertae_Sedis_XIII,Clostridiales_Incertae_Sedis_XIII,flemer
Otu000119,0.15972296822242388,0.1365446441594213,0.18547560325481371,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,flemer
Otu000101,0.1587037525439362,0.13673649404283258,0.18235419873578518,Bacteroidetes,Rikenellaceae,Rikenellaceae,flemer
Otu000251,0.15579196684335644,0.129096973799593,0.18260448835672344,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000159,0.15541180029607327,0.1339097718501977,0.19339822607655807,Firmicutes,Clostridiales,Clostridiales,flemer
Otu000060,0.1535003547980139,0.12939924785006296,0.1709542445086632,Firmicutes,Firmicutes,Firmicutes,flemer
Otu000147,0.15331172485069838,0.13816035060274967,0.1794586611417382,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000167,0.1522489780255905,0.130481644636647,0.17725308024228298,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000345,0.14954440269359187,0.12099355608579695,0.17320851188813263,Firmicutes,Clostridiales,Clostridiales,flemer
Otu317812,0.14568106950980242,0.11834543672768308,0.17958841104962867,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000031,0.14364830278338017,0.12047103696325727,0.15785266511763382,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000235,0.14258231690209588,0.11450435113447899,0.16544071013030512,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000157,0.1409680832918686,0.12211049351978798,0.16865263074698897,Firmicutes,Clostridiales,Clostridiales,flemer
Otu000043,0.13323885262896643,0.10677078394745501,0.15468405559532133,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000104,0.1329621838425727,0.11128745590829689,0.15294988456628197,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000187,0.132103064745965,0.10264747604646217,0.1494598712923557,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,flemer
Otu000066,0.13072424706951774,0.11168507672963243,0.14824589728686013,Firmicutes,Veillonellaceae,Veillonellaceae,flemer
Otu000354,0.1292743401600257,0.10227453131138749,0.1635502485870522,Bacteria,Bacteria,Bacteria,flemer
Otu000398,0.1290461598969746,0.10934120183362521,0.14892444171325953,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000172,0.12713122787885733,0.11095121201339417,0.16046399546125809,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000030,0.1262872310897457,0.10937863761184208,0.1497114183945307,Bacteroidetes,Rikenellaceae,Rikenellaceae,flemer
Otu000129,0.12484462780552899,0.10616725217464412,0.15050494419387744,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000174,0.12453489589886256,0.10600076429212237,0.1442684443367419,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000351,0.12270702236483641,0.09991256544650953,0.14305314042922868,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,flemer
Otu000033,0.12157365481643029,0.09826422156208123,0.1400533421034863,Fusobacteria,Fusobacteriaceae,Fusobacteriaceae,flemer
Otu000454,0.12140652593373916,0.10182478658977961,0.14376986232241318,Firmicutes,Clostridiales,Clostridiales,flemer
Otu000088,0.1213019599828197,0.09839849960516185,0.14775580538239957,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,flemer
Otu000165,0.12089359404049721,0.10116854919043583,0.13542864309951175,Firmicutes,Clostridiales_Incertae_Sedis_XI,Clostridiales_Incertae_Sedis_XI,flemer
Otu000215,0.12027911362857838,0.09740727010247653,0.1451617273858156,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000155,0.12005895432560051,0.10100978492828504,0.14256790142819492,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000328,0.11789442409823622,0.09657169414541585,0.14080562200521618,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,flemer
Otu000207,0.11495388480174351,0.09238608043716443,0.13742256500822111,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000193,0.11366563104762739,0.0909455127021147,0.1341531391053901,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000223,0.11268036217261751,0.09499963770215972,0.1401867462977287,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000136,0.1119972584290472,0.09539669293313296,0.12887962932505193,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,flemer
Otu000046,0.11014286901641002,0.0984456069332249,0.12412117281818846,Proteobacteria,Desulfovibrionaceae,Desulfovibrionaceae,flemer
Otu000123,0.10983565633756645,0.08464248765088912,0.1281786793262909,Bacteroidetes,Rikenellaceae,Rikenellaceae,flemer
Otu000365,0.10866766796699473,0.09135036270595429,0.12401656173547457,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000092,0.10846857039954827,0.09055576707984489,0.1335343318636936,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000283,0.10805084802420332,0.08695112664703465,0.12423087142582387,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000300,0.10802549690216137,0.09006986594638468,0.12063669973296506,Actinobacteria,Coriobacteriaceae,Coriobacteriaceae,flemer
Otu000211,0.10399537386144737,0.08860605169302821,0.13134652495340024,Actinobacteria,Coriobacteriaceae,Coriobacteriaceae,flemer
Otu000405,0.10089205112584848,0.08658770138115895,0.11567916074873871,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000151,0.10037070386556929,0.08161744528922475,0.12179892874050585,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000146,0.09625302890452067,0.08171266835147512,0.11631805742995349,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000180,0.09572598382308423,0.08005774865978457,0.11181692180733513,Firmicutes,Clostridiales,Clostridiales,flemer
Otu000107,0.09304636403921113,0.07844826682997674,0.10762490705608838,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000236,0.09117108210094299,0.07435993059509569,0.10774854062319424,Firmicutes,Veillonellaceae,Veillonellaceae,flemer
Otu000391,0.08900519036961535,0.07760057743583522,0.10434778821162351,Proteobacteria,Deltaproteobacteria,Deltaproteobacteria,flemer
Otu000132,0.08867174314638818,0.07552087539186313,0.1030009100197794,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000252,0.08821864905065359,0.07529900785883854,0.10329900007121973,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000111,0.08756050478308647,0.0694443432000411,0.09918390078379252,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000255,0.08435517397201732,0.06652206085162332,0.11414528675004507,Bacteria,Bacteria,Bacteria,flemer
Otu000186,0.08422874583988942,0.06698666185854049,0.10095159235796118,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,flemer
Otu000257,0.08411415204924325,0.0702025316339987,0.1060627226249965,Bacteria,Bacteria,Bacteria,flemer
Otu455060,0.08408773562898408,0.06706082673258824,0.09587531264538673,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000333,0.07902011147587548,0.06327150721604528,0.09665606910037397,Firmicutes,Clostridiales,Clostridiales,flemer
Otu000289,0.078632173478805,0.05795986882786117,0.10910926509579237,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000248,0.0775947852073581,0.06176217138928489,0.0955415605439685,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,flemer
Otu000115,0.07757283691637859,0.06618333757450266,0.09325929445032972,Actinobacteria,Bifidobacteriaceae,Bifidobacteriaceae,flemer
Otu000460,0.07682373315372681,0.057743373231749946,0.09238617414543093,Firmicutes,Clostridiales,Clostridiales,flemer
Otu000166,0.07384656314991592,0.057704993067004245,0.09138215972249407,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000118,0.07342423509626939,0.06173942500254328,0.08675759182107821,Bacteroidetes,Prevotellaceae,Prevotellaceae,flemer
Otu021690,0.07306288964517237,0.0615137847126848,0.09138488289055628,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000102,0.07248000654743764,0.05922628978572915,0.08945957089437384,Firmicutes,Peptostreptococcaceae,Peptostreptococcaceae,flemer
Otu000380,0.07154541860312144,0.060584492841570116,0.08583623419056981,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000150,0.07037279711110717,0.05777365130568108,0.09415792270720658,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000204,0.07021448687294367,0.05531461960103917,0.08689229148881913,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,flemer
Otu000253,0.07011673363045705,0.05171123488317387,0.08295775067527669,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000139,0.06851021168000573,0.05685895333396235,0.08294200362646606,Bacteroidetes,Bacteroidales,Bacteroidales,flemer
Otu000505,0.06560027822138895,0.048262917987492396,0.08271942401485623,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu346630,0.064652006679859,0.05286207500447856,0.08371993567837477,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000311,0.06375492823050374,0.057018465114606745,0.07994728110046889,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000209,0.06302737413725373,0.05160346936074421,0.07806077697807223,Firmicutes,Clostridiales,Clostridiales,flemer
Otu000208,0.062412480273880924,0.050799048626095133,0.07383072712278393,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,flemer
Otu000145,0.06223799942149652,0.051242825353622956,0.07794368380750721,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000446,0.060511209476433646,0.04867317383170798,0.07421906841421028,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000063,0.060374315011729573,0.04691390242658437,0.07595846275710473,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000373,0.060244941333471,0.04795585934405257,0.07099775851736685,Proteobacteria,Alteromonadales,Alteromonadales,flemer
Otu000055,0.06022243820379872,0.05068692119777923,0.07559732878940845,Firmicutes,Clostridiaceae_,Clostridiaceae_,flemer
Otu000324,0.0582776329585062,0.045117473436498697,0.07070553997268139,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000083,0.058017501277544195,0.046109273569220365,0.07055030982940905,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu318307,0.05797533032325525,0.04289789546837602,0.07098218188457023,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000707,0.05774126165038579,0.044263599885168786,0.06941364948029194,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000265,0.05696409884742962,0.04571008144416814,0.0690162990290674,Proteobacteria,Pasteurellaceae,Pasteurellaceae,flemer
Otu000081,0.05657460408641179,0.04411767250263586,0.07085285838836736,Firmicutes,Erysipelotrichaceae,Erysipelotrichaceae,flemer
Otu000397,0.05560215519845024,0.0431451826669029,0.06650632558591171,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000243,0.055472070894375336,0.04324958292538138,0.07069815716775801,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000689,0.05498712299550896,0.04293157800152876,0.06761163779119389,Bacteroidetes,Porphyromonadaceae,Porphyromonadaceae,flemer
Otu000212,0.05424649732668463,0.037520269254309485,0.06519601405714434,Bacteroidetes,Rikenellaceae,Rikenellaceae,flemer
Otu000339,0.0533368771128195,0.042438912543977365,0.0638283121953199,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000199,0.05170216005917517,0.0364467186965767,0.05889007413710522,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000280,0.05060430032811786,0.039884349564333704,0.06500442457536394,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000219,0.04895016910010505,0.03799938830029008,0.05967442588438071,Firmicutes,Clostridiales,Clostridiales,flemer
Otu026778,0.04821945798524152,0.03482735106082062,0.06094567394563981,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000237,0.04776294274293501,0.03490523491113845,0.05964089623811036,Bacteroidetes,Bacteroidaceae,Bacteroidaceae,flemer
Otu000285,0.047422991816051606,0.0363391980711535,0.056905458163741617,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000205,0.04635518914159954,0.039136697938284615,0.06111371680694613,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000334,0.04602255627228809,0.03839840992661838,0.059953636516437876,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu390447,0.0459938187904536,0.03372611003245588,0.05615996753521974,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
Otu000278,0.04568781953646481,0.03584815397274045,0.059432570564953976,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000241,0.045582772958203996,0.03612810487413817,0.057987104785738056,Firmicutes,Ruminococcaceae,Ruminococcaceae,flemer
Otu000178,0.0450809877892839,0.03461691303021896,0.060211322667469265,Firmicutes,Clostridiaceae_,Clostridiaceae_,flemer
Otu000297,0.04407137046747091,0.03366400343236797,0.05722762982921522,Firmicutes,Lachnospiraceae,Lachnospiraceae,flemer
