"est","lower","upper","pvalue","measure","study"
3.29268292682927,0.693588485048647,15.4141955558921,0.14686660532489,"Acidaminococcus","wang"
1.05,0.340954801054625,3.24003679984261,0.934725542962503,"Actinobacteria_unclassified","wang"
1.07692307692308,0.371310168953728,3.12968536055584,0.894825694888305,"Actinomycetales_unclassified","wang"
2.11764705882353,0.79726841183072,5.60790139681752,0.135240167124353,"Akkermansia","wang"
0.448051948051948,0.203150436184167,0.988186645935398,0.0466040199441013,"Alistipes","wang"
Inf,0.977893086354734,Inf,0.0524033172013488,"Alloprevotella","wang"
Inf,0.315703678088279,Inf,0.267515061069398,"Alphaproteobacteria_unclassified","wang"
Inf,2.51907925506577,Inf,0.00248764727236328,"Anaerococcus","wang"
1.95,0.548869430135177,6.88645501555311,0.318673501712426,"Anaerotruncus","wang"
Inf,0.315703678088279,Inf,0.267515061069398,"Bacilli_unclassified","wang"
0.853448275862069,0.392805677924153,1.85428572066767,0.690647694845843,"Bacteria_unclassified","wang"
0.902222222222222,0.41483939646248,1.962217053667,0.796437216383424,"Bacteroidales_unclassified","wang"
0.32,0.142646148622026,0.717860250621504,0.00533902499048566,"Bacteroides","wang"
1.81212121212121,0.72007611584568,4.555772247469,0.210905916352695,"Bacteroidetes_unclassified","wang"
0.174418604651163,0.0507401557791567,0.608010254643215,0.00442496501972089,"Barnesiella","wang"
0.498891352549889,0.16676378140099,1.50446759567463,0.225380181486819,"Betaproteobacteria_unclassified","wang"
2.5,0.314418427940563,19.6213560318186,0.446020319037988,"Bifidobacteriaceae_unclassified","wang"
1.612,0.738235969059398,3.51993686153069,0.232505843737188,"Bifidobacterium","wang"
0.853448275862069,0.392805677924153,1.85428572066767,0.690647694845843,"Bilophila","wang"
2.23188405797101,1.01195457772395,4.922460511448,0.0466040199441013,"Blautia","wang"
0.490598290598291,0.185258968308341,1.30569940896978,0.157517106269068,"Burkholderiales_unclassified","wang"
0.253456221198157,0.108446577637925,0.593551238021944,0.00132370618590172,"Butyricimonas","wang"
2.5,0.314418427940563,19.6213560318186,0.446020319037988,"Campylobacter","wang"
0.906976744186047,0.214750992237325,3.84970553221699,0.901740586394477,"Cloacibacillus","wang"
2.02702702702703,0.685747490730601,5.9678588338941,0.209150459325492,"Clostridia_unclassified","wang"
0.586206896551724,0.266056816477801,1.29159827631583,0.186785480478184,"Clostridiaceae_1_unclassified","wang"
1,0.460257157971735,2.17269842017625,1,"Clostridiales_unclassified","wang"
1.60049627791563,0.674615634210346,3.7971078725743,0.290097670081001,"Clostridium_IV","wang"
1.88571428571429,0.702185758501098,5.05395778993983,0.213981892926468,"Clostridium_sensu_stricto","wang"
0.853448275862069,0.392805677924153,1.85428572066767,0.690647694845843,"Clostridium_XI","wang"
0.448051948051948,0.203150436184167,0.988186645935398,0.0466040199441013,"Clostridium_XlVa","wang"
0.696356275303644,0.266396007292471,1.82573402096207,0.469242068193737,"Clostridium_XlVb","wang"
0.853448275862069,0.392805677924153,1.85428572066767,0.690647694845843,"Collinsella","wang"
0.390218522372529,0.174469768408133,0.872761490955822,0.0215913714286026,"Coriobacteriaceae_unclassified","wang"
1.24390243902439,0.358623389125908,4.3145353167905,0.742894871490291,"Deltaproteobacteria_unclassified","wang"
1.25641025641026,0.421239863614784,3.7474295971581,0.691482485609905,"Desulfovibrio","wang"
2.57142857142857,0.519911293219679,12.5663962326453,0.273764381222392,"Desulfovibrionales_unclassified","wang"
1.33333333333333,0.580851381565397,3.06064138641911,0.501136489723713,"Dialister","wang"
1.17171717171717,0.539291215401224,2.54578804788328,0.690647694845843,"Dorea","wang"
3.25396825396825,1.42893416964428,7.40253252450409,0.00455393054191955,"Enterobacteriaceae_unclassified","wang"
0.379310344827586,0.170612739594145,0.843291878645618,0.0169469121884909,"Erysipelotrichaceae_unclassified","wang"
3.72,1.64176970369984,8.42895320142296,0.00145350395747013,"Escherichia.Shigella","wang"
Inf,0.639665082615408,Inf,0.115047574795253,"Eubacterium","wang"
1.37362637362637,0.630958822236998,2.9904477880701,0.426059648110092,"Faecalibacterium","wang"
1.89473684210526,0.863393304519087,4.15804440692378,0.111406054641383,"Firmicutes_unclassified","wang"
2.63636363636364,1.18582904131137,5.8612270243055,0.0169469121884909,"Flavonifractor","wang"
1.612,0.738235969059398,3.51993686153069,0.232505843737188,"Fusobacterium","wang"
1.58536585365854,0.430034268345169,5.82711652290561,0.50906682862467,"Howardella","wang"
0.620347394540943,0.284096004939457,1.35458043486302,0.232505843737188,"Lachnospiraceae_unclassified","wang"
1.22222222222222,0.124115373464554,12.0357947512478,0.888102322262479,"Lactobacillaceae_unclassified","wang"
2.73684210526316,0.809010150706848,9.18486748228644,0.109926372044805,"Lactobacillales_unclassified","wang"
2.62987012987013,1.09528491388296,6.30822857579236,0.0299271590658832,"Lactobacillus","wang"
2.73684210526316,0.809010150706848,9.18486748228644,0.109926372044805,"Lactococcus","wang"
1.81212121212121,0.72007611584568,4.555772247469,0.210905916352695,"Megamonas","wang"
1.25641025641026,0.421239863614784,3.7474295971581,0.691482485609905,"Megasphaera","wang"
0.496551724137931,0.22401829940303,1.10174114800801,0.0852675708610587,"Odoribacter","wang"
0.728,0.334398080444453,1.58488948051254,0.426059648110092,"Oscillibacter","wang"
0.620347394540943,0.284096004939457,1.35458043486302,0.232505843737188,"Parabacteroides","wang"
0.694444444444444,0.284064470004258,1.7027870219506,0.430781463280507,"Paraprevotella","wang"
0.379084967320261,0.164979041207777,0.872795513444432,0.0221242044845424,"Parasutterella","wang"
