"act_mean_auc","act_sd_auc","rand_mean_auc","rand_sd_auc","pvalue","study"
0.969375,0.0198935773352085,0.5235,0.0676368795462022,9.43990850427672e-92,"lu"
0.909054924242424,0.0172200723035625,0.474960227272727,0.0322586857751601,3.85924430998811e-151,"flemer"
