"otu","mda_median","iqr25","iqr75","study","rank"
"Subdoligranulum",0.882865204589249,0.882865204589249,0.882865204589249,"sana","1"
"Helicobacter",0.779063993496973,0.779063993496973,0.779063993496973,"sana","2"
"Candidatus_Saccharibacteria_unclassified",0.755528175103763,0.755528175103763,0.755528175103763,"sana","3"
"Aquabacterium",0.641931836307481,0.641931836307481,0.641931836307481,"sana","4"
"Clostridium_IV",0.54003645918528,0.54003645918528,0.54003645918528,"sana","5"
"Streptococcus",0.522044556293212,0.522044556293212,0.522044556293212,"sana","6"
"Sutterella",0.505522146324917,0.505522146324917,0.505522146324917,"sana","7"
"Prevotellaceae_unclassified",0.485033883566369,0.485033883566369,0.485033883566369,"sana","8"
"Weissella",0.476195335514821,0.476195335514821,0.476195335514821,"sana","9"
"Lactococcus",0.433880670461049,0.433880670461049,0.433880670461049,"sana","10"
"Ruminococcus2",0.430595113219537,0.430595113219537,0.430595113219537,"sana","11"
"Bacteroidales_unclassified",0.410261300087392,0.410261300087392,0.410261300087392,"sana","12"
"Phascolarctobacterium",0.403370284476364,0.403370284476364,0.403370284476364,"sana","13"
"Rhizobiales_unclassified",0.389403177603107,0.389403177603107,0.389403177603107,"sana","14"
"Clostridium_XlVa",0.384277781415771,0.384277781415771,0.384277781415771,"sana","15"
"Acidovorax",0.378013751996053,0.378013751996053,0.378013751996053,"sana","16"
"Lactobacillus",0.375011914811033,0.375011914811033,0.375011914811033,"sana","17"
"Alloprevotella",0.374337238421361,0.374337238421361,0.374337238421361,"sana","18"
"Akkermansia",0.372180810579689,0.372180810579689,0.372180810579689,"sana","19"
"Turicibacter",0.364721425220118,0.364721425220118,0.364721425220118,"sana","20"
"Oscillibacter",0.350995265047146,0.350995265047146,0.350995265047146,"sana","21"
"Bacteroides",0.337327122533338,0.337327122533338,0.337327122533338,"sana","22"
"Roseburia",0.334023973313631,0.334023973313631,0.334023973313631,"sana","23"
"Pasteurellaceae_unclassified",0.333006762820051,0.333006762820051,0.333006762820051,"sana","24"
"Delftia",0.319486059685702,0.319486059685702,0.319486059685702,"sana","25"
"Dorea",0.316950768391037,0.316950768391037,0.316950768391037,"sana","26"
"Bacteroidetes_unclassified",0.309732575606495,0.309732575606495,0.309732575606495,"sana","27"
"Paraprevotella",0.309300142778239,0.309300142778239,0.309300142778239,"sana","28"
"Sphingobium",0.307813487754252,0.307813487754252,0.307813487754252,"sana","29"
"Arthrobacter",0.303530261487939,0.303530261487939,0.303530261487939,"sana","30"
"Bacillus",0.30227518608288,0.30227518608288,0.30227518608288,"sana","31"
"Actinomycetales_unclassified",0.298169126355279,0.298169126355279,0.298169126355279,"sana","32"
"Stenotrophomonas",0.29687574709081,0.29687574709081,0.29687574709081,"sana","33"
"Asticcacaulis",0.276595536821684,0.276595536821684,0.276595536821684,"sana","34"
"Clostridiales_unclassified",0.271078966347078,0.271078966347078,0.271078966347078,"sana","35"
"Clostridium_XI",0.270207783318934,0.270207783318934,0.270207783318934,"sana","36"
"Cloacibacterium",0.266958832743062,0.266958832743062,0.266958832743062,"sana","37"
"Enterobacteriaceae_unclassified",0.260987151124626,0.260987151124626,0.260987151124626,"sana","38"
"Alphaproteobacteria_unclassified",0.255546244100568,0.255546244100568,0.255546244100568,"sana","39"
"Lachnospiraceae_unclassified",0.254170201532191,0.254170201532191,0.254170201532191,"sana","40"
"Faecalibacterium",0.249097339612491,0.249097339612491,0.249097339612491,"sana","41"
"Anaerovorax",0.248921472869417,0.248921472869417,0.248921472869417,"sana","42"
"Alistipes",0.246571471617877,0.246571471617877,0.246571471617877,"sana","43"
"Dechloromonas",0.245884662784255,0.245884662784255,0.245884662784255,"sana","44"
"Dialister",0.241229112443228,0.241229112443228,0.241229112443228,"sana","45"
"Ruminococcaceae_unclassified",0.240055125987032,0.240055125987032,0.240055125987032,"sana","46"
"Marvinbryantia",0.237500744931328,0.237500744931328,0.237500744931328,"sana","47"
"Odoribacter",0.23540431055575,0.23540431055575,0.23540431055575,"sana","48"
"Coprococcus",0.231920603634812,0.231920603634812,0.231920603634812,"sana","49"
"Veillonella",0.229717698713541,0.229717698713541,0.229717698713541,"sana","50"
"Pantoea",0.225760924568994,0.225760924568994,0.225760924568994,"sana","51"
"Diaphorobacter",0.222394995154634,0.222394995154634,0.222394995154634,"sana","52"
"Escherichia.Shigella",0.221987530221502,0.221987530221502,0.221987530221502,"sana","53"
"Blautia",0.221768822465265,0.221768822465265,0.221768822465265,"sana","54"
"Pseudoflavonifractor",0.21709013801038,0.21709013801038,0.21709013801038,"sana","55"
"Chryseobacterium",0.214084083582878,0.214084083582878,0.214084083582878,"sana","56"
"Pseudoalteromonas",0.207718673736752,0.207718673736752,0.207718673736752,"sana","57"
"Microbacterium",0.207699806796449,0.207699806796449,0.207699806796449,"sana","58"
"Sphingomonas",0.204652206727795,0.204652206727795,0.204652206727795,"sana","59"
"Coprobacillus",0.20152251252079,0.20152251252079,0.20152251252079,"sana","60"
"Clostridium_XlVb",0.198138890270418,0.198138890270418,0.198138890270418,"sana","61"
"Alteromonadales_unclassified",0.196131102458695,0.196131102458695,0.196131102458695,"sana","62"
"Pseudomonas",0.195004989720426,0.195004989720426,0.195004989720426,"sana","63"
"Lactonifactor",0.191027191566881,0.191027191566881,0.191027191566881,"sana","64"
"Megamonas",0.189989008413895,0.189989008413895,0.189989008413895,"sana","65"
"Exiguobacterium",0.184207523381457,0.184207523381457,0.184207523381457,"sana","66"
"Staphylococcus",0.18328720604047,0.18328720604047,0.18328720604047,"sana","67"
"Parabacteroides",0.177487548633306,0.177487548633306,0.177487548633306,"sana","68"
"Firmicutes_unclassified",0.17743174816551,0.17743174816551,0.17743174816551,"sana","69"
"Comamonadaceae_unclassified",0.176248176073843,0.176248176073843,0.176248176073843,"sana","70"
"Butyricicoccus",0.17589826606729,0.17589826606729,0.17589826606729,"sana","71"
"Marinomonas",0.175509500336371,0.175509500336371,0.175509500336371,"sana","72"
"Barnesiella",0.173904070653222,0.173904070653222,0.173904070653222,"sana","73"
"Azonexus",0.173038130077227,0.173038130077227,0.173038130077227,"sana","74"
"Hymenobacter",0.171370942253834,0.171370942253834,0.171370942253834,"sana","75"
"Bradyrhizobiaceae_unclassified",0.170991473723514,0.170991473723514,0.170991473723514,"sana","76"
"Parasutterella",0.169348818818558,0.169348818818558,0.169348818818558,"sana","77"
"Vibrio",0.168768461758749,0.168768461758749,0.168768461758749,"sana","78"
"Acinetobacter",0.167741230715432,0.167741230715432,0.167741230715432,"sana","79"
"Serratia",0.165566295995962,0.165566295995962,0.165566295995962,"sana","80"
"Zoogloea",0.16513628807406,0.16513628807406,0.16513628807406,"sana","81"
"Burkholderiales_incertae_sedis_unclassified",0.16286716857429,0.16286716857429,0.16286716857429,"sana","82"
"Deltaproteobacteria_unclassified",0.156579142581171,0.156579142581171,0.156579142581171,"sana","83"
"Clostridium_XVIII",0.153626402144638,0.153626402144638,0.153626402144638,"sana","84"
"Clostridiaceae_1_unclassified",0.152942040907038,0.152942040907038,0.152942040907038,"sana","85"
"Collinsella",0.152839591251446,0.152839591251446,0.152839591251446,"sana","86"
"Asaccharobacter",0.15278713906021,0.15278713906021,0.15278713906021,"sana","87"
"Proteobacteria_unclassified",0.152783202344963,0.152783202344963,0.152783202344963,"sana","88"
"Erysipelotrichaceae_unclassified",0.152258320318096,0.152258320318096,0.152258320318096,"sana","89"
"Prevotella",0.149299730743175,0.149299730743175,0.149299730743175,"sana","90"
"Rheinheimera",0.148457716177801,0.148457716177801,0.148457716177801,"sana","91"
"Burkholderia",0.146319813814903,0.146319813814903,0.146319813814903,"sana","92"
"Methylobacterium",0.146287315464575,0.146287315464575,0.146287315464575,"sana","93"
