"est","lower","upper","pvalue","measure","study"
0.833333333333333,0.333172540672048,2.1060484537344,0.695894823170777,"Fusobacterium","burns"
1.45714285714286,0.500676205102417,3.30071710990689,0.457437738020351,"Peptostreptococcus","burns"
1.14285714285714,0.385753299393823,2.71456191879371,0.793165548076098,"Porphyromonas","burns"
0.5,0.0878240830417429,1.71916305192264,0.363722327380711,"Parvimonas","burns"
0.833333333333333,0.333172540672048,2.1060484537344,0.695894823170777,"all_four","burns"
0.692307692307692,0.280006201066911,1.74696941785956,0.428538665985995,"total_four","burns"
1.17857142857143,0.715295071691588,1.9928099869499,0.523249333415135,"Fusobacterium","sana"
1.23015873015873,0.567187943976616,2.05317983618296,0.559058841944689,"Peptostreptococcus","sana"
0.698924731182796,0.198992799781248,1.58318404988621,0.499841289404083,"Porphyromonas","sana"
1.46236559139785,0.445910267471439,2.39293737456893,0.473766592249098,"Parvimonas","sana"
1.09285714285714,0.661604382889119,1.81322137339342,0.727407048371576,"all_four","sana"
1.28048780487805,0.771087575131639,2.23082079320102,0.349127721879196,"total_four","sana"
1.33777777777778,0.979299256470657,1.82935200918707,0.0674566169508608,"Fusobacterium","flemer"
1.48717948717949,1.06570900686848,2.00592582929669,0.0207322073554147,"Peptostreptococcus","flemer"
1.5640589569161,1.13088674522258,2.09993977148891,0.00786429156990742,"Porphyromonas","flemer"
1.49677419354839,1.08198739730455,2.0156031077141,0.0158763049972079,"Parvimonas","flemer"
1.20276497695853,0.867164295752943,1.70437280227308,0.275926348672993,"all_four","flemer"
1.34782608695652,0.971047795446661,1.90577844079477,0.075159135219499,"total_four","flemer"
0.795454545454546,0.322023967695267,2.11403967793302,0.628745176273833,"Fusobacterium","chen"
1,0.27833593258259,2.45901470505649,1,"Peptostreptococcus","chen"
0.4375,0.0769819018567847,1.51439062026261,0.256839257957857,"Porphyromonas","chen"
1,0.408164645125502,2.9614210014522,1,"Parvimonas","chen"
1,0.337675730505589,2.44999171766218,1,"all_four","chen"
0.571428571428571,0.258484570989108,1.61585251097971,0.256839257957857,"total_four","chen"
