"sens","spec","type","roc_type","study"
0.575757575757576,0.421052631578947,"random_mod","best","sana"
0.575757575757576,0.473684210526316,"random_mod","best","sana"
0.545454545454545,0.473684210526316,"random_mod","best","sana"
0.515151515151515,0.473684210526316,"random_mod","best","sana"
0.515151515151515,0.526315789473684,"random_mod","best","sana"
0.484848484848485,0.552631578947368,"random_mod","best","sana"
0.454545454545455,0.552631578947368,"random_mod","best","sana"
0.424242424242424,0.552631578947368,"random_mod","best","sana"
0.424242424242424,0.578947368421053,"random_mod","best","sana"
0.393939393939394,0.605263157894737,"random_mod","best","sana"
0.333333333333333,0.605263157894737,"random_mod","best","sana"
0.303030303030303,0.605263157894737,"random_mod","best","sana"
0.272727272727273,0.631578947368421,"random_mod","best","sana"
0.242424242424242,0.631578947368421,"random_mod","best","sana"
0.212121212121212,0.631578947368421,"random_mod","best","sana"
0.181818181818182,0.684210526315789,"random_mod","best","sana"
0.151515151515152,0.684210526315789,"random_mod","best","sana"
0.121212121212121,0.684210526315789,"random_mod","best","sana"
0.0909090909090909,0.684210526315789,"random_mod","best","sana"
0.0909090909090909,0.710526315789474,"random_mod","best","sana"
0.0909090909090909,0.763157894736842,"random_mod","best","sana"
0.0909090909090909,0.789473684210526,"random_mod","best","sana"
0.0909090909090909,0.815789473684211,"random_mod","best","sana"
0.0909090909090909,0.868421052631579,"random_mod","best","sana"
0.0909090909090909,0.894736842105263,"random_mod","best","sana"
0.0606060606060606,0.894736842105263,"random_mod","best","sana"
0.0303030303030303,0.894736842105263,"random_mod","best","sana"
0,0.894736842105263,"random_mod","best","sana"
0,0.921052631578947,"random_mod","best","sana"
0,0.947368421052632,"random_mod","best","sana"
0,0.973684210526316,"random_mod","best","sana"
0,1,"random_mod","best","sana"
1,0,"random_mod","worst","sana"
1,0.0526315789473684,"random_mod","worst","sana"
1,0.0789473684210526,"random_mod","worst","sana"
1,0.105263157894737,"random_mod","worst","sana"
0.96969696969697,0.105263157894737,"random_mod","worst","sana"
0.96969696969697,0.131578947368421,"random_mod","worst","sana"
0.96969696969697,0.157894736842105,"random_mod","worst","sana"
0.96969696969697,0.210526315789474,"random_mod","worst","sana"
0.939393939393939,0.263157894736842,"random_mod","worst","sana"
0.939393939393939,0.289473684210526,"random_mod","worst","sana"
0.939393939393939,0.315789473684211,"random_mod","worst","sana"
0.909090909090909,0.342105263157895,"random_mod","worst","sana"
0.878787878787879,0.368421052631579,"random_mod","worst","sana"
0.818181818181818,0.368421052631579,"random_mod","worst","sana"
0.787878787878788,0.368421052631579,"random_mod","worst","sana"
0.757575757575758,0.394736842105263,"random_mod","worst","sana"
0.727272727272727,0.394736842105263,"random_mod","worst","sana"
0.727272727272727,0.421052631578947,"random_mod","worst","sana"
0.696969696969697,0.421052631578947,"random_mod","worst","sana"
0.696969696969697,0.473684210526316,"random_mod","worst","sana"
0.636363636363636,0.473684210526316,"random_mod","worst","sana"
0.606060606060606,0.473684210526316,"random_mod","worst","sana"
0.575757575757576,0.473684210526316,"random_mod","worst","sana"
0.575757575757576,0.5,"random_mod","worst","sana"
0.575757575757576,0.526315789473684,"random_mod","worst","sana"
0.545454545454545,0.526315789473684,"random_mod","worst","sana"
0.545454545454545,0.552631578947368,"random_mod","worst","sana"
0.515151515151515,0.552631578947368,"random_mod","worst","sana"
0.515151515151515,0.578947368421053,"random_mod","worst","sana"
0.484848484848485,0.657894736842105,"random_mod","worst","sana"
0.454545454545455,0.736842105263158,"random_mod","worst","sana"
0.393939393939394,0.763157894736842,"random_mod","worst","sana"
0.393939393939394,0.789473684210526,"random_mod","worst","sana"
0.393939393939394,0.815789473684211,"random_mod","worst","sana"
0.393939393939394,0.868421052631579,"random_mod","worst","sana"
0.363636363636364,0.868421052631579,"random_mod","worst","sana"
0.333333333333333,0.868421052631579,"random_mod","worst","sana"
0.272727272727273,0.868421052631579,"random_mod","worst","sana"
0.272727272727273,0.894736842105263,"random_mod","worst","sana"
0.242424242424242,0.894736842105263,"random_mod","worst","sana"
0.212121212121212,0.894736842105263,"random_mod","worst","sana"
0.212121212121212,0.921052631578947,"random_mod","worst","sana"
0.181818181818182,0.921052631578947,"random_mod","worst","sana"
0.181818181818182,0.947368421052632,"random_mod","worst","sana"
0.151515151515152,0.947368421052632,"random_mod","worst","sana"
0.121212121212121,0.947368421052632,"random_mod","worst","sana"
0.0909090909090909,0.947368421052632,"random_mod","worst","sana"
0.0606060606060606,0.947368421052632,"random_mod","worst","sana"
0.0606060606060606,0.973684210526316,"random_mod","worst","sana"
0.0303030303030303,0.973684210526316,"random_mod","worst","sana"
0.0303030303030303,1,"random_mod","worst","sana"
0,1,"random_mod","worst","sana"
1,0,"actual_mod","best","flemer"
1,0.00970873786407767,"actual_mod","best","flemer"
1,0.0194174757281553,"actual_mod","best","flemer"
1,0.0388349514563107,"actual_mod","best","flemer"
1,0.0485436893203883,"actual_mod","best","flemer"
1,0.058252427184466,"actual_mod","best","flemer"
1,0.0776699029126214,"actual_mod","best","flemer"
1,0.087378640776699,"actual_mod","best","flemer"
0.972972972972973,0.106796116504854,"actual_mod","best","flemer"
0.972972972972973,0.116504854368932,"actual_mod","best","flemer"
0.945945945945946,0.116504854368932,"actual_mod","best","flemer"
0.918918918918919,0.12621359223301,"actual_mod","best","flemer"
0.891891891891892,0.12621359223301,"actual_mod","best","flemer"
0.891891891891892,0.135922330097087,"actual_mod","best","flemer"
0.864864864864865,0.145631067961165,"actual_mod","best","flemer"
0.864864864864865,0.16504854368932,"actual_mod","best","flemer"
0.864864864864865,0.174757281553398,"actual_mod","best","flemer"
0.837837837837838,0.174757281553398,"actual_mod","best","flemer"
0.837837837837838,0.184466019417476,"actual_mod","best","flemer"
0.837837837837838,0.194174757281553,"actual_mod","best","flemer"
0.810810810810811,0.203883495145631,"actual_mod","best","flemer"
0.810810810810811,0.213592233009709,"actual_mod","best","flemer"
0.756756756756757,0.213592233009709,"actual_mod","best","flemer"
0.72972972972973,0.233009708737864,"actual_mod","best","flemer"
0.702702702702703,0.242718446601942,"actual_mod","best","flemer"
0.675675675675676,0.242718446601942,"actual_mod","best","flemer"
0.675675675675676,0.262135922330097,"actual_mod","best","flemer"
0.675675675675676,0.29126213592233,"actual_mod","best","flemer"
0.648648648648649,0.300970873786408,"actual_mod","best","flemer"
0.648648648648649,0.310679611650485,"actual_mod","best","flemer"
0.648648648648649,0.320388349514563,"actual_mod","best","flemer"
0.648648648648649,0.330097087378641,"actual_mod","best","flemer"
0.648648648648649,0.349514563106796,"actual_mod","best","flemer"
0.648648648648649,0.359223300970874,"actual_mod","best","flemer"
0.648648648648649,0.368932038834951,"actual_mod","best","flemer"
0.621621621621622,0.378640776699029,"actual_mod","best","flemer"
0.621621621621622,0.388349514563107,"actual_mod","best","flemer"
0.621621621621622,0.398058252427184,"actual_mod","best","flemer"
0.621621621621622,0.407766990291262,"actual_mod","best","flemer"
0.594594594594595,0.407766990291262,"actual_mod","best","flemer"
0.567567567567568,0.41747572815534,"actual_mod","best","flemer"
0.567567567567568,0.427184466019417,"actual_mod","best","flemer"
0.567567567567568,0.436893203883495,"actual_mod","best","flemer"
0.540540540540541,0.436893203883495,"actual_mod","best","flemer"
0.540540540540541,0.466019417475728,"actual_mod","best","flemer"
0.540540540540541,0.475728155339806,"actual_mod","best","flemer"
0.540540540540541,0.485436893203884,"actual_mod","best","flemer"
0.540540540540541,0.495145631067961,"actual_mod","best","flemer"
0.540540540540541,0.504854368932039,"actual_mod","best","flemer"
0.540540540540541,0.514563106796116,"actual_mod","best","flemer"
0.540540540540541,0.524271844660194,"actual_mod","best","flemer"
0.540540540540541,0.533980582524272,"actual_mod","best","flemer"
0.513513513513513,0.533980582524272,"actual_mod","best","flemer"
0.486486486486487,0.533980582524272,"actual_mod","best","flemer"
0.486486486486487,0.553398058252427,"actual_mod","best","flemer"
0.486486486486487,0.563106796116505,"actual_mod","best","flemer"
0.459459459459459,0.572815533980582,"actual_mod","best","flemer"
0.459459459459459,0.601941747572815,"actual_mod","best","flemer"
0.459459459459459,0.611650485436893,"actual_mod","best","flemer"
0.405405405405405,0.621359223300971,"actual_mod","best","flemer"
0.351351351351351,0.631067961165049,"actual_mod","best","flemer"
0.351351351351351,0.640776699029126,"actual_mod","best","flemer"
0.351351351351351,0.660194174757282,"actual_mod","best","flemer"
0.351351351351351,0.669902912621359,"actual_mod","best","flemer"
0.351351351351351,0.679611650485437,"actual_mod","best","flemer"
0.324324324324324,0.689320388349515,"actual_mod","best","flemer"
0.324324324324324,0.699029126213592,"actual_mod","best","flemer"
0.324324324324324,0.70873786407767,"actual_mod","best","flemer"
0.324324324324324,0.718446601941748,"actual_mod","best","flemer"
0.297297297297297,0.718446601941748,"actual_mod","best","flemer"
0.297297297297297,0.728155339805825,"actual_mod","best","flemer"
0.297297297297297,0.747572815533981,"actual_mod","best","flemer"
0.297297297297297,0.757281553398058,"actual_mod","best","flemer"
0.297297297297297,0.766990291262136,"actual_mod","best","flemer"
0.297297297297297,0.796116504854369,"actual_mod","best","flemer"
0.297297297297297,0.805825242718447,"actual_mod","best","flemer"
0.27027027027027,0.815533980582524,"actual_mod","best","flemer"
0.27027027027027,0.825242718446602,"actual_mod","best","flemer"
0.27027027027027,0.83495145631068,"actual_mod","best","flemer"
0.27027027027027,0.844660194174757,"actual_mod","best","flemer"
0.27027027027027,0.854368932038835,"actual_mod","best","flemer"
0.27027027027027,0.864077669902913,"actual_mod","best","flemer"
0.27027027027027,0.87378640776699,"actual_mod","best","flemer"
0.243243243243243,0.87378640776699,"actual_mod","best","flemer"
0.243243243243243,0.883495145631068,"actual_mod","best","flemer"
0.216216216216216,0.883495145631068,"actual_mod","best","flemer"
0.216216216216216,0.893203883495146,"actual_mod","best","flemer"
0.189189189189189,0.893203883495146,"actual_mod","best","flemer"
0.189189189189189,0.902912621359223,"actual_mod","best","flemer"
0.189189189189189,0.912621359223301,"actual_mod","best","flemer"
0.189189189189189,0.922330097087379,"actual_mod","best","flemer"
0.189189189189189,0.932038834951456,"actual_mod","best","flemer"
0.135135135135135,0.941747572815534,"actual_mod","best","flemer"
0.135135135135135,0.951456310679612,"actual_mod","best","flemer"
0.108108108108108,0.951456310679612,"actual_mod","best","flemer"
0.108108108108108,0.961165048543689,"actual_mod","best","flemer"
0.108108108108108,0.970873786407767,"actual_mod","best","flemer"
0.108108108108108,0.980582524271845,"actual_mod","best","flemer"
0.0810810810810811,0.980582524271845,"actual_mod","best","flemer"
0.0810810810810811,0.990291262135922,"actual_mod","best","flemer"
0.0810810810810811,1,"actual_mod","best","flemer"
0.0540540540540541,1,"actual_mod","best","flemer"
0.027027027027027,1,"actual_mod","best","flemer"
0,1,"actual_mod","best","flemer"
1,0,"actual_mod","worst","flemer"
1,0.00970873786407767,"actual_mod","worst","flemer"
1,0.0194174757281553,"actual_mod","worst","flemer"
1,0.029126213592233,"actual_mod","worst","flemer"
1,0.0388349514563107,"actual_mod","worst","flemer"
1,0.0485436893203883,"actual_mod","worst","flemer"
1,0.0679611650485437,"actual_mod","worst","flemer"
0.972972972972973,0.0679611650485437,"actual_mod","worst","flemer"
0.945945945945946,0.0776699029126214,"actual_mod","worst","flemer"
0.945945945945946,0.087378640776699,"actual_mod","worst","flemer"
0.918918918918919,0.087378640776699,"actual_mod","worst","flemer"
0.918918918918919,0.106796116504854,"actual_mod","worst","flemer"
0.918918918918919,0.116504854368932,"actual_mod","worst","flemer"
0.918918918918919,0.12621359223301,"actual_mod","worst","flemer"
0.891891891891892,0.12621359223301,"actual_mod","worst","flemer"
0.891891891891892,0.135922330097087,"actual_mod","worst","flemer"
0.837837837837838,0.135922330097087,"actual_mod","worst","flemer"
0.837837837837838,0.145631067961165,"actual_mod","worst","flemer"
0.837837837837838,0.155339805825243,"actual_mod","worst","flemer"
0.837837837837838,0.16504854368932,"actual_mod","worst","flemer"
0.837837837837838,0.174757281553398,"actual_mod","worst","flemer"
0.837837837837838,0.184466019417476,"actual_mod","worst","flemer"
0.837837837837838,0.194174757281553,"actual_mod","worst","flemer"
0.810810810810811,0.194174757281553,"actual_mod","worst","flemer"
0.810810810810811,0.203883495145631,"actual_mod","worst","flemer"
0.810810810810811,0.213592233009709,"actual_mod","worst","flemer"
0.810810810810811,0.242718446601942,"actual_mod","worst","flemer"
0.810810810810811,0.252427184466019,"actual_mod","worst","flemer"
0.810810810810811,0.262135922330097,"actual_mod","worst","flemer"
0.810810810810811,0.271844660194175,"actual_mod","worst","flemer"
0.810810810810811,0.281553398058252,"actual_mod","worst","flemer"
0.810810810810811,0.300970873786408,"actual_mod","worst","flemer"
0.810810810810811,0.320388349514563,"actual_mod","worst","flemer"
0.810810810810811,0.330097087378641,"actual_mod","worst","flemer"
0.810810810810811,0.339805825242718,"actual_mod","worst","flemer"
0.810810810810811,0.359223300970874,"actual_mod","worst","flemer"
