"sens","spec","type","roc_type","study"
0.027027027027027,0.941747572815534,"actual_mod","worst","flemer"
0.027027027027027,0.951456310679612,"actual_mod","worst","flemer"
0.027027027027027,0.961165048543689,"actual_mod","worst","flemer"
0.027027027027027,0.970873786407767,"actual_mod","worst","flemer"
0.027027027027027,0.980582524271845,"actual_mod","worst","flemer"
0,0.990291262135922,"actual_mod","worst","flemer"
0,1,"actual_mod","worst","flemer"
1,0,"random_mod","best","flemer"
0.378378378378378,0.864077669902913,"random_mod","best","flemer"
0.351351351351351,0.864077669902913,"random_mod","best","flemer"
0.351351351351351,0.87378640776699,"random_mod","best","flemer"
0.324324324324324,0.87378640776699,"random_mod","best","flemer"
0.297297297297297,0.883495145631068,"random_mod","best","flemer"
0.297297297297297,0.893203883495146,"random_mod","best","flemer"
0.297297297297297,0.902912621359223,"random_mod","best","flemer"
0.27027027027027,0.902912621359223,"random_mod","best","flemer"
0.27027027027027,0.912621359223301,"random_mod","best","flemer"
0.243243243243243,0.912621359223301,"random_mod","best","flemer"
0.243243243243243,0.922330097087379,"random_mod","best","flemer"
0.243243243243243,0.932038834951456,"random_mod","best","flemer"
0.216216216216216,0.941747572815534,"random_mod","best","flemer"
0.189189189189189,0.941747572815534,"random_mod","best","flemer"
0.189189189189189,0.951456310679612,"random_mod","best","flemer"
0.162162162162162,0.951456310679612,"random_mod","best","flemer"
0.135135135135135,0.961165048543689,"random_mod","best","flemer"
0.108108108108108,0.961165048543689,"random_mod","best","flemer"
0.108108108108108,0.970873786407767,"random_mod","best","flemer"
0.0810810810810811,0.970873786407767,"random_mod","best","flemer"
0.0540540540540541,0.970873786407767,"random_mod","best","flemer"
0.0540540540540541,0.980582524271845,"random_mod","best","flemer"
0.027027027027027,0.980582524271845,"random_mod","best","flemer"
0.027027027027027,0.990291262135922,"random_mod","best","flemer"
0,1,"random_mod","best","flemer"
1,0,"random_mod","worst","flemer"
0.243243243243243,0.737864077669903,"random_mod","worst","flemer"
0.189189189189189,0.83495145631068,"random_mod","worst","flemer"
0.162162162162162,0.864077669902913,"random_mod","worst","flemer"
0.162162162162162,0.87378640776699,"random_mod","worst","flemer"
0.135135135135135,0.87378640776699,"random_mod","worst","flemer"
0.135135135135135,0.883495145631068,"random_mod","worst","flemer"
0.135135135135135,0.893203883495146,"random_mod","worst","flemer"
0.135135135135135,0.902912621359223,"random_mod","worst","flemer"
0.108108108108108,0.902912621359223,"random_mod","worst","flemer"
0.108108108108108,0.912621359223301,"random_mod","worst","flemer"
0.0810810810810811,0.912621359223301,"random_mod","worst","flemer"
0.0810810810810811,0.922330097087379,"random_mod","worst","flemer"
0.0540540540540541,0.922330097087379,"random_mod","worst","flemer"
0.027027027027027,0.922330097087379,"random_mod","worst","flemer"
0.027027027027027,0.932038834951456,"random_mod","worst","flemer"
0.027027027027027,0.941747572815534,"random_mod","worst","flemer"
0.027027027027027,0.951456310679612,"random_mod","worst","flemer"
0.027027027027027,0.961165048543689,"random_mod","worst","flemer"
0,0.961165048543689,"random_mod","worst","flemer"
0,0.970873786407767,"random_mod","worst","flemer"
0,0.980582524271845,"random_mod","worst","flemer"
0,1,"random_mod","worst","flemer"
